symbol,direction,moneyness,fill_mode,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
TSLA,put,ITM,market,25.0,412,221,1.864,0.4879,0.25,-0.37416,-0.06965,-0.12985,-28.69769,False
TSLA,put,ITM,market,30.0,392,221,1.774,0.4617,0.3,-0.3583,-0.05434,-0.09638,-21.30065,False
TSLA,put,ITM,market,40.0,347,221,1.57,0.3804,0.4,-0.34065,-0.0589,-0.09249,-20.43998,False
TSLA,put,ITM,market,50.0,318,221,1.439,0.327,0.5,-0.31895,-0.05112,-0.07356,-16.25603,False
TSLA,put,ITM,market,60.0,299,221,1.353,0.2776,0.6,-0.30729,-0.05544,-0.075,-16.57511,False
TSLA,put,ITM,market,70.0,288,221,1.303,0.2465,0.7,-0.28336,-0.04093,-0.05334,-11.78827,False
TSLA,put,ITM,market,75.0,279,221,1.262,0.2151,0.75,-0.25883,-0.04188,-0.05286,-11.68315,False
TSLA,put,ITM,market,80.0,269,221,1.217,0.1896,0.8,-0.24387,-0.04596,-0.05594,-12.36357,False
TSLA,put,ITM,market,90.0,260,221,1.176,0.1577,0.9,-0.22492,-0.04753,-0.05592,-12.35729,False
TSLA,put,ITM,market,100.0,249,221,1.127,0.1205,1.0,-0.20676,-0.06137,-0.06915,-15.28112,False
