date,symbol,direction,moneyness,fill_mode,T_pct,entry_time,exit_time,minutes_to_hit,basis
2026-01-05,ORCL,put,OTM1,mid,80.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,mid,90.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,mid,100.0,09:40,12:15,155.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,20.0,09:35,10:05,30.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,20.0,10:05,11:20,75.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,20.0,11:30,11:50,20.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,25.0,09:35,10:20,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,25.0,10:20,11:20,60.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,25.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,30.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,30.0,10:30,11:20,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,30.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,40.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,40.0,10:30,11:55,85.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,50.0,09:35,11:20,105.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,60.0,09:35,11:20,105.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,70.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,75.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,80.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,OTM1,market,90.0,09:40,11:55,135.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,20.0,09:35,10:05,30.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,20.0,10:05,11:00,55.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,20.0,11:00,11:55,55.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,20.0,12:35,12:50,15.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,25.0,09:35,10:20,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,25.0,10:20,11:20,60.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,25.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,30.0,09:35,10:20,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,30.0,10:20,11:50,90.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,40.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,40.0,10:30,11:50,80.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,50.0,09:35,11:00,85.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,60.0,09:35,11:20,105.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,70.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,75.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,80.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,mid,90.0,09:40,12:15,155.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,20.0,09:35,10:05,30.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,20.0,10:05,11:20,75.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,20.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,25.0,09:35,10:20,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,25.0,10:20,11:50,90.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,30.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,30.0,10:30,11:20,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,30.0,11:30,12:15,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,40.0,09:35,11:00,85.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,40.0,11:10,11:55,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,50.0,09:35,11:20,105.0,OPPORTUNITY/HINDSIGHT
