symbol,direction,moneyness,fill_mode,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
GOOGL,put,OTM1,market,100.0,32,20,1.6,0.625,1.0,-0.49552,0.43918,0.70269,14.05371,False
GOOGL,put,OTM2+,mid,20.0,37,20,1.85,0.7027,0.2,-0.53268,-0.01783,-0.03298,-0.65953,False
GOOGL,put,OTM2+,mid,25.0,37,20,1.85,0.7027,0.25,-0.53268,0.01731,0.03202,0.64047,False
GOOGL,put,OTM2+,mid,30.0,34,20,1.7,0.6765,0.3,-0.56104,0.02143,0.03643,0.72854,False
GOOGL,put,OTM2+,mid,40.0,33,20,1.65,0.6667,0.4,-0.61984,0.06005,0.09909,1.98178,False
GOOGL,put,OTM2+,mid,50.0,32,20,1.6,0.625,0.5,-0.50641,0.1226,0.19615,3.92307,False
GOOGL,put,OTM2+,mid,60.0,32,20,1.6,0.625,0.6,-0.50641,0.1851,0.29615,5.92307,False
GOOGL,put,OTM2+,mid,70.0,31,20,1.55,0.6129,0.7,-0.49463,0.23756,0.36822,7.36441,False
GOOGL,put,OTM2+,mid,75.0,30,20,1.5,0.6,0.75,-0.49463,0.25215,0.37822,7.56441,False
GOOGL,put,OTM2+,mid,80.0,29,20,1.45,0.5862,0.8,-0.49896,0.2625,0.38062,7.61244,True
GOOGL,put,OTM2+,mid,90.0,29,20,1.45,0.5862,0.9,-0.49896,0.32112,0.46562,9.31244,True
GOOGL,put,OTM2+,mid,100.0,29,20,1.45,0.5862,1.0,-0.49896,0.37974,0.55062,11.01244,True
GOOGL,put,OTM2+,market,20.0,37,20,1.85,0.7027,0.2,-0.55102,-0.02328,-0.04306,-0.86127,False
GOOGL,put,OTM2+,market,25.0,34,20,1.7,0.6765,0.25,-0.57829,-0.01798,-0.03056,-0.61117,False
GOOGL,put,OTM2+,market,30.0,33,20,1.65,0.6667,0.3,-0.63478,-0.01159,-0.01913,-0.38262,False
GOOGL,put,OTM2+,market,40.0,33,20,1.65,0.6667,0.4,-0.52257,0.09248,0.15259,3.05173,False
GOOGL,put,OTM2+,market,50.0,32,20,1.6,0.625,0.5,-0.52579,0.11533,0.18452,3.69047,False
GOOGL,put,OTM2+,market,60.0,31,20,1.55,0.6129,0.6,-0.52579,0.16421,0.25452,5.09047,False
GOOGL,put,OTM2+,market,70.0,29,20,1.45,0.5862,0.7,-0.51864,0.19574,0.28382,5.67633,True
GOOGL,put,OTM2+,market,75.0,29,20,1.45,0.5862,0.75,-0.51864,0.22505,0.32632,6.52633,True
GOOGL,put,OTM2+,market,80.0,29,20,1.45,0.5862,0.8,-0.51864,0.25436,0.36882,7.37633,True
GOOGL,put,OTM2+,market,90.0,29,20,1.45,0.5862,0.9,-0.51864,0.31298,0.45382,9.07633,True
GOOGL,put,OTM2+,market,100.0,28,20,1.4,0.5714,1.0,-0.5353,0.34201,0.47882,9.57639,True
GOOGL,put,ATM,mid,20.0,42,20,2.1,0.7857,0.2,-0.67952,0.01153,0.02422,0.48433,False
GOOGL,put,ATM,mid,25.0,41,20,2.05,0.7805,0.25,-0.65456,0.05144,0.10545,2.10893,False
GOOGL,put,ATM,mid,30.0,40,20,2.0,0.75,0.3,-0.68447,0.05388,0.10776,2.15526,False
GOOGL,put,ATM,mid,40.0,33,20,1.65,0.6667,0.4,-0.64453,0.05182,0.08551,1.71017,False
GOOGL,put,ATM,mid,50.0,36,20,1.8,0.7222,0.5,-0.68389,0.17114,0.30806,6.16115,False
GOOGL,put,ATM,mid,60.0,34,20,1.7,0.7059,0.6,-0.68389,0.22239,0.37806,7.56115,False
GOOGL,put,ATM,mid,70.0,35,20,1.75,0.7143,0.7,-0.64875,0.31464,0.55062,11.01248,False
GOOGL,put,ATM,mid,75.0,33,20,1.65,0.697,0.75,-0.6355,0.33015,0.54475,10.89501,False
GOOGL,put,ATM,mid,80.0,31,20,1.55,0.6452,0.8,-0.66456,0.28032,0.43449,8.6898,False
GOOGL,put,ATM,mid,90.0,32,20,1.6,0.625,0.9,-0.62181,0.32932,0.52691,10.53827,False
GOOGL,put,ATM,mid,100.0,30,20,1.5,0.5667,1.0,-0.63375,0.29204,0.43806,8.76129,False
GOOGL,put,ATM,market,20.0,41,20,2.05,0.7805,0.2,-0.66811,0.00944,0.01935,0.38705,False
GOOGL,put,ATM,market,25.0,40,20,2.0,0.75,0.25,-0.69684,0.01329,0.02658,0.53156,False
GOOGL,put,ATM,market,30.0,36,20,1.8,0.7222,0.3,-0.69684,0.0231,0.04158,0.83156,False
GOOGL,put,ATM,market,40.0,35,20,1.75,0.7143,0.4,-0.69628,0.08678,0.15186,3.03722,False
GOOGL,put,ATM,market,50.0,35,20,1.75,0.7143,0.5,-0.69628,0.15821,0.27686,5.53722,False
GOOGL,put,ATM,market,60.0,35,20,1.75,0.6857,0.6,-0.68859,0.19501,0.34128,6.8255,False
GOOGL,put,ATM,market,70.0,32,20,1.6,0.6562,0.7,-0.67772,0.22641,0.36225,7.24507,False
GOOGL,put,ATM,market,75.0,31,20,1.55,0.6452,0.75,-0.67772,0.24339,0.37725,7.54507,False
GOOGL,put,ATM,market,80.0,32,20,1.6,0.625,0.8,-0.63664,0.26126,0.41801,8.36027,False
GOOGL,put,ATM,market,90.0,31,20,1.55,0.5806,0.9,-0.62952,0.25859,0.40081,8.01621,False
GOOGL,put,ATM,market,100.0,31,20,1.55,0.5484,1.0,-0.602,0.27652,0.4286,8.57203,False
GOOGL,put,ITM,mid,20.0,46,20,2.3,0.6739,0.2,-0.51169,-0.03207,-0.07376,-1.47528,False
GOOGL,put,ITM,mid,25.0,43,20,2.15,0.5814,0.25,-0.46861,-0.05081,-0.10925,-2.18496,False
GOOGL,put,ITM,mid,30.0,40,20,2.0,0.55,0.3,-0.44627,-0.03582,-0.07164,-1.43284,False
GOOGL,put,ITM,mid,40.0,37,20,1.85,0.4595,0.4,-0.44766,-0.0582,-0.10766,-2.15323,False
GOOGL,put,ITM,mid,50.0,36,20,1.8,0.4444,0.5,-0.48004,-0.04447,-0.08004,-1.60082,False
GOOGL,put,ITM,mid,60.0,37,20,1.85,0.4595,0.6,-0.44829,0.03336,0.06171,1.23429,False
GOOGL,put,ITM,mid,70.0,34,20,1.7,0.4118,0.7,-0.44568,0.02607,0.04432,0.88646,False
GOOGL,put,ITM,mid,75.0,33,20,1.65,0.3939,0.75,-0.46344,0.01458,0.02406,0.48118,False
GOOGL,put,ITM,mid,80.0,31,20,1.55,0.3548,0.8,-0.43084,0.00591,0.00916,0.18317,False
GOOGL,put,ITM,mid,90.0,30,20,1.5,0.3333,0.9,-0.41288,0.02475,0.03712,0.74244,False
GOOGL,put,ITM,mid,100.0,30,20,1.5,0.3333,1.0,-0.41288,0.05808,0.08712,1.74244,False
GOOGL,put,ITM,market,20.0,43,20,2.15,0.5814,0.2,-0.48945,-0.08861,-0.1905,-3.81005,False
GOOGL,put,ITM,market,25.0,40,20,2.0,0.55,0.25,-0.46798,-0.07309,-0.14618,-2.92369,False
GOOGL,put,ITM,market,30.0,37,20,1.85,0.5135,0.3,-0.44584,-0.06284,-0.11626,-2.32518,False
GOOGL,put,ITM,market,40.0,34,20,1.7,0.4412,0.4,-0.52256,-0.11555,-0.19643,-3.92869,False
GOOGL,put,ITM,market,50.0,37,20,1.85,0.4595,0.5,-0.47058,-0.02464,-0.04558,-0.91153,False
GOOGL,put,ITM,market,60.0,35,20,1.75,0.4286,0.6,-0.47921,-0.01669,-0.02921,-0.58415,False
GOOGL,put,ITM,market,70.0,32,20,1.6,0.375,0.7,-0.48434,-0.04021,-0.06434,-1.2867,False
GOOGL,put,ITM,market,75.0,31,20,1.55,0.3548,0.75,-0.45316,-0.02623,-0.04066,-0.8132,False
GOOGL,put,ITM,market,80.0,30,20,1.5,0.3333,0.8,-0.44109,-0.02739,-0.04109,-0.82172,False
GOOGL,put,ITM,market,90.0,30,20,1.5,0.3333,0.9,-0.43076,0.01283,0.01924,0.38484,False
GOOGL,put,ITM,market,100.0,30,20,1.5,0.3333,1.0,-0.434,0.044,0.066,1.32006,False
