symbol,direction,moneyness,fill_mode,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
NVDA,put,ITM,mid,75.0,249,221,1.127,0.0843,0.75,-0.05511,0.01279,0.01441,3.184,False
NVDA,put,ITM,mid,80.0,246,221,1.113,0.0813,0.8,-0.05268,0.01664,0.01853,4.09414,False
NVDA,put,ITM,mid,90.0,240,221,1.086,0.0542,0.9,-0.04743,0.00389,0.00422,0.93259,False
NVDA,put,ITM,mid,100.0,234,221,1.059,0.0342,1.0,-0.02741,0.00772,0.00817,1.80541,False
NVDA,put,ITM,market,20.0,356,221,1.611,0.3848,0.2,-0.15463,-0.01816,-0.02925,-6.4636,False
NVDA,put,ITM,market,25.0,328,221,1.484,0.3262,0.25,-0.15249,-0.02119,-0.03145,-6.95066,False
NVDA,put,ITM,market,30.0,307,221,1.389,0.2769,0.3,-0.13952,-0.01783,-0.02477,-5.47341,False
NVDA,put,ITM,market,40.0,284,221,1.285,0.2113,0.4,-0.12864,-0.01695,-0.02178,-4.81444,False
NVDA,put,ITM,market,50.0,268,221,1.213,0.1567,0.5,-0.10817,-0.01286,-0.0156,-3.44668,False
NVDA,put,ITM,market,60.0,260,221,1.176,0.1231,0.6,-0.09384,-0.00844,-0.00993,-2.19458,False
NVDA,put,ITM,market,70.0,250,221,1.131,0.092,0.7,-0.0846,-0.01242,-0.01405,-3.10506,False
NVDA,put,ITM,market,75.0,249,221,1.127,0.0803,0.75,-0.07079,-0.00487,-0.00548,-1.21145,False
NVDA,put,ITM,market,80.0,245,221,1.109,0.0735,0.8,-0.06982,-0.00592,-0.00656,-1.44963,False
NVDA,put,ITM,market,90.0,236,221,1.068,0.0424,0.9,-0.0542,-0.01376,-0.0147,-3.2485,False
NVDA,put,ITM,market,100.0,233,221,1.054,0.03,1.0,-0.03951,-0.00828,-0.00873,-1.92884,False
