symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
AMZN,call,OTM2+,market,Wed-0DTE,20.0,20,16,1.25,0.2,0.2,-1.0,-0.76,-0.95,-15.2,True
AMZN,call,OTM2+,market,Wed-0DTE,25.0,20,16,1.25,0.2,0.25,-1.0,-0.75,-0.9375,-15.0,True
AMZN,call,OTM2+,market,Wed-0DTE,30.0,20,16,1.25,0.2,0.3,-1.0,-0.74,-0.925,-14.8,True
AMZN,call,OTM2+,market,Wed-0DTE,40.0,20,16,1.25,0.2,0.4,-1.0,-0.72,-0.9,-14.4,True
AMZN,call,OTM2+,market,Wed-0DTE,50.0,20,16,1.25,0.2,0.5,-1.0,-0.7,-0.875,-14.0,True
AMZN,call,OTM2+,market,Wed-0DTE,60.0,20,16,1.25,0.2,0.6,-1.0,-0.68,-0.85,-13.6,True
AMZN,call,OTM2+,market,Wed-0DTE,70.0,20,16,1.25,0.2,0.7,-1.0,-0.66,-0.825,-13.2,True
AMZN,call,OTM2+,market,Wed-0DTE,75.0,20,16,1.25,0.2,0.75,-1.0,-0.65,-0.8125,-13.0,True
AMZN,call,OTM2+,market,Wed-0DTE,80.0,18,16,1.125,0.1111,0.8,-1.0,-0.8,-0.9,-14.4,True
AMZN,call,OTM2+,market,Wed-0DTE,90.0,18,16,1.125,0.1111,0.9,-1.0,-0.78889,-0.8875,-14.2,True
AMZN,call,OTM2+,market,Wed-0DTE,100.0,18,16,1.125,0.1111,1.0,-1.0,-0.77778,-0.875,-14.0,True
AMZN,put,OTM2+,mid,Wed-0DTE,20.0,27,16,1.688,0.5185,0.2,-0.40449,-0.09105,-0.15365,-2.45833,True
AMZN,put,OTM2+,mid,Wed-0DTE,25.0,27,16,1.688,0.5185,0.25,-0.40449,-0.06512,-0.1099,-1.75833,True
AMZN,put,OTM2+,mid,Wed-0DTE,30.0,19,16,1.188,0.4211,0.3,-0.42718,-0.121,-0.14369,-2.29899,True
AMZN,put,OTM2+,mid,Wed-0DTE,40.0,24,16,1.5,0.375,0.4,-0.40661,-0.10413,-0.1562,-2.49918,True
AMZN,put,OTM2+,mid,Wed-0DTE,50.0,26,16,1.625,0.3846,0.5,-0.46878,-0.09617,-0.15628,-2.50055,True
AMZN,put,OTM2+,mid,Wed-0DTE,60.0,23,16,1.438,0.3043,0.6,-0.46707,-0.14231,-0.20457,-3.27317,True
AMZN,put,OTM2+,mid,Wed-0DTE,70.0,23,16,1.438,0.3043,0.7,-0.43983,-0.09292,-0.13358,-2.13727,True
AMZN,put,OTM2+,mid,Wed-0DTE,75.0,22,16,1.375,0.3182,0.75,-0.43026,-0.05472,-0.07525,-1.20394,True
AMZN,put,OTM2+,mid,Wed-0DTE,80.0,22,16,1.375,0.2727,0.8,-0.48872,-0.13725,-0.18872,-3.0196,True
AMZN,put,OTM2+,mid,Wed-0DTE,90.0,21,16,1.312,0.2381,0.9,-0.44578,-0.12536,-0.16453,-2.63251,True
AMZN,put,OTM2+,mid,Wed-0DTE,100.0,21,16,1.312,0.2381,1.0,-0.44578,-0.10155,-0.13328,-2.13251,True
AMZN,put,OTM2+,market,Wed-0DTE,20.0,19,16,1.188,0.2105,0.2,-1.0,-0.74737,-0.8875,-14.2,True
AMZN,put,OTM2+,market,Wed-0DTE,25.0,19,16,1.188,0.2105,0.25,-1.0,-0.73684,-0.875,-14.0,True
AMZN,put,OTM2+,market,Wed-0DTE,30.0,19,16,1.188,0.2105,0.3,-1.0,-0.72632,-0.8625,-13.8,True
AMZN,put,OTM2+,market,Wed-0DTE,40.0,19,16,1.188,0.2105,0.4,-1.0,-0.70526,-0.8375,-13.4,True
AMZN,put,OTM2+,market,Wed-0DTE,50.0,19,16,1.188,0.2105,0.5,-1.0,-0.68421,-0.8125,-13.0,True
AMZN,put,OTM2+,market,Wed-0DTE,60.0,19,16,1.188,0.2105,0.6,-1.0,-0.66316,-0.7875,-12.6,True
AMZN,put,OTM2+,market,Wed-0DTE,70.0,20,16,1.25,0.15,0.7,-0.99241,-0.73855,-0.92319,-14.77097,True
AMZN,put,OTM2+,market,Wed-0DTE,75.0,20,16,1.25,0.15,0.75,-0.99241,-0.73105,-0.91381,-14.62097,True
AMZN,put,OTM2+,market,Wed-0DTE,80.0,20,16,1.25,0.15,0.8,-0.99241,-0.72355,-0.90444,-14.47097,True
AMZN,put,OTM2+,market,Wed-0DTE,90.0,20,16,1.25,0.15,0.9,-0.99241,-0.70855,-0.88569,-14.17097,True
AMZN,put,OTM2+,market,Wed-0DTE,100.0,20,16,1.25,0.15,1.0,-0.99241,-0.69355,-0.86694,-13.87097,True
AMZN,put,OTM1,mid,Wed-0DTE,20.0,36,15,2.4,0.6111,0.2,-0.4596,-0.05651,-0.13563,-2.03443,False
AMZN,put,OTM1,mid,Wed-0DTE,25.0,31,15,2.067,0.5484,0.25,-0.52171,-0.09852,-0.2036,-3.05399,False
AMZN,put,OTM1,mid,Wed-0DTE,30.0,30,15,2.0,0.5333,0.3,-0.54333,-0.09355,-0.1871,-2.80656,False
AMZN,put,OTM1,mid,Wed-0DTE,40.0,30,15,2.0,0.5333,0.4,-0.49173,-0.01614,-0.03228,-0.48422,False
AMZN,put,OTM1,mid,Wed-0DTE,50.0,29,15,1.933,0.5172,0.5,-0.49614,0.01911,0.03694,0.55406,True
AMZN,put,OTM1,mid,Wed-0DTE,60.0,28,15,1.867,0.5,0.6,-0.53465,0.03268,0.06099,0.91492,True
AMZN,put,OTM1,mid,Wed-0DTE,70.0,24,15,1.6,0.4583,0.7,-0.58893,0.00183,0.00293,0.04391,True
AMZN,put,OTM1,mid,Wed-0DTE,75.0,24,15,1.6,0.4583,0.75,-0.58893,0.02475,0.03959,0.59391,True
AMZN,put,OTM1,mid,Wed-0DTE,80.0,22,15,1.467,0.4091,0.8,-0.65828,-0.06171,-0.09051,-1.35761,True
AMZN,put,OTM1,mid,Wed-0DTE,90.0,22,15,1.467,0.4091,0.9,-0.66628,-0.02553,-0.03744,-0.5616,True
AMZN,put,OTM1,mid,Wed-0DTE,100.0,21,15,1.4,0.381,1.0,-0.71782,-0.06341,-0.08877,-1.3316,True
AMZN,put,OTM1,market,Wed-0DTE,20.0,21,15,1.4,0.3333,0.2,-1.0,-0.6,-0.84,-12.6,True
AMZN,put,OTM1,market,Wed-0DTE,25.0,22,15,1.467,0.3636,0.25,-1.0,-0.54545,-0.8,-12.0,True
AMZN,put,OTM1,market,Wed-0DTE,30.0,20,15,1.333,0.3,0.3,-0.99206,-0.60444,-0.80593,-12.08889,True
AMZN,put,OTM1,market,Wed-0DTE,40.0,22,15,1.467,0.3636,0.4,-0.99206,-0.48586,-0.71259,-10.68889,True
AMZN,put,OTM1,market,Wed-0DTE,50.0,22,15,1.467,0.3636,0.5,-0.9916,-0.4492,-0.65882,-9.88235,True
AMZN,put,OTM1,market,Wed-0DTE,60.0,24,15,1.6,0.4167,0.6,-0.9916,-0.32843,-0.52549,-7.88235,True
AMZN,put,OTM1,market,Wed-0DTE,70.0,24,15,1.6,0.4167,0.7,-0.9916,-0.28676,-0.45882,-6.88235,True
AMZN,put,OTM1,market,Wed-0DTE,75.0,24,15,1.6,0.4167,0.75,-0.9916,-0.26593,-0.42549,-6.38235,True
AMZN,put,OTM1,market,Wed-0DTE,80.0,21,15,1.4,0.3333,0.8,-0.9916,-0.3944,-0.55216,-8.28235,True
AMZN,put,OTM1,market,Wed-0DTE,90.0,18,15,1.2,0.2778,0.9,-0.99095,-0.46569,-0.55882,-8.38235,True
AMZN,put,OTM1,market,Wed-0DTE,100.0,17,15,1.133,0.2353,1.0,-0.99095,-0.52249,-0.59216,-8.88235,True
AMZN,put,ATM,mid,Wed-0DTE,20.0,39,15,2.6,0.7692,0.2,-0.81722,-0.03474,-0.09033,-1.355,False
AMZN,put,ATM,mid,Wed-0DTE,25.0,36,15,2.4,0.6667,0.25,-0.75155,-0.08385,-0.20124,-3.01859,False
AMZN,put,ATM,mid,Wed-0DTE,30.0,32,15,2.133,0.625,0.3,-0.80978,-0.11617,-0.24782,-3.71731,False
AMZN,put,ATM,mid,Wed-0DTE,40.0,31,15,2.067,0.5806,0.4,-0.78212,-0.09573,-0.19783,-2.9675,False
AMZN,put,ATM,mid,Wed-0DTE,50.0,29,15,1.933,0.5172,0.5,-0.79521,-0.12528,-0.2422,-3.63301,True
AMZN,put,ATM,mid,Wed-0DTE,60.0,30,15,2.0,0.5333,0.6,-0.81008,-0.05804,-0.11608,-1.74117,False
AMZN,put,ATM,mid,Wed-0DTE,70.0,29,15,1.933,0.5172,0.7,-0.77465,-0.0119,-0.02301,-0.34508,True
AMZN,put,ATM,mid,Wed-0DTE,75.0,28,15,1.867,0.5,0.75,-0.77192,-0.01096,-0.02045,-0.30682,True
AMZN,put,ATM,mid,Wed-0DTE,80.0,26,15,1.733,0.4615,0.8,-0.77172,-0.04631,-0.08027,-1.20407,True
AMZN,put,ATM,mid,Wed-0DTE,90.0,23,15,1.533,0.3913,0.9,-0.75978,-0.1103,-0.16912,-2.53687,True
AMZN,put,ATM,mid,Wed-0DTE,100.0,25,15,1.667,0.44,1.0,-0.75786,0.0156,0.026,0.38997,True
AMZN,put,ATM,market,Wed-0DTE,20.0,31,15,2.067,0.5484,0.2,-0.8767,-0.28625,-0.59158,-8.87377,False
AMZN,put,ATM,market,Wed-0DTE,25.0,31,15,2.067,0.5484,0.25,-0.8763,-0.25865,-0.53454,-8.01817,False
