symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
GOOGL,put,ATM,market,Wed-0DTE,100.0,18,14,1.286,0.3333,1.0,-0.86465,-0.2431,-0.31256,-4.3758,True
GOOGL,put,ITM,mid,Wed-0DTE,20.0,33,14,2.357,0.6061,0.2,-0.50959,-0.07953,-0.18747,-2.62462,False
GOOGL,put,ITM,mid,Wed-0DTE,25.0,36,14,2.571,0.6944,0.25,-0.58637,-0.00556,-0.01429,-0.20012,False
GOOGL,put,ITM,mid,Wed-0DTE,30.0,30,14,2.143,0.5,0.3,-0.41367,-0.05684,-0.12179,-1.70512,False
GOOGL,put,ITM,mid,Wed-0DTE,40.0,24,14,1.714,0.375,0.4,-0.37053,-0.08158,-0.13986,-1.95797,True
GOOGL,put,ITM,mid,Wed-0DTE,50.0,21,14,1.5,0.2857,0.5,-0.35593,-0.11138,-0.16707,-2.33902,True
GOOGL,put,ITM,mid,Wed-0DTE,60.0,22,14,1.571,0.2727,0.6,-0.28808,-0.04587,-0.07209,-1.00921,True
GOOGL,put,ITM,mid,Wed-0DTE,70.0,20,14,1.429,0.2,0.7,-0.25592,-0.06473,-0.09248,-1.29467,True
GOOGL,put,ITM,mid,Wed-0DTE,75.0,20,14,1.429,0.2,0.75,-0.26499,-0.06199,-0.08856,-1.23988,True
GOOGL,put,ITM,mid,Wed-0DTE,80.0,20,14,1.429,0.2,0.8,-0.27785,-0.06228,-0.08897,-1.24554,True
GOOGL,put,ITM,mid,Wed-0DTE,90.0,17,14,1.214,0.0588,0.9,-0.23623,-0.16939,-0.20569,-2.87971,True
GOOGL,put,ITM,mid,Wed-0DTE,100.0,17,14,1.214,0.1176,1.0,-0.32003,-0.16473,-0.20003,-2.80044,True
GOOGL,put,ITM,market,Wed-0DTE,20.0,37,14,2.643,0.7027,0.2,-0.60136,-0.03824,-0.10107,-1.41492,False
GOOGL,put,ITM,market,Wed-0DTE,25.0,32,14,2.286,0.5312,0.25,-0.43131,-0.06936,-0.15855,-2.21966,False
GOOGL,put,ITM,market,Wed-0DTE,30.0,25,14,1.786,0.44,0.3,-0.52032,-0.15938,-0.28461,-3.98449,True
GOOGL,put,ITM,market,Wed-0DTE,40.0,23,14,1.643,0.3913,0.4,-0.40732,-0.09141,-0.15018,-2.10254,True
GOOGL,put,ITM,market,Wed-0DTE,50.0,21,14,1.5,0.2381,0.5,-0.36589,-0.15972,-0.23959,-3.3542,True
GOOGL,put,ITM,market,Wed-0DTE,60.0,22,14,1.571,0.2727,0.6,-0.30817,-0.06049,-0.09505,-1.33074,True
GOOGL,put,ITM,market,Wed-0DTE,70.0,19,14,1.357,0.1579,0.7,-0.26896,-0.11597,-0.15738,-2.20337,True
GOOGL,put,ITM,market,Wed-0DTE,75.0,20,14,1.429,0.2,0.75,-0.29859,-0.08887,-0.12696,-1.7775,True
GOOGL,put,ITM,market,Wed-0DTE,80.0,18,14,1.286,0.1111,0.8,-0.26306,-0.14494,-0.18635,-2.60891,True
GOOGL,put,ITM,market,Wed-0DTE,90.0,18,14,1.286,0.1111,0.9,-0.31438,-0.17945,-0.23072,-3.23011,True
GOOGL,put,ITM,market,Wed-0DTE,100.0,16,14,1.143,0.0625,1.0,-0.31028,-0.22839,-0.26102,-3.65425,True
GOOGL,call,ITM,mid,Mon-0DTE,20.0,36,13,2.769,0.6944,0.2,-0.55512,-0.03073,-0.0851,-1.10631,False
