symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
AAPL,call,ATM,mid,Mon-0DTE,100.0,17,13,1.308,0.3529,1.0,-0.5656,-0.01304,-0.01705,-0.22165,True
AAPL,call,ATM,market,Mon-0DTE,20.0,20,13,1.538,0.75,0.2,-1.0,-0.1,-0.15385,-2.0,True
AAPL,call,ATM,market,Mon-0DTE,25.0,17,13,1.308,0.5882,0.25,-0.83751,-0.1978,-0.25866,-3.3626,True
AAPL,call,ATM,market,Mon-0DTE,30.0,19,13,1.462,0.6842,0.3,-0.84177,-0.06056,-0.08851,-1.15063,True
AAPL,call,ATM,market,Mon-0DTE,40.0,18,13,1.385,0.5,0.4,-0.74597,-0.17299,-0.23952,-3.11375,True
AAPL,call,ATM,market,Mon-0DTE,50.0,18,13,1.385,0.4444,0.5,-0.73261,-0.18478,-0.25585,-3.32611,True
AAPL,call,ATM,market,Mon-0DTE,60.0,20,13,1.538,0.45,0.6,-0.71146,-0.12131,-0.18662,-2.42611,True
AAPL,call,ATM,market,Mon-0DTE,70.0,18,13,1.385,0.3889,0.7,-0.61457,-0.10335,-0.1431,-1.86028,True
AAPL,call,ATM,market,Mon-0DTE,75.0,17,13,1.308,0.3529,0.75,-0.60757,-0.12843,-0.16794,-2.18326,True
AAPL,call,ATM,market,Mon-0DTE,80.0,19,13,1.462,0.3684,0.8,-0.71207,-0.15499,-0.22652,-2.94482,True
AAPL,call,ATM,market,Mon-0DTE,90.0,19,13,1.462,0.3158,0.9,-0.59581,-0.12345,-0.18043,-2.34557,True
AAPL,call,ATM,market,Mon-0DTE,100.0,18,13,1.385,0.2778,1.0,-0.53886,-0.1114,-0.15425,-2.00524,True
AAPL,call,OTM1,mid,Mon-0DTE,20.0,20,13,1.538,0.35,0.2,-0.69417,-0.38121,-0.58648,-7.62422,True
AAPL,call,OTM1,mid,Mon-0DTE,25.0,18,13,1.385,0.2778,0.25,-0.61956,-0.37802,-0.52341,-6.80432,True
AAPL,call,OTM1,mid,Mon-0DTE,30.0,16,13,1.231,0.1875,0.3,-0.73391,-0.54006,-0.66468,-8.64089,True
AAPL,call,OTM1,mid,Mon-0DTE,40.0,17,13,1.308,0.2353,0.4,-0.73793,-0.47018,-0.61485,-7.99304,True
AAPL,call,OTM1,mid,Mon-0DTE,50.0,16,13,1.231,0.1875,0.5,-0.69267,-0.46905,-0.57729,-7.50473,True
AAPL,call,OTM1,mid,Mon-0DTE,60.0,18,13,1.385,0.2778,0.6,-0.56524,-0.24156,-0.33447,-4.34808,True
AAPL,call,OTM1,mid,Mon-0DTE,70.0,15,13,1.154,0.1333,0.7,-0.74091,-0.54879,-0.63322,-8.23189,True
AAPL,call,OTM1,mid,Mon-0DTE,75.0,17,13,1.308,0.2353,0.75,-0.74641,-0.39431,-0.51564,-6.70333,True
AAPL,call,OTM1,mid,Mon-0DTE,80.0,15,13,1.154,0.1333,0.8,-0.74091,-0.53546,-0.61784,-8.03189,True
AAPL,call,OTM1,mid,Mon-0DTE,90.0,16,13,1.231,0.1875,0.9,-0.73643,-0.4296,-0.52873,-6.87353,True
AAPL,call,OTM1,mid,Mon-0DTE,100.0,15,13,1.154,0.1333,1.0,-0.57654,-0.36633,-0.42269,-5.49501,True
AAPL,call,OTM1,market,Mon-0DTE,20.0,20,13,1.538,0.35,0.2,-1.0,-0.58,-0.89231,-11.6,True
AAPL,call,OTM1,market,Mon-0DTE,25.0,20,13,1.538,0.35,0.25,-1.0,-0.5625,-0.86538,-11.25,True
AAPL,call,OTM1,market,Mon-0DTE,30.0,19,13,1.462,0.3158,0.3,-1.0,-0.58947,-0.86154,-11.2,True
AAPL,call,OTM1,market,Mon-0DTE,40.0,17,13,1.308,0.2353,0.4,-1.0,-0.67059,-0.87692,-11.4,True
AAPL,call,OTM1,market,Mon-0DTE,50.0,18,13,1.385,0.2778,0.5,-1.0,-0.58333,-0.80769,-10.5,True
AAPL,call,OTM1,market,Mon-0DTE,60.0,18,13,1.385,0.2778,0.6,-1.0,-0.55556,-0.76923,-10.0,True
AAPL,call,OTM1,market,Mon-0DTE,70.0,17,13,1.308,0.2353,0.7,-1.0,-0.6,-0.78462,-10.2,True
AAPL,call,OTM1,market,Mon-0DTE,75.0,15,13,1.154,0.1333,0.75,-0.9799,-0.74924,-0.86451,-11.23864,True
AAPL,call,OTM1,market,Mon-0DTE,80.0,16,13,1.231,0.1875,0.8,-0.9799,-0.64616,-0.79528,-10.33864,True
AAPL,call,OTM1,market,Mon-0DTE,90.0,16,13,1.231,0.1875,0.9,-0.9799,-0.62741,-0.7722,-10.03864,True
