symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
META,call,ITM,mid,Mon-0DTE,20.0,27,13,2.077,0.5926,0.2,-0.62075,-0.13438,-0.2791,-3.62828,True
META,call,ITM,mid,Mon-0DTE,25.0,28,13,2.154,0.5714,0.25,-0.59278,-0.11119,-0.23949,-3.11338,True
META,call,ITM,mid,Mon-0DTE,30.0,27,13,2.077,0.5185,0.3,-0.43261,-0.05274,-0.10953,-1.4239,True
META,call,ITM,mid,Mon-0DTE,40.0,22,13,1.692,0.4091,0.4,-0.40161,-0.07368,-0.12469,-1.62092,True
META,call,ITM,mid,Mon-0DTE,50.0,20,13,1.538,0.4,0.5,-0.53588,-0.12153,-0.18697,-2.43055,True
META,call,ITM,mid,Mon-0DTE,60.0,18,13,1.385,0.3333,0.6,-0.5262,-0.1508,-0.2088,-2.71439,True
META,call,ITM,mid,Mon-0DTE,70.0,16,13,1.231,0.25,0.7,-0.518,-0.2135,-0.26277,-3.41601,True
META,call,ITM,mid,Mon-0DTE,75.0,17,13,1.308,0.2941,0.75,-0.46136,-0.10508,-0.13741,-1.78634,True
META,call,ITM,mid,Mon-0DTE,80.0,16,13,1.231,0.25,0.8,-0.43384,-0.12538,-0.15431,-2.00604,True
META,call,ITM,mid,Mon-0DTE,90.0,16,13,1.231,0.1875,0.9,-0.33362,-0.10232,-0.12593,-1.63709,True
META,call,ITM,mid,Mon-0DTE,100.0,16,13,1.231,0.125,1.0,-0.34422,-0.17619,-0.21685,-2.81904,True
META,call,ITM,market,Mon-0DTE,20.0,27,13,2.077,0.5185,0.2,-0.55982,-0.16584,-0.34444,-4.47771,True
META,call,ITM,market,Mon-0DTE,25.0,28,13,2.154,0.5357,0.25,-0.44697,-0.07359,-0.15851,-2.06063,True
META,call,ITM,market,Mon-0DTE,30.0,28,13,2.154,0.5357,0.3,-0.53148,-0.08604,-0.18532,-2.4092,True
META,call,ITM,market,Mon-0DTE,40.0,23,13,1.769,0.3913,0.4,-0.46726,-0.1279,-0.22628,-2.94167,True
META,call,ITM,market,Mon-0DTE,50.0,19,13,1.462,0.3684,0.5,-0.54742,-0.16153,-0.23608,-3.06898,True
META,call,ITM,market,Mon-0DTE,60.0,17,13,1.308,0.2941,0.6,-0.54742,-0.20994,-0.27454,-3.56898,True
META,call,ITM,market,Mon-0DTE,70.0,17,13,1.308,0.2941,0.7,-0.52992,-0.16818,-0.21992,-2.85898,True
