symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
TSLA,put,OTM2+,market,Mon-0DTE,60.0,19,13,1.462,0.5263,0.6,-1.0,-0.15789,-0.23077,-3.0,True
TSLA,put,OTM2+,market,Mon-0DTE,70.0,20,13,1.538,0.55,0.7,-1.0,-0.065,-0.1,-1.3,True
TSLA,put,OTM2+,market,Mon-0DTE,75.0,21,13,1.615,0.5714,0.75,-1.0,0.0,0.0,0.0,True
TSLA,put,OTM2+,market,Mon-0DTE,80.0,20,13,1.538,0.55,0.8,-1.0,-0.01,-0.01538,-0.2,True
TSLA,put,OTM2+,market,Mon-0DTE,90.0,19,13,1.462,0.5263,0.9,-1.0,0.0,0.0,0.0,True
TSLA,put,OTM2+,market,Mon-0DTE,100.0,19,13,1.462,0.5263,1.0,-1.0,0.05263,0.07692,1.0,True
TSLA,put,OTM1,mid,Mon-0DTE,20.0,27,13,2.077,0.6667,0.2,-0.94053,-0.18018,-0.37421,-4.86479,True
TSLA,put,OTM1,mid,Mon-0DTE,25.0,25,13,1.923,0.64,0.25,-0.94138,-0.1789,-0.34403,-4.47244,True
TSLA,put,OTM1,mid,Mon-0DTE,30.0,21,13,1.615,0.5238,0.3,-0.95176,-0.29607,-0.47827,-6.21755,True
TSLA,put,OTM1,mid,Mon-0DTE,40.0,23,13,1.769,0.5652,0.4,-0.94669,-0.18552,-0.32822,-4.26691,True
TSLA,put,OTM1,mid,Mon-0DTE,50.0,21,13,1.615,0.5238,0.5,-0.88193,-0.15806,-0.25533,-3.31931,True
TSLA,put,OTM1,mid,Mon-0DTE,60.0,20,13,1.538,0.45,0.6,-0.9121,-0.23165,-0.35639,-4.63305,True
TSLA,put,OTM1,mid,Mon-0DTE,70.0,19,13,1.462,0.4737,0.7,-0.95856,-0.17292,-0.25274,-3.28557,True
TSLA,put,OTM1,mid,Mon-0DTE,75.0,19,13,1.462,0.4737,0.75,-0.95843,-0.14917,-0.21802,-2.83428,True
TSLA,put,OTM1,mid,Mon-0DTE,80.0,15,13,1.154,0.2667,0.8,-0.96096,-0.49137,-0.56696,-7.37052,True
TSLA,put,OTM1,mid,Mon-0DTE,90.0,19,13,1.462,0.4211,0.9,-0.93063,-0.15984,-0.23361,-3.0369,True
TSLA,put,OTM1,mid,Mon-0DTE,100.0,19,13,1.462,0.4737,1.0,-0.96397,-0.03367,-0.04921,-0.63968,True
TSLA,put,OTM1,market,Mon-0DTE,20.0,25,13,1.923,0.56,0.2,-1.0,-0.328,-0.63077,-8.2,True
TSLA,put,OTM1,market,Mon-0DTE,25.0,23,13,1.769,0.5217,0.25,-1.0,-0.34783,-0.61538,-8.0,True
TSLA,put,OTM1,market,Mon-0DTE,30.0,24,13,1.846,0.5417,0.3,-1.0,-0.29583,-0.54615,-7.1,True
TSLA,put,OTM1,market,Mon-0DTE,40.0,21,13,1.615,0.4762,0.4,-1.0,-0.33333,-0.53846,-7.0,True
TSLA,put,OTM1,market,Mon-0DTE,50.0,21,13,1.615,0.4762,0.5,-1.0,-0.28571,-0.46154,-6.0,True
