symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
NVDA,put,OTM2+,mid,Mon-0DTE,40.0,18,13,1.385,0.3333,0.4,-0.31052,-0.07368,-0.10201,-1.32619,True
NVDA,put,OTM2+,mid,Mon-0DTE,50.0,18,13,1.385,0.3333,0.5,-0.28274,-0.02183,-0.03022,-0.39286,True
NVDA,put,OTM2+,mid,Mon-0DTE,60.0,17,13,1.308,0.2941,0.6,-0.22173,0.01996,0.0261,0.33929,True
NVDA,put,OTM2+,mid,Mon-0DTE,70.0,18,13,1.385,0.3333,0.7,-0.22173,0.08552,0.11841,1.53929,True
NVDA,put,OTM2+,mid,Mon-0DTE,75.0,17,13,1.308,0.2941,0.75,-0.22173,0.06408,0.08379,1.08929,True
NVDA,put,OTM2+,mid,Mon-0DTE,80.0,17,13,1.308,0.2941,0.8,-0.22173,0.07878,0.10302,1.33929,True
NVDA,put,OTM2+,mid,Mon-0DTE,90.0,17,13,1.308,0.2941,0.9,-0.22173,0.10819,0.14148,1.83929,True
NVDA,put,OTM2+,mid,Mon-0DTE,100.0,17,13,1.308,0.2941,1.0,-0.22173,0.13761,0.17995,2.33929,True
NVDA,put,OTM2+,market,Mon-0DTE,20.0,16,13,1.231,0.25,0.2,-1.0,-0.7,-0.86154,-11.2,True
NVDA,put,OTM2+,market,Mon-0DTE,25.0,16,13,1.231,0.25,0.25,-1.0,-0.6875,-0.84615,-11.0,True
NVDA,put,OTM2+,market,Mon-0DTE,30.0,16,13,1.231,0.25,0.3,-1.0,-0.675,-0.83077,-10.8,True
NVDA,put,OTM2+,market,Mon-0DTE,40.0,15,13,1.154,0.1333,0.4,-1.0,-0.81333,-0.93846,-12.2,True
NVDA,put,OTM2+,market,Mon-0DTE,50.0,15,13,1.154,0.1333,0.5,-1.0,-0.8,-0.92308,-12.0,True
NVDA,put,OTM2+,market,Mon-0DTE,60.0,15,13,1.154,0.1333,0.6,-1.0,-0.78667,-0.90769,-11.8,True
NVDA,put,OTM2+,market,Mon-0DTE,70.0,15,13,1.154,0.1333,0.7,-1.0,-0.77333,-0.89231,-11.6,True
NVDA,put,OTM2+,market,Mon-0DTE,75.0,15,13,1.154,0.1333,0.75,-1.0,-0.76667,-0.88462,-11.5,True
NVDA,put,OTM2+,market,Mon-0DTE,80.0,14,13,1.077,0.0714,0.8,-1.0,-0.87143,-0.93846,-12.2,True
NVDA,put,OTM2+,market,Mon-0DTE,90.0,14,13,1.077,0.0714,0.9,-1.0,-0.86429,-0.93077,-12.1,True
NVDA,put,OTM2+,market,Mon-0DTE,100.0,14,13,1.077,0.0714,1.0,-1.0,-0.85714,-0.92308,-12.0,True
NVDA,put,OTM1,mid,Mon-0DTE,20.0,27,13,2.077,0.5185,0.2,-0.59955,-0.18497,-0.38417,-4.99416,True
NVDA,put,OTM1,mid,Mon-0DTE,25.0,26,13,2.0,0.5,0.25,-0.60664,-0.17832,-0.35664,-4.63626,True
NVDA,put,OTM1,mid,Mon-0DTE,30.0,24,13,1.846,0.4583,0.3,-0.67793,-0.22971,-0.42408,-5.51307,True
NVDA,put,OTM1,mid,Mon-0DTE,40.0,23,13,1.769,0.4348,0.4,-0.66179,-0.20014,-0.3541,-4.60324,True
NVDA,put,OTM1,mid,Mon-0DTE,50.0,23,13,1.769,0.4348,0.5,-0.57697,-0.10872,-0.19236,-2.50067,True
NVDA,put,OTM1,mid,Mon-0DTE,60.0,21,13,1.615,0.381,0.6,-0.60262,-0.14448,-0.23339,-3.03401,True
NVDA,put,OTM1,mid,Mon-0DTE,70.0,22,13,1.692,0.4091,0.7,-0.56253,-0.04604,-0.07792,-1.01295,True
NVDA,put,OTM1,mid,Mon-0DTE,75.0,20,13,1.538,0.35,0.75,-0.66101,-0.16716,-0.25717,-3.34317,True
NVDA,put,OTM1,mid,Mon-0DTE,80.0,20,13,1.538,0.35,0.8,-0.66101,-0.14966,-0.23024,-2.99317,True
NVDA,put,OTM1,mid,Mon-0DTE,90.0,19,13,1.462,0.3158,0.9,-0.66101,-0.16806,-0.24563,-3.19317,True
NVDA,put,OTM1,mid,Mon-0DTE,100.0,19,13,1.462,0.3158,1.0,-0.55883,-0.06657,-0.09729,-1.26474,True
