symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
MSFT,put,OTM1,mid,Mon-0DTE,70.0,20,13,1.538,0.45,0.7,-0.77743,-0.11259,-0.17321,-2.25178,True
MSFT,put,OTM1,mid,Mon-0DTE,75.0,20,13,1.538,0.45,0.75,-0.72767,-0.06272,-0.09649,-1.25435,True
MSFT,put,OTM1,mid,Mon-0DTE,80.0,17,13,1.308,0.3529,0.8,-0.86561,-0.27775,-0.36321,-4.72174,True
MSFT,put,OTM1,mid,Mon-0DTE,90.0,17,13,1.308,0.3529,0.9,-0.88926,-0.25776,-0.33707,-4.38186,True
MSFT,put,OTM1,mid,Mon-0DTE,100.0,16,13,1.231,0.3125,1.0,-0.90991,-0.31306,-0.38531,-5.00903,True
MSFT,put,OTM1,market,Mon-0DTE,20.0,28,13,2.154,0.6071,0.2,-1.0,-0.27143,-0.58462,-7.6,True
MSFT,put,OTM1,market,Mon-0DTE,25.0,21,13,1.615,0.4762,0.25,-0.99818,-0.40381,-0.65231,-8.48,True
MSFT,put,OTM1,market,Mon-0DTE,30.0,22,13,1.692,0.5,0.3,-0.99818,-0.34909,-0.59077,-7.68,True
MSFT,put,OTM1,market,Mon-0DTE,40.0,20,13,1.538,0.45,0.4,-0.99818,-0.369,-0.56769,-7.38,True
MSFT,put,OTM1,market,Mon-0DTE,50.0,20,13,1.538,0.45,0.5,-0.99818,-0.324,-0.49846,-6.48,True
MSFT,put,OTM1,market,Mon-0DTE,60.0,18,13,1.385,0.3889,0.6,-0.99222,-0.37302,-0.51649,-6.71443,True
MSFT,put,OTM1,market,Mon-0DTE,70.0,16,13,1.231,0.3125,0.7,-0.99222,-0.4634,-0.57034,-7.41443,True
MSFT,put,OTM1,market,Mon-0DTE,75.0,16,13,1.231,0.3125,0.75,-0.99818,-0.45188,-0.55615,-7.23,True
MSFT,put,OTM1,market,Mon-0DTE,80.0,16,13,1.231,0.3125,0.8,-0.99818,-0.43625,-0.53692,-6.98,True
MSFT,put,OTM1,market,Mon-0DTE,90.0,16,13,1.231,0.3125,0.9,-0.99669,-0.40398,-0.4972,-6.46364,True
MSFT,put,OTM1,market,Mon-0DTE,100.0,16,13,1.231,0.3125,1.0,-0.99669,-0.37273,-0.45874,-5.96364,True
MSFT,put,ATM,mid,Mon-0DTE,20.0,28,13,2.154,0.75,0.2,-0.64937,-0.01234,-0.02658,-0.34559,True
MSFT,put,ATM,mid,Mon-0DTE,25.0,25,13,1.923,0.68,0.25,-0.70346,-0.05511,-0.10597,-1.37764,True
MSFT,put,ATM,mid,Mon-0DTE,30.0,21,13,1.615,0.5714,0.3,-0.78513,-0.16506,-0.26663,-3.46617,True
MSFT,put,ATM,mid,Mon-0DTE,40.0,23,13,1.769,0.6087,0.4,-0.75379,-0.05148,-0.09109,-1.18412,True
MSFT,put,ATM,mid,Mon-0DTE,50.0,20,13,1.538,0.5,0.5,-0.78525,-0.14262,-0.21942,-2.85249,True
MSFT,put,ATM,mid,Mon-0DTE,60.0,19,13,1.462,0.4737,0.6,-0.78664,-0.12981,-0.18972,-2.46639,True
MSFT,put,ATM,mid,Mon-0DTE,70.0,20,13,1.538,0.45,0.7,-0.78999,-0.1195,-0.18384,-2.38992,True
MSFT,put,ATM,mid,Mon-0DTE,75.0,19,13,1.462,0.4211,0.75,-0.78999,-0.14157,-0.20692,-2.68992,True
MSFT,put,ATM,mid,Mon-0DTE,80.0,19,13,1.462,0.4211,0.8,-0.81044,-0.13236,-0.19345,-2.5148,True
MSFT,put,ATM,mid,Mon-0DTE,90.0,16,13,1.231,0.3125,0.9,-0.81842,-0.28141,-0.34635,-4.50258,True
MSFT,put,ATM,mid,Mon-0DTE,100.0,17,13,1.308,0.2941,1.0,-0.76815,-0.2481,-0.32444,-4.21777,True
MSFT,put,ATM,market,Mon-0DTE,20.0,23,13,1.769,0.6087,0.2,-0.85193,-0.21162,-0.37441,-4.86734,True
MSFT,put,ATM,market,Mon-0DTE,25.0,23,13,1.769,0.6087,0.25,-0.88635,-0.19466,-0.3444,-4.47718,True
MSFT,put,ATM,market,Mon-0DTE,30.0,24,13,1.846,0.5833,0.3,-0.86484,-0.18535,-0.34218,-4.44837,True
MSFT,put,ATM,market,Mon-0DTE,40.0,22,13,1.692,0.5455,0.4,-0.86484,-0.17493,-0.29603,-3.84837,True
MSFT,put,ATM,market,Mon-0DTE,50.0,20,13,1.538,0.45,0.5,-0.84017,-0.23709,-0.36476,-4.74182,True
MSFT,put,ATM,market,Mon-0DTE,60.0,19,13,1.462,0.4211,0.6,-0.86069,-0.24566,-0.35904,-4.66754,True
MSFT,put,ATM,market,Mon-0DTE,70.0,16,13,1.231,0.3125,0.7,-0.8619,-0.37381,-0.46007,-5.9809,True
MSFT,put,ATM,market,Mon-0DTE,75.0,16,13,1.231,0.3125,0.75,-0.8619,-0.35818,-0.44084,-5.7309,True
MSFT,put,ATM,market,Mon-0DTE,80.0,16,13,1.231,0.3125,0.8,-0.8619,-0.34256,-0.42161,-5.4809,True
MSFT,put,ATM,market,Mon-0DTE,90.0,16,13,1.231,0.1875,0.9,-0.76891,-0.45599,-0.56122,-7.29584,True
MSFT,put,ATM,market,Mon-0DTE,100.0,16,13,1.231,0.1875,1.0,-0.81621,-0.47567,-0.58544,-7.6107,True
