symbol,direction,fill_mode,dow,T_pct,n,hit_pct,first_hit_median,low_sample
AMZN,put,mid,Fri,80.0,29515,22.765,49.0,False
AMZN,put,mid,Fri,90.0,29515,20.827,53.0,False
AMZN,put,mid,Fri,100.0,29515,19.488,56.0,False
AMZN,put,market,Fri,20.0,29515,34.962,31.0,False
AMZN,put,market,Fri,25.0,29515,32.333,35.0,False
AMZN,put,market,Fri,30.0,29515,29.893,40.0,False
AMZN,put,market,Fri,40.0,29515,25.641,49.0,False
AMZN,put,market,Fri,50.0,29515,22.477,55.0,False
AMZN,put,market,Fri,60.0,29515,19.817,61.0,False
AMZN,put,market,Fri,70.0,29515,17.842,67.0,False
AMZN,put,market,Fri,75.0,29515,16.93,69.0,False
AMZN,put,market,Fri,80.0,29515,16.151,72.0,False
AMZN,put,market,Fri,90.0,29515,14.701,77.0,False
AMZN,put,market,Fri,100.0,29515,13.512,81.0,False
AMZN,call,mid,Wed,20.0,7452,54.495,17.0,False
AMZN,call,mid,Wed,25.0,7452,51.02,20.0,False
AMZN,call,mid,Wed,30.0,7452,46.001,23.0,False
AMZN,call,mid,Wed,40.0,7452,38.231,29.0,False
AMZN,call,mid,Wed,50.0,7452,32.689,32.0,False
AMZN,call,mid,Wed,60.0,7452,28.811,39.0,False
AMZN,call,mid,Wed,70.0,7452,25.913,43.0,False
AMZN,call,mid,Wed,75.0,7452,24.651,45.0,False
AMZN,call,mid,Wed,80.0,7452,23.135,47.0,False
AMZN,call,mid,Wed,90.0,7452,21.39,50.5,False
AMZN,call,mid,Wed,100.0,7452,20.129,53.0,False
AMZN,call,market,Wed,20.0,7452,36.621,31.0,False
AMZN,call,market,Wed,25.0,7452,33.83,36.0,False
AMZN,call,market,Wed,30.0,7452,31.347,40.0,False
AMZN,call,market,Wed,40.0,7452,27.55,48.0,False
AMZN,call,market,Wed,50.0,7452,23.94,55.0,False
AMZN,call,market,Wed,60.0,7452,21.404,60.0,False
AMZN,call,market,Wed,70.0,7452,19.069,64.0,False
AMZN,call,market,Wed,75.0,7452,17.982,66.0,False
AMZN,call,market,Wed,80.0,7452,17.123,68.0,False
AMZN,call,market,Wed,90.0,7452,15.553,72.0,False
AMZN,call,market,Wed,100.0,7452,14.01,74.0,False
AMZN,put,mid,Wed,20.0,6427,59.732,15.0,False
AMZN,put,mid,Wed,25.0,6427,56.854,18.0,False
AMZN,put,mid,Wed,30.0,6427,51.688,22.0,False
AMZN,put,mid,Wed,40.0,6427,44.049,28.0,False
AMZN,put,mid,Wed,50.0,6427,38.603,32.0,False
AMZN,put,mid,Wed,60.0,6427,34.044,38.0,False
AMZN,put,mid,Wed,70.0,6427,31.072,44.0,False
AMZN,put,mid,Wed,75.0,6427,29.781,46.0,False
AMZN,put,mid,Wed,80.0,6427,28.225,49.0,False
AMZN,put,mid,Wed,90.0,6427,25.953,53.0,False
AMZN,put,mid,Wed,100.0,6427,24.21,56.0,False
AMZN,put,market,Wed,20.0,6427,38.852,31.0,False
AMZN,put,market,Wed,25.0,6427,37.0,36.0,False
AMZN,put,market,Wed,30.0,6427,34.853,41.0,False
AMZN,put,market,Wed,40.0,6427,31.103,48.0,False
AMZN,put,market,Wed,50.0,6427,28.038,56.0,False
AMZN,put,market,Wed,60.0,6427,25.533,63.0,False
AMZN,put,market,Wed,70.0,6427,23.323,68.0,False
AMZN,put,market,Wed,75.0,6427,22.483,71.0,False
AMZN,put,market,Wed,80.0,6427,21.27,73.0,False
AMZN,put,market,Wed,90.0,6427,19.698,80.0,False
AMZN,put,market,Wed,100.0,6427,18.329,85.0,False
AMZN,call,mid,Mon,20.0,6512,52.795,15.0,False
AMZN,call,mid,Mon,25.0,6512,49.601,18.0,False
AMZN,call,mid,Mon,30.0,6512,44.948,22.0,False
AMZN,call,mid,Mon,40.0,6512,35.273,27.0,False
AMZN,call,mid,Mon,50.0,6512,29.684,31.0,False
AMZN,call,mid,Mon,60.0,6512,25.415,37.0,False
AMZN,call,mid,Mon,70.0,6512,22.574,41.0,False
AMZN,call,mid,Mon,75.0,6512,21.1,42.5,False
AMZN,call,mid,Mon,80.0,6512,20.009,45.0,False
AMZN,call,mid,Mon,90.0,6512,18.443,51.0,False
AMZN,call,mid,Mon,100.0,6512,16.999,52.0,False
AMZN,call,market,Mon,20.0,6512,32.356,28.0,False
AMZN,call,market,Mon,25.0,6512,29.807,33.0,False
AMZN,call,market,Mon,30.0,6512,27.042,37.0,False
AMZN,call,market,Mon,40.0,6512,23.173,44.0,False
AMZN,call,market,Mon,50.0,6512,20.117,53.0,False
AMZN,call,market,Mon,60.0,6512,17.26,58.0,False
AMZN,call,market,Mon,70.0,6512,15.372,64.0,False
AMZN,call,market,Mon,75.0,6512,14.757,68.0,False
AMZN,call,market,Mon,80.0,6512,14.005,72.0,False
AMZN,call,market,Mon,90.0,6512,12.454,77.0,False
AMZN,call,market,Mon,100.0,6512,11.241,80.0,False
AMZN,put,mid,Mon,20.0,5725,59.197,14.0,False
AMZN,put,mid,Mon,25.0,5725,56.297,16.0,False
AMZN,put,mid,Mon,30.0,5725,51.563,19.0,False
AMZN,put,mid,Mon,40.0,5725,44.245,25.0,False
AMZN,put,mid,Mon,50.0,5725,38.568,29.0,False
AMZN,put,mid,Mon,60.0,5725,33.083,35.5,False
AMZN,put,mid,Mon,70.0,5725,29.415,39.0,False
AMZN,put,mid,Mon,75.0,5725,28.07,41.0,False
AMZN,put,mid,Mon,80.0,5725,26.079,43.0,False
AMZN,put,mid,Mon,90.0,5725,23.895,45.0,False
AMZN,put,mid,Mon,100.0,5725,22.515,47.0,False
AMZN,put,market,Mon,20.0,5725,39.389,28.0,False
AMZN,put,market,Mon,25.0,5725,36.507,32.0,False
AMZN,put,market,Mon,30.0,5725,34.218,36.0,False
AMZN,put,market,Mon,40.0,5725,29.747,44.0,False
AMZN,put,market,Mon,50.0,5725,26.166,50.0,False
AMZN,put,market,Mon,60.0,5725,22.76,57.0,False
AMZN,put,market,Mon,70.0,5725,20.402,60.0,False
AMZN,put,market,Mon,75.0,5725,19.074,61.0,False
AMZN,put,market,Mon,80.0,5725,18.114,61.0,False
AMZN,put,market,Mon,90.0,5725,16.646,67.0,False
AMZN,put,market,Mon,100.0,5725,15.249,72.0,False
META,call,mid,Fri,20.0,36546,58.409,13.0,False
META,call,mid,Fri,25.0,36546,54.668,15.0,False
META,call,mid,Fri,30.0,36546,49.42,18.0,False
META,call,mid,Fri,40.0,36546,41.619,24.0,False
META,call,mid,Fri,50.0,36546,36.204,29.0,False
META,call,mid,Fri,60.0,36546,31.631,34.0,False
META,call,mid,Fri,70.0,36546,28.359,37.0,False
META,call,mid,Fri,75.0,36546,26.799,40.0,False
META,call,mid,Fri,80.0,36546,25.171,42.0,False
META,call,mid,Fri,90.0,36546,22.777,46.0,False
META,call,mid,Fri,100.0,36546,21.075,47.5,False
META,call,market,Fri,20.0,36546,42.516,21.0,False
META,call,market,Fri,25.0,36546,39.274,25.0,False
META,call,market,Fri,30.0,36546,36.319,28.0,False
META,call,market,Fri,40.0,36546,31.511,34.5,False
META,call,market,Fri,50.0,36546,27.76,41.0,False
META,call,market,Fri,60.0,36546,24.528,46.0,False
META,call,market,Fri,70.0,36546,21.915,50.0,False
META,call,market,Fri,75.0,36546,20.826,52.0,False
META,call,market,Fri,80.0,36546,19.781,54.0,False
META,call,market,Fri,90.0,36546,17.879,58.0,False
META,call,market,Fri,100.0,36546,16.333,61.0,False
META,put,mid,Fri,20.0,32319,65.042,12.0,False
META,put,mid,Fri,25.0,32319,61.512,15.0,False
META,put,mid,Fri,30.0,32319,56.911,18.0,False
META,put,mid,Fri,40.0,32319,49.887,23.0,False
META,put,mid,Fri,50.0,32319,44.373,28.0,False
META,put,mid,Fri,60.0,32319,39.642,33.0,False
META,put,mid,Fri,70.0,32319,36.022,37.0,False
META,put,mid,Fri,75.0,32319,34.376,39.0,False
META,put,mid,Fri,80.0,32319,32.615,41.0,False
META,put,mid,Fri,90.0,32319,29.8,45.0,False
META,put,mid,Fri,100.0,32319,27.699,48.0,False
META,put,market,Fri,20.0,32319,51.094,20.0,False
META,put,market,Fri,25.0,32319,48.04,24.0,False
META,put,market,Fri,30.0,32319,45.187,27.0,False
META,put,market,Fri,40.0,32319,40.045,33.0,False
META,put,market,Fri,50.0,32319,36.062,38.0,False
META,put,market,Fri,60.0,32319,32.572,43.0,False
META,put,market,Fri,70.0,32319,29.456,48.0,False
META,put,market,Fri,75.0,32319,28.213,51.0,False
META,put,market,Fri,80.0,32319,26.867,53.0,False
META,put,market,Fri,90.0,32319,24.475,56.5,False
META,put,market,Fri,100.0,32319,22.594,60.0,False
META,call,mid,Wed,20.0,7204,66.241,11.0,False
META,call,mid,Wed,25.0,7204,63.187,14.0,False
META,call,mid,Wed,30.0,7204,58.218,17.0,False
META,call,mid,Wed,40.0,7204,50.68,22.0,False
META,call,mid,Wed,50.0,7204,44.489,26.0,False
META,call,mid,Wed,60.0,7204,39.436,31.0,False
META,call,mid,Wed,70.0,7204,35.702,33.0,False
META,call,mid,Wed,75.0,7204,33.87,35.0,False
META,call,mid,Wed,80.0,7204,32.274,36.0,False
META,call,mid,Wed,90.0,7204,29.65,38.0,False
META,call,mid,Wed,100.0,7204,27.818,40.0,False
META,call,market,Wed,20.0,7204,51.735,21.0,False
META,call,market,Wed,25.0,7204,48.806,24.0,False
META,call,market,Wed,30.0,7204,45.378,27.0,False
META,call,market,Wed,40.0,7204,40.172,32.0,False
META,call,market,Wed,50.0,7204,35.675,36.0,False
META,call,market,Wed,60.0,7204,32.19,38.0,False
META,call,market,Wed,70.0,7204,29.539,41.5,False
META,call,market,Wed,75.0,7204,28.276,43.0,False
META,call,market,Wed,80.0,7204,27.138,45.0,False
META,call,market,Wed,90.0,7204,25.028,47.0,False
META,call,market,Wed,100.0,7204,23.39,49.0,False
META,put,mid,Wed,20.0,6811,67.406,11.0,False
META,put,mid,Wed,25.0,6811,64.484,14.0,False
META,put,mid,Wed,30.0,6811,60.373,16.5,False
META,put,mid,Wed,40.0,6811,53.34,23.0,False
META,put,mid,Wed,50.0,6811,47.614,28.0,False
META,put,mid,Wed,60.0,6811,42.578,34.0,False
META,put,mid,Wed,70.0,6811,38.746,37.0,False
META,put,mid,Wed,75.0,6811,36.676,38.0,False
META,put,mid,Wed,80.0,6811,34.943,40.0,False
META,put,mid,Wed,90.0,6811,32.125,43.0,False
META,put,mid,Wed,100.0,6811,29.731,46.0,False
META,put,market,Wed,20.0,6811,50.095,21.0,False
META,put,market,Wed,25.0,6811,47.482,24.0,False
META,put,market,Wed,30.0,6811,45.03,27.0,False
META,put,market,Wed,40.0,6811,40.537,34.0,False
META,put,market,Wed,50.0,6811,36.72,40.0,False
META,put,market,Wed,60.0,6811,33.255,44.0,False
META,put,market,Wed,70.0,6811,30.465,47.0,False
META,put,market,Wed,75.0,6811,29.35,49.0,False
META,put,market,Wed,80.0,6811,28.102,51.0,False
META,put,market,Wed,90.0,6811,25.885,57.0,False
META,put,market,Wed,100.0,6811,23.888,60.0,False
META,call,mid,Mon,20.0,6317,63.115,11.0,False
META,call,mid,Mon,25.0,6317,59.823,14.0,False
META,call,mid,Mon,30.0,6317,54.678,16.0,False
META,call,mid,Mon,40.0,6317,46.699,22.0,False
META,call,mid,Mon,50.0,6317,40.747,28.0,False
META,call,mid,Mon,60.0,6317,36.204,36.0,False
META,call,mid,Mon,70.0,6317,32.531,43.0,False
META,call,mid,Mon,75.0,6317,31.297,47.0,False
META,call,mid,Mon,80.0,6317,29.634,51.0,False
META,call,mid,Mon,90.0,6317,26.88,56.0,False
META,call,mid,Mon,100.0,6317,25.107,60.0,False
META,call,market,Mon,20.0,6317,44.736,21.0,False
META,call,market,Mon,25.0,6317,42.251,25.0,False
META,call,market,Mon,30.0,6317,39.433,28.0,False
META,call,market,Mon,40.0,6317,35.207,36.0,False
META,call,market,Mon,50.0,6317,31.471,45.0,False
META,call,market,Mon,60.0,6317,28.051,51.0,False
META,call,market,Mon,70.0,6317,25.772,59.0,False
META,call,market,Mon,75.0,6317,24.616,62.0,False
META,call,market,Mon,80.0,6317,23.271,66.0,False
META,call,market,Mon,90.0,6317,21.213,71.0,False
META,call,market,Mon,100.0,6317,19.503,76.0,False
META,put,mid,Mon,20.0,5669,61.316,11.0,False
META,put,mid,Mon,25.0,5669,58.035,12.5,False
META,put,mid,Mon,30.0,5669,53.008,15.0,False
META,put,mid,Mon,40.0,5669,46.216,19.0,False
META,put,mid,Mon,50.0,5669,40.43,23.5,False
META,put,mid,Mon,60.0,5669,35.474,27.0,False
META,put,mid,Mon,70.0,5669,31.999,31.0,False
META,put,mid,Mon,75.0,5669,30.376,33.0,False
META,put,mid,Mon,80.0,5669,28.294,34.0,False
META,put,mid,Mon,90.0,5669,25.507,36.0,False
META,put,mid,Mon,100.0,5669,23.549,37.0,False
META,put,market,Mon,20.0,5669,44.135,19.0,False
META,put,market,Mon,25.0,5669,41.33,22.0,False
META,put,market,Mon,30.0,5669,38.596,25.0,False
META,put,market,Mon,40.0,5669,33.674,30.0,False
META,put,market,Mon,50.0,5669,29.776,35.0,False
META,put,market,Mon,60.0,5669,26.107,39.0,False
META,put,market,Mon,70.0,5669,23.584,42.0,False
META,put,market,Mon,75.0,5669,22.244,42.0,False
META,put,market,Mon,80.0,5669,21.044,43.0,False
META,put,market,Mon,90.0,5669,18.945,46.0,False
META,put,market,Mon,100.0,5669,17.252,48.0,False
TSLA,call,mid,Fri,20.0,55364,55.52,15.0,False
TSLA,call,mid,Fri,25.0,55364,50.925,19.0,False
TSLA,call,mid,Fri,30.0,55364,46.279,22.0,False
TSLA,call,mid,Fri,40.0,55364,38.727,29.0,False
TSLA,call,mid,Fri,50.0,55364,33.498,34.0,False
TSLA,call,mid,Fri,60.0,55364,29.05,40.0,False
TSLA,call,mid,Fri,70.0,55364,25.889,44.0,False
TSLA,call,mid,Fri,75.0,55364,24.436,46.0,False
TSLA,call,mid,Fri,80.0,55364,23.01,47.0,False
TSLA,call,mid,Fri,90.0,55364,20.86,51.0,False
TSLA,call,mid,Fri,100.0,55364,18.976,53.0,False
TSLA,call,market,Fri,20.0,55364,45.857,23.0,False
TSLA,call,market,Fri,25.0,55364,41.809,27.0,False
TSLA,call,market,Fri,30.0,55364,38.243,31.0,False
TSLA,call,market,Fri,40.0,55364,32.698,37.0,False
TSLA,call,market,Fri,50.0,55364,28.3,43.0,False
TSLA,call,market,Fri,60.0,55364,24.991,48.0,False
TSLA,call,market,Fri,70.0,55364,22.186,52.0,False
TSLA,call,market,Fri,75.0,55364,20.992,54.0,False
TSLA,call,market,Fri,80.0,55364,19.841,56.0,False
TSLA,call,market,Fri,90.0,55364,17.986,59.0,False
TSLA,call,market,Fri,100.0,55364,16.326,62.0,False
TSLA,put,mid,Fri,20.0,54777,57.429,15.0,False
TSLA,put,mid,Fri,25.0,54777,53.417,17.0,False
TSLA,put,mid,Fri,30.0,54777,48.663,21.0,False
TSLA,put,mid,Fri,40.0,54777,41.284,26.0,False
TSLA,put,mid,Fri,50.0,54777,35.646,31.0,False
TSLA,put,mid,Fri,60.0,54777,31.185,36.0,False
TSLA,put,mid,Fri,70.0,54777,27.82,40.0,False
TSLA,put,mid,Fri,75.0,54777,26.305,42.0,False
TSLA,put,mid,Fri,80.0,54777,24.812,44.0,False
TSLA,put,mid,Fri,90.0,54777,22.637,47.0,False
TSLA,put,mid,Fri,100.0,54777,20.841,50.0,False
TSLA,put,market,Fri,20.0,54777,45.316,22.0,False
TSLA,put,market,Fri,25.0,54777,41.768,26.0,False
TSLA,put,market,Fri,30.0,54777,38.629,29.0,False
TSLA,put,market,Fri,40.0,54777,33.428,36.0,False
TSLA,put,market,Fri,50.0,54777,29.224,42.0,False
TSLA,put,market,Fri,60.0,54777,25.713,46.0,False
TSLA,put,market,Fri,70.0,54777,23.008,50.0,False
TSLA,put,market,Fri,75.0,54777,21.712,52.0,False
TSLA,put,market,Fri,80.0,54777,20.616,54.0,False
TSLA,put,market,Fri,90.0,54777,18.668,57.0,False
TSLA,put,market,Fri,100.0,54777,17.097,61.0,False
TSLA,call,mid,Wed,20.0,11822,57.698,14.0,False
TSLA,call,mid,Wed,25.0,11822,52.825,17.0,False
TSLA,call,mid,Wed,30.0,11822,47.175,20.0,False
TSLA,call,mid,Wed,40.0,11822,38.538,25.0,False
TSLA,call,mid,Wed,50.0,11822,32.338,28.0,False
TSLA,call,mid,Wed,60.0,11822,27.432,31.0,False
TSLA,call,mid,Wed,70.0,11822,23.812,34.0,False
TSLA,call,mid,Wed,75.0,11822,22.357,35.0,False
TSLA,call,mid,Wed,80.0,11822,20.885,36.0,False
TSLA,call,mid,Wed,90.0,11822,18.643,38.0,False
TSLA,call,mid,Wed,100.0,11822,16.926,40.0,False
TSLA,call,market,Wed,20.0,11822,45.212,21.0,False
TSLA,call,market,Wed,25.0,11822,40.974,24.0,False
TSLA,call,market,Wed,30.0,11822,37.143,26.0,False
TSLA,call,market,Wed,40.0,11822,30.79,31.0,False
TSLA,call,market,Wed,50.0,11822,25.833,35.0,False
TSLA,call,market,Wed,60.0,11822,22.128,39.0,False
TSLA,call,market,Wed,70.0,11822,19.295,41.0,False
TSLA,call,market,Wed,75.0,11822,18.009,43.0,False
TSLA,call,market,Wed,80.0,11822,17.002,44.5,False
TSLA,call,market,Wed,90.0,11822,14.93,45.0,False
TSLA,call,market,Wed,100.0,11822,13.568,49.0,False
TSLA,put,mid,Wed,20.0,11702,65.177,14.0,False
TSLA,put,mid,Wed,25.0,11702,61.562,17.0,False
TSLA,put,mid,Wed,30.0,11702,56.691,21.0,False
TSLA,put,mid,Wed,40.0,11702,49.308,27.0,False
TSLA,put,mid,Wed,50.0,11702,43.326,33.0,False
TSLA,put,mid,Wed,60.0,11702,38.156,40.0,False
TSLA,put,mid,Wed,70.0,11702,34.404,45.0,False
TSLA,put,mid,Wed,75.0,11702,32.396,48.0,False
TSLA,put,mid,Wed,80.0,11702,30.781,51.0,False
TSLA,put,mid,Wed,90.0,11702,27.867,55.0,False
TSLA,put,mid,Wed,100.0,11702,25.483,57.0,False
TSLA,put,market,Wed,20.0,11702,51.06,23.0,False
TSLA,put,market,Wed,25.0,11702,48.035,27.0,False
TSLA,put,market,Wed,30.0,11702,44.719,31.0,False
TSLA,put,market,Wed,40.0,11702,39.412,40.0,False
TSLA,put,market,Wed,50.0,11702,34.703,47.0,False
TSLA,put,market,Wed,60.0,11702,31.08,54.0,False
TSLA,put,market,Wed,70.0,11702,27.927,59.0,False
TSLA,put,market,Wed,75.0,11702,26.457,63.0,False
TSLA,put,market,Wed,80.0,11702,25.209,66.0,False
TSLA,put,market,Wed,90.0,11702,22.603,71.0,False
TSLA,put,market,Wed,100.0,11702,20.475,74.0,False
TSLA,call,mid,Mon,20.0,9931,58.051,14.0,False
TSLA,call,mid,Mon,25.0,9931,53.811,18.0,False
TSLA,call,mid,Mon,30.0,9931,49.28,22.0,False
TSLA,call,mid,Mon,40.0,9931,42.896,29.0,False
TSLA,call,mid,Mon,50.0,9931,37.902,37.0,False
TSLA,call,mid,Mon,60.0,9931,34.095,45.0,False
TSLA,call,mid,Mon,70.0,9931,31.115,51.0,False
TSLA,call,mid,Mon,75.0,9931,29.735,55.0,False
TSLA,call,mid,Mon,80.0,9931,28.607,58.0,False
TSLA,call,mid,Mon,90.0,9931,26.624,64.0,False
TSLA,call,mid,Mon,100.0,9931,25.184,67.0,False
TSLA,call,market,Mon,20.0,9931,47.679,22.0,False
TSLA,call,market,Mon,25.0,9931,44.527,26.0,False
TSLA,call,market,Mon,30.0,9931,41.678,31.0,False
TSLA,call,market,Mon,40.0,9931,37.126,40.0,False
TSLA,call,market,Mon,50.0,9931,33.39,47.5,False
TSLA,call,market,Mon,60.0,9931,30.45,55.0,False
TSLA,call,market,Mon,70.0,9931,27.892,64.0,False
TSLA,call,market,Mon,75.0,9931,26.976,66.0,False
TSLA,call,market,Mon,80.0,9931,26.15,70.0,False
TSLA,call,market,Mon,90.0,9931,24.711,74.0,False
TSLA,call,market,Mon,100.0,9931,23.401,78.0,False
TSLA,put,mid,Mon,20.0,10080,57.004,15.0,False
TSLA,put,mid,Mon,25.0,10080,53.71,18.0,False
TSLA,put,mid,Mon,30.0,10080,49.395,22.0,False
TSLA,put,mid,Mon,40.0,10080,41.647,29.0,False
TSLA,put,mid,Mon,50.0,10080,36.29,36.0,False
TSLA,put,mid,Mon,60.0,10080,31.607,42.0,False
TSLA,put,mid,Mon,70.0,10080,28.333,46.0,False
TSLA,put,mid,Mon,75.0,10080,26.528,47.5,False
TSLA,put,mid,Mon,80.0,10080,25.089,50.0,False
TSLA,put,mid,Mon,90.0,10080,22.579,52.5,False
TSLA,put,mid,Mon,100.0,10080,20.605,53.0,False
TSLA,put,market,Mon,20.0,10080,44.286,23.0,False
TSLA,put,market,Mon,25.0,10080,41.379,27.0,False
TSLA,put,market,Mon,30.0,10080,38.373,32.0,False
TSLA,put,market,Mon,40.0,10080,33.76,39.0,False
TSLA,put,market,Mon,50.0,10080,29.742,46.0,False
TSLA,put,market,Mon,60.0,10080,26.23,51.0,False
TSLA,put,market,Mon,70.0,10080,23.353,56.0,False
TSLA,put,market,Mon,75.0,10080,22.004,57.0,False
TSLA,put,market,Mon,80.0,10080,20.724,60.0,False
TSLA,put,market,Mon,90.0,10080,18.899,64.0,False
TSLA,put,market,Mon,100.0,10080,17.054,67.0,False
ORCL,call,mid,Fri,20.0,16205,57.297,15.0,False
ORCL,call,mid,Fri,25.0,16205,54.23,17.0,False
ORCL,call,mid,Fri,30.0,16205,48.516,20.0,False
ORCL,call,mid,Fri,40.0,16205,40.555,26.0,False
ORCL,call,mid,Fri,50.0,16205,34.027,31.0,False
ORCL,call,mid,Fri,60.0,16205,29.923,36.0,False
ORCL,call,mid,Fri,70.0,16205,27.06,40.0,False
ORCL,call,mid,Fri,75.0,16205,25.585,41.0,False
ORCL,call,mid,Fri,80.0,16205,24.116,44.0,False
ORCL,call,mid,Fri,90.0,16205,22.154,47.0,False
ORCL,call,mid,Fri,100.0,16205,20.673,50.0,False
ORCL,call,market,Fri,20.0,16205,33.533,26.0,False
ORCL,call,market,Fri,25.0,16205,31.317,28.0,False
ORCL,call,market,Fri,30.0,16205,28.96,32.0,False
ORCL,call,market,Fri,40.0,16205,24.924,38.0,False
ORCL,call,market,Fri,50.0,16205,22.191,44.0,False
ORCL,call,market,Fri,60.0,16205,19.858,50.0,False
ORCL,call,market,Fri,70.0,16205,17.797,55.0,False
ORCL,call,market,Fri,75.0,16205,16.921,57.0,False
ORCL,call,market,Fri,80.0,16205,16.014,58.0,False
ORCL,call,market,Fri,90.0,16205,14.526,61.0,False
ORCL,call,market,Fri,100.0,16205,13.385,65.0,False
ORCL,put,mid,Fri,20.0,12733,59.436,15.0,False
ORCL,put,mid,Fri,25.0,12733,56.13,17.0,False
ORCL,put,mid,Fri,30.0,12733,50.876,19.0,False
ORCL,put,mid,Fri,40.0,12733,43.807,23.0,False
ORCL,put,mid,Fri,50.0,12733,37.752,28.0,False
ORCL,put,mid,Fri,60.0,12733,33.346,33.0,False
ORCL,put,mid,Fri,70.0,12733,30.378,37.0,False
ORCL,put,mid,Fri,75.0,12733,28.619,39.0,False
ORCL,put,mid,Fri,80.0,12733,27.26,41.0,False
ORCL,put,mid,Fri,90.0,12733,25.116,45.0,False
ORCL,put,mid,Fri,100.0,12733,23.514,47.0,False
ORCL,put,market,Fri,20.0,12733,40.501,23.0,False
ORCL,put,market,Fri,25.0,12733,37.65,26.0,False
ORCL,put,market,Fri,30.0,12733,34.901,29.0,False
ORCL,put,market,Fri,40.0,12733,30.566,35.0,False
ORCL,put,market,Fri,50.0,12733,26.883,41.0,False
ORCL,put,market,Fri,60.0,12733,24.103,45.0,False
ORCL,put,market,Fri,70.0,12733,21.817,52.0,False
ORCL,put,market,Fri,75.0,12733,20.843,54.0,False
ORCL,put,market,Fri,80.0,12733,19.995,56.0,False
ORCL,put,market,Fri,90.0,12733,18.236,62.0,False
ORCL,put,market,Fri,100.0,12733,16.822,65.0,False
AMD,call,mid,Fri,20.0,28979,45.457,15.0,False
AMD,call,mid,Fri,25.0,28979,42.048,17.0,False
AMD,call,mid,Fri,30.0,28979,37.924,21.0,False
AMD,call,mid,Fri,40.0,28979,31.571,27.0,False
AMD,call,mid,Fri,50.0,28979,26.643,31.0,False
AMD,call,mid,Fri,60.0,28979,22.993,37.0,False
AMD,call,mid,Fri,70.0,28979,20.028,40.0,False
AMD,call,mid,Fri,75.0,28979,18.762,41.0,False
AMD,call,mid,Fri,80.0,28979,17.533,44.0,False
AMD,call,mid,Fri,90.0,28979,15.722,46.0,False
AMD,call,mid,Fri,100.0,28979,14.355,48.0,False
AMD,call,market,Fri,20.0,28979,33.19,26.0,False
AMD,call,market,Fri,25.0,28979,30.322,30.0,False
AMD,call,market,Fri,30.0,28979,27.737,34.0,False
AMD,call,market,Fri,40.0,28979,23.296,41.0,False
AMD,call,market,Fri,50.0,28979,19.897,46.0,False
AMD,call,market,Fri,60.0,28979,17.112,51.0,False
AMD,call,market,Fri,70.0,28979,15.038,56.0,False
AMD,call,market,Fri,75.0,28979,14.176,57.0,False
AMD,call,market,Fri,80.0,28979,13.33,60.0,False
AMD,call,market,Fri,90.0,28979,11.812,64.0,False
AMD,call,market,Fri,100.0,28979,10.656,67.0,False
AMD,put,mid,Fri,20.0,26014,55.985,13.0,False
AMD,put,mid,Fri,25.0,26014,52.714,15.0,False
AMD,put,mid,Fri,30.0,26014,47.993,18.0,False
AMD,put,mid,Fri,40.0,26014,40.609,24.0,False
AMD,put,mid,Fri,50.0,26014,35.442,28.0,False
AMD,put,mid,Fri,60.0,26014,31.033,33.0,False
AMD,put,mid,Fri,70.0,26014,27.839,37.0,False
AMD,put,mid,Fri,75.0,26014,26.374,38.0,False
AMD,put,mid,Fri,80.0,26014,24.979,41.0,False
AMD,put,mid,Fri,90.0,26014,22.93,45.0,False
AMD,put,mid,Fri,100.0,26014,21.146,47.0,False
AMD,put,market,Fri,20.0,26014,40.251,24.0,False
AMD,put,market,Fri,25.0,26014,37.207,27.0,False
AMD,put,market,Fri,30.0,26014,34.547,31.0,False
AMD,put,market,Fri,40.0,26014,29.953,37.0,False
AMD,put,market,Fri,50.0,26014,26.297,42.0,False
AMD,put,market,Fri,60.0,26014,23.114,47.0,False
AMD,put,market,Fri,70.0,26014,20.712,52.0,False
AMD,put,market,Fri,75.0,26014,19.759,55.0,False
AMD,put,market,Fri,80.0,26014,18.871,57.0,False
AMD,put,market,Fri,90.0,26014,17.056,61.0,False
AMD,put,market,Fri,100.0,26014,15.576,65.0,False
