"# Backtest method: MAX EXPECTED PROFIT, target-spend sized (win_rate × avg_payoff)  (by day of week)"
"# Position sizing: contracts = ceil($1.00 / option_price), min 1 — minimum ~$100 premium per trade (more if the option costs over $1.00/share). P&L and the optimal time reflect the contract count."
# Lookback = 100 calendar days
# Generated 2026-06-15 07:48:04  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Friday,2026-05-29,MSFT,MSFT260529P00442500,442.5,REAL,3:30 PM,0.71,3:35 PM,0.82,0.11,2,142.0,22.0,True,
Friday,2026-06-05,MSFT,MSFT260605P00417500,417.5,REAL,3:30 PM,1.69,3:35 PM,1.42,-0.27,1,169.0,-27.0,False,
Friday,2026-06-12,MSFT,MSFT260612P00387500,387.5,REAL,3:30 PM,0.06,3:35 PM,0.12,0.06,17,102.0,102.0,True,

SUMMARY BY DAY
day_of_week,ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data,premium_spent,return_on_spend
Friday,AAPL,3:15 PM,3:25 PM,14,10,0.7143,470.0,33.57,144.0,-42.0,0,1795.0,0.2618
Friday,NVDA,3:15 PM,3:50 PM,14,8,0.5714,1626.0,116.14,918.0,-104.0,0,1875.0,0.8672
Friday,TSLA,3:00 PM,3:50 PM,14,7,0.5000,702.0,50.14,349.0,-170.0,0,2081.0,0.3373
Friday,MSFT,3:30 PM,3:35 PM,14,8,0.5714,249.0,17.79,107.0,-44.0,0,1803.0,0.1381

"DAY COMBINATION COMPARISON (per equity, then ALL combined)"
ticker,combination,days_included,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars
AAPL,Friday only,Friday,14,10,0.7143,470.0,33.57
NVDA,Friday only,Friday,14,8,0.5714,1626.0,116.14
TSLA,Friday only,Friday,14,7,0.5000,702.0,50.14
MSFT,Friday only,Friday,14,8,0.5714,249.0,17.79
ALL,Friday only,Friday,56,33,0.5893,3047.0,54.41
