# Backtest method: MAX RELIABILITY (win_rate only)  (by day of week)
# Lookback = 365 calendar days
# Generated 2026-06-12 12:59:35  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,pnl_dollars,profitable,note
Friday,2026-05-29,MSFT,MSFT260529C00442500,442.5,REAL,3:00 PM,0.79,3:10 PM,0.95,0.16,16.0,True,
Friday,2026-06-05,MSFT,MSFT260605C00417500,417.5,REAL,3:00 PM,0.7,3:10 PM,0.41,-0.29,-29.0,False,

SUMMARY BY DAY
day_of_week,ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data
Friday,AAPL,3:35 PM,3:45 PM,49,25,0.5102,121.0,2.47,77.0,-41.0,0
Friday,NVDA,3:00 PM,3:05 PM,49,24,0.4898,142.0,2.9,46.0,-44.0,0
Friday,TSLA,3:40 PM,3:55 PM,49,25,0.5102,1160.0,23.67,235.0,-213.0,0
Friday,MSFT,3:00 PM,3:10 PM,49,26,0.5306,30.0,0.61,61.0,-50.0,0

"DAY COMBINATION COMPARISON (per equity, then ALL combined)"
ticker,combination,days_included,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars
AAPL,Friday only,Friday,49,25,0.5102,121.0,2.47
NVDA,Friday only,Friday,49,24,0.4898,142.0,2.9
TSLA,Friday only,Friday,49,25,0.5102,1160.0,23.67
MSFT,Friday only,Friday,49,26,0.5306,30.0,0.61
ALL,Friday only,Friday,196,100,0.5102,1453.0,7.41
