# Backtest method: MAX RELIABILITY (win_rate only)  (by day of week)
# Lookback = 138 calendar days
# Generated 2026-06-12 12:28:56  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,pnl_dollars,profitable,note
Monday,2026-06-01,AAPL,AAPL260601C00307500,307.5,REAL,3:40 PM,0.43,3:55 PM,0.02,-0.41,-41.0,False,
Monday,2026-06-08,AAPL,AAPL260608C00305000,305.0,REAL,3:40 PM,0.05,3:55 PM,0.01,-0.04,-4.0,False,
Monday,2026-01-26,NVDA,NVDA260126C00185000,185.0,SIM,3:30 PM,1.4354,3:40 PM,1.4941,0.0587,5.87,True,
Monday,2026-02-02,NVDA,NVDA260202C00185000,185.0,REAL,3:30 PM,1.17,3:40 PM,1.02,-0.15,-15.0,False,
Monday,2026-02-09,NVDA,NVDA260209C00190000,190.0,REAL,3:30 PM,0.28,3:40 PM,0.3,0.02,2.0,True,
Monday,2026-02-23,NVDA,NVDA260223C00190000,190.0,REAL,3:30 PM,1.2,3:40 PM,0.9,-0.3,-30.0,False,
Monday,2026-03-02,NVDA,NVDA260302C00180000,180.0,REAL,3:30 PM,2.23,3:40 PM,2.24,0.01,1.0,True,
Monday,2026-03-09,NVDA,NVDA260309C00180000,180.0,REAL,3:30 PM,1.63,3:40 PM,2.21,0.58,58.0,True,
Monday,2026-03-16,NVDA,NVDA260316C00185000,185.0,REAL,3:30 PM,0.09,3:40 PM,0.13,0.04,4.0,True,
Monday,2026-03-23,NVDA,NVDA260323C00175000,175.0,REAL,3:30 PM,1.39,3:40 PM,1.53,0.14,14.0,True,
Monday,2026-03-30,NVDA,NVDA260330C00165000,165.0,REAL,3:30 PM,0.14,3:40 PM,0.09,-0.05,-5.0,False,
Monday,2026-04-06,NVDA,NVDA260406C00175000,175.0,REAL,3:30 PM,2.29,3:40 PM,2.31,0.02,2.0,True,
Monday,2026-04-13,NVDA,NVDA260413C00190000,190.0,REAL,3:30 PM,0.01,3:40 PM,0.01,0.0,0.0,False,
Monday,2026-04-20,NVDA,NVDA260420C00200000,200.0,REAL,3:30 PM,1.14,3:40 PM,1.58,0.44,44.0,True,
Monday,2026-04-27,NVDA,NVDA260427C00215000,215.0,REAL,3:30 PM,0.63,3:40 PM,0.92,0.29,29.0,True,
Monday,2026-05-04,NVDA,NVDA260504C00200000,200.0,REAL,3:30 PM,0.01,3:40 PM,0.02,0.01,1.0,True,
Monday,2026-05-11,NVDA,NVDA260511C00220000,220.0,REAL,3:30 PM,0.12,3:40 PM,0.14,0.02,2.0,True,
Monday,2026-05-18,NVDA,NVDA260518C00220000,220.0,REAL,3:30 PM,0.55,3:40 PM,1.45,0.9,90.0,True,
Monday,2026-06-01,NVDA,NVDA260601C00225000,225.0,REAL,3:30 PM,0.09,3:40 PM,0.08,-0.01,-1.0,False,
Monday,2026-06-08,NVDA,NVDA260608C00210000,210.0,REAL,3:30 PM,0.01,3:40 PM,0.01,0.0,0.0,False,
Monday,2026-01-26,TSLA,TSLA260126C00437500,437.5,SIM,3:15 PM,0.5077,3:20 PM,0.4109,-0.0968,-9.68,False,
Monday,2026-02-02,TSLA,TSLA260202C00422500,422.5,REAL,3:15 PM,1.7,3:20 PM,2.47,0.77,77.0,True,
Monday,2026-02-09,TSLA,TSLA260209C00420000,420.0,REAL,3:15 PM,0.63,3:20 PM,0.64,0.01,1.0,True,
Monday,2026-02-23,TSLA,TSLA260223C00395000,395.0,REAL,3:15 PM,0.72,3:20 PM,0.69,-0.03,-3.0,False,
Monday,2026-03-02,TSLA,TSLA260302C00402500,402.5,REAL,3:15 PM,0.1,3:20 PM,0.35,0.25,25.0,True,
Monday,2026-03-09,TSLA,TSLA260309C00392500,392.5,REAL,3:15 PM,0.87,3:20 PM,3.64,2.77,277.0,True,
Monday,2026-03-16,TSLA,TSLA260316C00397500,397.5,REAL,3:15 PM,0.42,3:20 PM,0.39,-0.03,-3.0,False,
Monday,2026-03-23,TSLA,TSLA260323C00382500,382.5,REAL,3:15 PM,0.15,3:20 PM,0.31,0.16,16.0,True,
Monday,2026-03-30,TSLA,TSLA260330C00355000,355.0,REAL,3:15 PM,0.18,3:20 PM,0.25,0.07,7.0,True,
Monday,2026-04-06,TSLA,TSLA260406C00350000,350.0,REAL,3:15 PM,1.81,3:20 PM,1.97,0.16,16.0,True,
Monday,2026-04-13,TSLA,TSLA260413C00352500,352.5,REAL,3:15 PM,0.12,3:20 PM,0.13,0.01,1.0,True,
Monday,2026-04-20,TSLA,TSLA260420C00392500,392.5,REAL,3:15 PM,0.31,3:20 PM,0.34,0.03,3.0,True,
Monday,2026-04-27,TSLA,TSLA260427C00377500,377.5,REAL,3:15 PM,2.2,3:20 PM,2.1,-0.1,-10.0,False,
Monday,2026-05-04,TSLA,TSLA260504C00392500,392.5,REAL,3:15 PM,1.28,3:20 PM,0.99,-0.29,-29.0,False,
Monday,2026-05-11,TSLA,TSLA260511C00445000,445.0,REAL,3:15 PM,3.05,3:20 PM,3.12,0.07,7.0,True,
Monday,2026-05-18,TSLA,TSLA260518C00407500,407.5,REAL,3:15 PM,2.22,3:20 PM,1.88,-0.34,-34.0,False,
Monday,2026-06-01,TSLA,TSLA260601C00420000,420.0,REAL,3:15 PM,0.45,3:20 PM,0.42,-0.03,-3.0,False,
Monday,2026-06-08,TSLA,TSLA260608C00412500,412.5,REAL,3:15 PM,0.12,3:20 PM,0.12,0.0,0.0,False,
Monday,2026-01-26,MSFT,MSFT260126C00472500,472.5,SIM,3:10 PM,1.4443,3:15 PM,1.2458,-0.1986,-19.86,False,
Monday,2026-02-02,MSFT,MSFT260202C00422500,422.5,REAL,3:10 PM,1.84,3:15 PM,2.06,0.22,22.0,True,
Monday,2026-02-09,MSFT,MSFT260209C00415000,415.0,REAL,3:09 PM,0.15,3:15 PM,0.18,0.03,3.0,True,
Monday,2026-02-23,MSFT,MSFT260223C00385000,385.0,REAL,3:10 PM,0.26,3:15 PM,0.31,0.05,5.0,True,
Monday,2026-03-02,MSFT,MSFT260302C00400000,400.0,REAL,3:10 PM,0.18,3:15 PM,0.2,0.02,2.0,True,
Monday,2026-03-09,MSFT,MSFT260309C00405000,405.0,REAL,3:10 PM,0.57,3:15 PM,0.58,0.01,1.0,True,
Monday,2026-03-16,MSFT,MSFT260316C00400000,400.0,REAL,3:10 PM,0.43,3:15 PM,0.64,0.21,21.0,True,
Monday,2026-03-23,MSFT,MSFT260323C00382500,382.5,REAL,3:10 PM,0.62,3:15 PM,0.69,0.07,7.0,True,
Monday,2026-03-30,MSFT,MSFT260330C00357500,357.5,REAL,3:10 PM,0.32,3:15 PM,0.38,0.06,6.0,True,
Monday,2026-04-06,MSFT,MSFT260406C00372500,372.5,REAL,3:10 PM,0.39,3:15 PM,0.44,0.05,5.0,True,
Monday,2026-04-13,MSFT,MSFT260413C00382500,382.5,REAL,3:10 PM,0.25,3:15 PM,0.14,-0.11,-11.0,False,
Monday,2026-04-20,MSFT,MSFT260420C00417500,417.5,REAL,3:10 PM,0.5,3:15 PM,0.51,0.01,1.0,True,
Monday,2026-04-27,MSFT,MSFT260427C00425000,425.0,REAL,3:10 PM,0.57,3:15 PM,0.48,-0.09,-9.0,False,
Monday,2026-05-04,MSFT,MSFT260504C00412500,412.5,REAL,3:10 PM,0.66,3:15 PM,0.8,0.14,14.0,True,
Monday,2026-05-11,MSFT,MSFT260511C00410000,410.0,REAL,3:10 PM,0.76,3:15 PM,1.0,0.24,24.0,True,
Monday,2026-05-18,MSFT,MSFT260518C00422500,422.5,REAL,3:10 PM,1.01,3:15 PM,0.72,-0.29,-29.0,False,
Monday,2026-06-01,MSFT,MSFT260601C00460000,460.0,REAL,3:10 PM,2.01,3:15 PM,2.53,0.52,52.0,True,
Monday,2026-06-08,MSFT,MSFT260608C00412500,412.5,REAL,3:10 PM,0.54,3:15 PM,0.43,-0.11,-11.0,False,
Wednesday,2026-01-28,AAPL,AAPL260128C00257500,257.5,SIM,3:45 PM,0.103,3:50 PM,0.0449,-0.0582,-5.82,False,
Wednesday,2026-02-04,AAPL,AAPL260204C00275000,275.0,REAL,3:45 PM,2.5,3:50 PM,3.7,1.2,120.0,True,
Wednesday,2026-02-11,AAPL,AAPL260211C00277500,277.5,REAL,3:45 PM,0.03,3:50 PM,0.01,-0.02,-2.0,False,
Wednesday,2026-02-18,AAPL,AAPL260218C00265000,265.0,REAL,3:45 PM,0.04,3:50 PM,0.16,0.12,12.0,True,
Wednesday,2026-02-25,AAPL,AAPL260225C00272500,272.5,REAL,3:45 PM,1.61,3:50 PM,2.07,0.46,46.0,True,
Wednesday,2026-03-04,AAPL,AAPL260304C00262500,262.5,REAL,3:45 PM,0.21,3:50 PM,0.28,0.07,7.0,True,
Wednesday,2026-03-11,AAPL,AAPL260311C00260000,260.0,REAL,3:45 PM,0.39,3:50 PM,0.61,0.22,22.0,True,
Wednesday,2026-03-18,AAPL,AAPL260318C00250000,250.0,REAL,3:45 PM,0.07,3:50 PM,0.13,0.06,6.0,True,
Wednesday,2026-03-25,AAPL,AAPL260325C00252500,252.5,REAL,3:45 PM,0.08,3:50 PM,0.16,0.08,8.0,True,
Wednesday,2026-04-01,AAPL,AAPL260401C00255000,255.0,REAL,3:45 PM,0.97,3:50 PM,0.64,-0.33,-33.0,False,
Wednesday,2026-04-08,AAPL,AAPL260408C00257500,257.5,REAL,3:45 PM,0.68,3:50 PM,0.76,0.08,8.0,True,
Wednesday,2026-04-15,AAPL,AAPL260415C00265000,265.0,REAL,3:45 PM,0.78,3:50 PM,0.94,0.16,16.0,True,
Wednesday,2026-04-22,AAPL,AAPL260422C00272500,272.5,REAL,3:45 PM,0.5,3:50 PM,0.55,0.05,5.0,True,
Wednesday,2026-04-29,AAPL,AAPL260429C00270000,270.0,REAL,3:45 PM,0.42,3:50 PM,0.42,0.0,0.0,False,
Wednesday,2026-05-06,AAPL,AAPL260506C00287500,287.5,REAL,3:45 PM,0.12,3:50 PM,0.22,0.1,10.0,True,
Wednesday,2026-05-13,AAPL,AAPL260513C00300000,300.0,REAL,3:45 PM,0.07,3:50 PM,0.05,-0.02,-2.0,False,
Wednesday,2026-05-20,AAPL,AAPL260520C00302500,302.5,REAL,3:45 PM,0.08,3:50 PM,0.07,-0.01,-1.0,False,
Wednesday,2026-05-27,AAPL,AAPL260527C00310000,310.0,REAL,3:45 PM,0.2,3:50 PM,0.27,0.07,7.0,True,
Wednesday,2026-06-03,AAPL,AAPL260603C00310000,310.0,REAL,3:45 PM,0.72,3:50 PM,0.74,0.02,2.0,True,
Wednesday,2026-06-10,AAPL,AAPL260610C00292500,292.5,REAL,3:45 PM,0.23,3:50 PM,0.33,0.1,10.0,True,
Wednesday,2026-01-28,NVDA,NVDA260128C00190000,190.0,SIM,3:35 PM,1.5129,3:40 PM,1.5536,0.0407,4.07,True,
Wednesday,2026-02-04,NVDA,NVDA260204C00175000,175.0,REAL,3:35 PM,0.67,3:40 PM,0.84,0.17,17.0,True,
Wednesday,2026-02-11,NVDA,NVDA260211C00190000,190.0,REAL,3:35 PM,1.0,3:40 PM,1.35,0.35,35.0,True,
Wednesday,2026-02-18,NVDA,NVDA260218C00185000,185.0,REAL,3:35 PM,2.47,3:40 PM,2.58,0.11,11.0,True,
Wednesday,2026-02-25,NVDA,NVDA260225C00195000,195.0,SIM,3:35 PM,1.7494,3:40 PM,1.9653,0.2159,21.59,True,
Wednesday,2026-03-04,NVDA,NVDA260304C00185000,185.0,REAL,3:35 PM,0.03,3:40 PM,0.06,0.03,3.0,True,
Wednesday,2026-03-11,NVDA,NVDA260311C00185000,185.0,REAL,3:35 PM,0.49,3:40 PM,0.58,0.09,9.0,True,
Wednesday,2026-03-18,NVDA,NVDA260318C00180000,180.0,REAL,3:35 PM,1.0,3:40 PM,0.95,-0.05,-5.0,False,
Wednesday,2026-03-25,NVDA,NVDA260325C00180000,180.0,REAL,3:35 PM,0.01,3:40 PM,0.02,0.01,1.0,True,
Wednesday,2026-04-01,NVDA,NVDA260401C00175000,175.0,REAL,3:35 PM,0.87,3:40 PM,1.17,0.3,30.0,True,
Wednesday,2026-04-08,NVDA,NVDA260408C00180000,180.0,REAL,3:35 PM,1.92,3:40 PM,1.84,-0.08,-8.0,False,
Wednesday,2026-04-15,NVDA,NVDA260415C00195000,195.0,REAL,3:35 PM,3.39,3:40 PM,3.24,-0.15,-15.0,False,
Wednesday,2026-04-22,NVDA,NVDA260422C00202500,202.5,REAL,3:35 PM,0.02,3:40 PM,0.02,0.0,0.0,False,
Wednesday,2026-04-29,NVDA,NVDA260429C00210000,210.0,REAL,3:35 PM,0.49,3:40 PM,0.6,0.11,11.0,True,
Wednesday,2026-05-06,NVDA,NVDA260506C00207500,207.5,REAL,3:35 PM,0.12,3:40 PM,0.15,0.03,3.0,True,
Wednesday,2026-05-13,NVDA,NVDA260513C00227500,227.5,REAL,3:35 PM,0.05,3:40 PM,0.03,-0.02,-2.0,False,
Wednesday,2026-05-20,NVDA,NVDA260520C00222500,222.5,SIM,3:35 PM,0.9249,3:40 PM,0.9866,0.0617,6.17,True,
Wednesday,2026-05-27,NVDA,NVDA260527C00212500,212.5,REAL,3:35 PM,0.13,3:40 PM,0.43,0.3,30.0,True,
Wednesday,2026-06-03,NVDA,NVDA260603C00215000,215.0,REAL,3:35 PM,0.67,3:40 PM,0.95,0.28,28.0,True,
Wednesday,2026-06-10,NVDA,NVDA260610C00200000,200.0,REAL,3:35 PM,0.97,3:40 PM,1.52,0.55,55.0,True,
Wednesday,2026-01-28,TSLA,TSLA260128C00435000,435.0,SIM,3:00 PM,1.8283,3:10 PM,1.411,-0.4173,-41.73,False,
Wednesday,2026-02-04,TSLA,TSLA260204C00407500,407.5,REAL,3:00 PM,1.86,3:10 PM,1.66,-0.2,-20.0,False,
Wednesday,2026-02-11,TSLA,TSLA260211C00427500,427.5,REAL,3:00 PM,0.55,3:10 PM,0.32,-0.23,-23.0,False,
Wednesday,2026-02-18,TSLA,TSLA260218C00410000,410.0,REAL,3:00 PM,1.36,3:10 PM,1.5,0.14,14.0,True,
Wednesday,2026-02-25,TSLA,TSLA260225C00415000,415.0,REAL,3:00 PM,1.51,3:10 PM,1.87,0.36,36.0,True,
Wednesday,2026-03-04,TSLA,TSLA260304C00405000,405.0,REAL,3:00 PM,1.31,3:10 PM,1.49,0.18,18.0,True,
Wednesday,2026-03-11,TSLA,TSLA260311C00407500,407.5,REAL,3:00 PM,0.48,3:10 PM,0.38,-0.1,-10.0,False,
Wednesday,2026-03-18,TSLA,TSLA260318C00395000,395.0,REAL,3:00 PM,0.97,3:10 PM,1.27,0.3,30.0,True,
Wednesday,2026-03-25,TSLA,TSLA260325C00385000,385.0,REAL,3:00 PM,1.3,3:10 PM,0.9,-0.4,-40.0,False,
Wednesday,2026-04-01,TSLA,TSLA260401C00380000,380.0,REAL,3:00 PM,0.5,3:10 PM,0.9,0.4,40.0,True,
Wednesday,2026-04-08,TSLA,TSLA260408C00340000,340.0,REAL,3:00 PM,0.99,3:10 PM,2.15,1.16,116.0,True,
Wednesday,2026-04-15,TSLA,TSLA260415C00390000,390.0,REAL,3:00 PM,1.31,3:10 PM,2.47,1.16,116.0,True,
Wednesday,2026-04-22,TSLA,TSLA260422C00387500,387.5,SIM,3:00 PM,1.4092,3:10 PM,1.7241,0.3149,31.49,True,
Wednesday,2026-04-29,TSLA,TSLA260429C00375000,375.0,REAL,3:00 PM,0.67,3:10 PM,0.45,-0.22,-22.0,False,
Wednesday,2026-05-06,TSLA,TSLA260506C00400000,400.0,REAL,3:00 PM,0.62,3:10 PM,1.04,0.42,42.0,True,
Wednesday,2026-05-13,TSLA,TSLA260513C00447500,447.5,REAL,3:00 PM,1.05,3:10 PM,1.62,0.57,57.0,True,
Wednesday,2026-05-20,TSLA,TSLA260520C00415000,415.0,REAL,3:00 PM,0.74,3:10 PM,0.35,-0.39,-39.0,False,
Wednesday,2026-05-27,TSLA,TSLA260527C00440000,440.0,REAL,3:00 PM,0.76,3:10 PM,0.95,0.19,19.0,True,
Wednesday,2026-06-03,TSLA,TSLA260603C00422500,422.5,REAL,3:00 PM,1.03,3:10 PM,0.83,-0.2,-20.0,False,
Wednesday,2026-06-10,TSLA,TSLA260610C00382500,382.5,REAL,3:00 PM,0.78,3:10 PM,0.82,0.04,4.0,True,
Wednesday,2026-01-28,MSFT,MSFT260128C00480000,480.0,SIM,3:35 PM,1.0446,3:45 PM,0.7663,-0.2784,-27.84,False,
Wednesday,2026-02-04,MSFT,MSFT260204C00417500,417.5,REAL,3:35 PM,0.14,3:45 PM,0.2,0.06,6.0,True,
Wednesday,2026-02-11,MSFT,MSFT260211C00405000,405.0,REAL,3:35 PM,0.09,3:45 PM,0.15,0.06,6.0,True,
Wednesday,2026-02-18,MSFT,MSFT260218C00400000,400.0,REAL,3:35 PM,0.36,3:45 PM,0.45,0.09,9.0,True,
Wednesday,2026-02-25,MSFT,MSFT260225C00397500,397.5,REAL,3:35 PM,2.92,3:44 PM,2.94,0.02,2.0,True,
Wednesday,2026-03-04,MSFT,MSFT260304C00410000,410.0,REAL,3:35 PM,0.02,3:45 PM,0.02,0.0,0.0,False,
Wednesday,2026-03-11,MSFT,MSFT260311C00405000,405.0,REAL,3:35 PM,0.12,3:45 PM,0.13,0.01,1.0,True,
Wednesday,2026-03-18,MSFT,MSFT260318C00392500,392.5,REAL,3:35 PM,0.43,3:45 PM,0.06,-0.37,-37.0,False,
Wednesday,2026-03-25,MSFT,MSFT260325C00370000,370.0,REAL,3:35 PM,0.55,3:45 PM,0.59,0.04,4.0,True,
Wednesday,2026-04-01,MSFT,MSFT260401C00370000,370.0,REAL,3:35 PM,0.09,3:45 PM,0.11,0.02,2.0,True,
Wednesday,2026-04-08,MSFT,MSFT260408C00372500,372.5,REAL,3:35 PM,0.35,3:45 PM,0.48,0.13,13.0,True,
Wednesday,2026-04-15,MSFT,MSFT260415C00415000,415.0,REAL,3:35 PM,0.04,3:45 PM,0.02,-0.02,-2.0,False,
Wednesday,2026-04-22,MSFT,MSFT260422C00432500,432.5,REAL,3:35 PM,0.99,3:45 PM,0.88,-0.11,-11.0,False,
Wednesday,2026-04-29,MSFT,MSFT260429C00425000,425.0,SIM,3:35 PM,0.5935,3:45 PM,0.2032,-0.3904,-39.04,False,
Wednesday,2026-05-06,MSFT,MSFT260506C00412500,412.5,REAL,3:35 PM,0.78,3:45 PM,0.75,-0.03,-3.0,False,
Wednesday,2026-05-13,MSFT,MSFT260513C00405000,405.0,REAL,3:35 PM,0.22,3:45 PM,0.65,0.43,43.0,True,
Wednesday,2026-05-20,MSFT,MSFT260520C00420000,420.0,REAL,3:35 PM,0.99,3:45 PM,1.58,0.59,59.0,True,
Wednesday,2026-05-27,MSFT,MSFT260527C00412500,412.5,REAL,3:35 PM,0.65,3:45 PM,0.97,0.32,32.0,True,
Wednesday,2026-06-03,MSFT,MSFT260603C00427500,427.5,REAL,3:35 PM,0.92,3:45 PM,0.99,0.07,7.0,True,
Wednesday,2026-06-10,MSFT,MSFT260610C00400000,400.0,REAL,3:35 PM,0.53,3:45 PM,0.36,-0.17,-17.0,False,
Friday,2026-01-30,AAPL,AAPL260130C00257500,257.5,REAL,3:40 PM,3.35,3:50 PM,3.89,0.54,54.0,True,
Friday,2026-02-06,AAPL,AAPL260206C00277500,277.5,REAL,3:40 PM,0.47,3:50 PM,0.82,0.35,35.0,True,
Friday,2026-02-13,AAPL,AAPL260213C00257500,257.5,REAL,3:40 PM,0.08,3:50 PM,0.02,-0.06,-6.0,False,
Friday,2026-02-20,AAPL,AAPL260220C00265000,265.0,REAL,3:40 PM,0.01,3:50 PM,0.03,0.02,2.0,True,
Friday,2026-02-27,AAPL,AAPL260227C00265000,265.0,REAL,3:40 PM,0.54,3:50 PM,0.2,-0.34,-34.0,False,
Friday,2026-03-06,AAPL,AAPL260306C00257500,257.5,REAL,3:40 PM,0.2,3:50 PM,0.04,-0.16,-16.0,False,
Friday,2026-03-13,AAPL,AAPL260313C00250000,250.0,REAL,3:40 PM,0.33,3:50 PM,0.4,0.07,7.0,True,
Friday,2026-03-20,AAPL,AAPL260320C00250000,250.0,REAL,3:40 PM,0.08,3:50 PM,0.07,-0.01,-1.0,False,
Friday,2026-03-27,AAPL,AAPL260327C00247500,247.5,REAL,3:40 PM,0.89,3:50 PM,0.98,0.09,9.0,True,
Friday,2026-04-10,AAPL,AAPL260410C00260000,260.0,REAL,3:40 PM,0.05,3:50 PM,0.23,0.18,18.0,True,
Friday,2026-04-17,AAPL,AAPL260417C00270000,270.0,REAL,3:40 PM,0.39,3:50 PM,0.25,-0.14,-14.0,False,
Friday,2026-04-24,AAPL,AAPL260424C00270000,270.0,REAL,3:40 PM,0.38,3:50 PM,0.96,0.58,58.0,True,
Friday,2026-05-01,AAPL,AAPL260501C00280000,280.0,REAL,3:40 PM,0.5,3:50 PM,0.69,0.19,19.0,True,
Friday,2026-05-08,AAPL,AAPL260508C00292500,292.5,REAL,3:40 PM,1.11,3:50 PM,1.4,0.29,29.0,True,
Friday,2026-05-15,AAPL,AAPL260515C00302500,302.5,REAL,3:40 PM,0.02,3:50 PM,0.01,-0.01,-1.0,False,
Friday,2026-05-22,AAPL,AAPL260522C00310000,310.0,REAL,3:40 PM,0.03,3:50 PM,0.04,0.01,1.0,True,
Friday,2026-05-29,AAPL,AAPL260529C00310000,310.0,REAL,3:40 PM,1.81,3:50 PM,2.84,1.03,103.0,True,
Friday,2026-06-05,AAPL,AAPL260605C00310000,310.0,REAL,3:40 PM,0.07,3:50 PM,0.05,-0.02,-2.0,False,
Friday,2026-01-30,NVDA,NVDA260130C00190000,190.0,REAL,3:30 PM,0.29,3:40 PM,0.34,0.05,5.0,True,
Friday,2026-02-06,NVDA,NVDA260206C00185000,185.0,REAL,3:30 PM,0.42,3:40 PM,0.88,0.46,46.0,True,
Friday,2026-02-13,NVDA,NVDA260213C00185000,185.0,REAL,3:30 PM,0.02,3:40 PM,0.02,0.0,0.0,False,
Friday,2026-02-20,NVDA,NVDA260220C00190000,190.0,REAL,3:30 PM,0.09,3:40 PM,0.17,0.08,8.0,True,
Friday,2026-02-27,NVDA,NVDA260227C00180000,180.0,REAL,3:30 PM,0.04,3:40 PM,0.02,-0.02,-2.0,False,
Friday,2026-03-06,NVDA,NVDA260306C00180000,180.0,REAL,3:30 PM,0.04,3:40 PM,0.12,0.08,8.0,True,
Friday,2026-03-13,NVDA,NVDA260313C00180000,180.0,REAL,3:30 PM,0.86,3:40 PM,0.49,-0.37,-37.0,False,
Friday,2026-03-20,NVDA,NVDA260320C00175000,175.0,REAL,3:30 PM,0.01,3:40 PM,0.01,0.0,0.0,False,
Friday,2026-03-27,NVDA,NVDA260327C00165000,165.0,REAL,3:30 PM,2.53,3:38 PM,2.51,-0.02,-2.0,False,
Friday,2026-04-10,NVDA,NVDA260410C00190000,190.0,REAL,3:30 PM,0.02,3:40 PM,0.02,0.0,0.0,False,
Friday,2026-04-17,NVDA,NVDA260417C00200000,200.0,REAL,3:30 PM,1.37,3:40 PM,1.37,0.0,0.0,False,
Friday,2026-04-24,NVDA,NVDA260424C00207500,207.5,REAL,3:30 PM,0.93,3:40 PM,0.96,0.03,3.0,True,
Friday,2026-05-01,NVDA,NVDA260501C00200000,200.0,REAL,3:30 PM,0.17,3:40 PM,0.22,0.05,5.0,True,
Friday,2026-05-08,NVDA,NVDA260508C00215000,215.0,REAL,3:30 PM,0.29,3:40 PM,0.37,0.08,8.0,True,
Friday,2026-05-15,NVDA,NVDA260515C00230000,230.0,REAL,3:30 PM,0.04,3:40 PM,0.04,0.0,0.0,False,
Friday,2026-05-22,NVDA,NVDA260522C00215000,215.0,REAL,3:30 PM,0.56,3:40 PM,0.68,0.12,12.0,True,
Friday,2026-05-29,NVDA,NVDA260529C00217500,217.5,REAL,3:30 PM,0.17,3:40 PM,0.28,0.11,11.0,True,
Friday,2026-06-05,NVDA,NVDA260605C00205000,205.0,REAL,3:30 PM,1.37,3:40 PM,1.58,0.21,21.0,True,
Friday,2026-01-30,TSLA,TSLA260130C00432500,432.5,REAL,3:30 PM,0.48,3:40 PM,0.73,0.25,25.0,True,
Friday,2026-02-06,TSLA,TSLA260206C00412500,412.5,REAL,3:30 PM,1.17,3:40 PM,1.39,0.22,22.0,True,
Friday,2026-02-13,TSLA,TSLA260213C00420000,420.0,REAL,3:30 PM,0.09,3:40 PM,0.17,0.08,8.0,True,
Friday,2026-02-20,TSLA,TSLA260220C00410000,410.0,REAL,3:30 PM,0.63,3:40 PM,1.04,0.41,41.0,True,
Friday,2026-02-27,TSLA,TSLA260227C00400000,400.0,REAL,3:30 PM,0.8,3:40 PM,0.63,-0.17,-17.0,False,
Friday,2026-03-06,TSLA,TSLA260306C00400000,400.0,REAL,3:30 PM,0.08,3:40 PM,0.21,0.13,13.0,True,
Friday,2026-03-13,TSLA,TSLA260313C00392500,392.5,REAL,3:30 PM,0.33,3:40 PM,0.21,-0.12,-12.0,False,
