"# Backtest method: MAX EXPECTED PROFIT, target-spend sized (win_rate × avg_payoff)  (by day of week)"
"# Position sizing: contracts = ceil($1.00 / option_price), min 1 — minimum ~$100 premium per trade (more if the option costs over $1.00/share). P&L and the optimal time reflect the contract count."
# Lookback = 140 calendar days
# Generated 2026-06-14 18:55:29  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Monday,2026-03-23,NVDA,NVDA260323P00175000,175.0,REAL,3:10 PM,0.05,3:25 PM,0.04,-0.01,20,100.0,-20.0,False,
Monday,2026-03-30,NVDA,NVDA260330P00165000,165.0,REAL,3:10 PM,0.45,3:25 PM,0.5,0.05,3,135.0,15.0,True,
Monday,2026-04-06,NVDA,NVDA260406P00175000,175.0,REAL,3:10 PM,0.01,3:26 PM,0.01,0.0,100,100.0,0.0,False,
Monday,2026-04-13,NVDA,NVDA260413P00190000,190.0,REAL,3:10 PM,1.39,3:25 PM,1.28,-0.11,1,139.0,-11.0,False,
Monday,2026-04-20,NVDA,NVDA260420P00200000,200.0,REAL,3:10 PM,0.05,3:25 PM,0.02,-0.03,20,100.0,-60.0,False,
Monday,2026-04-27,NVDA,NVDA260427P00215000,215.0,REAL,3:10 PM,0.2,3:25 PM,0.16,-0.04,5,100.0,-20.0,False,
Monday,2026-05-04,NVDA,NVDA260504P00200000,200.0,REAL,3:10 PM,1.69,3:25 PM,1.75,0.06,1,169.0,6.0,True,
Monday,2026-05-11,NVDA,NVDA260511P00220000,220.0,REAL,3:10 PM,0.24,3:25 PM,0.81,0.57,5,120.0,285.0,True,
Monday,2026-05-18,NVDA,NVDA260518P00220000,220.0,REAL,3:10 PM,0.33,3:25 PM,0.46,0.13,4,132.0,52.0,True,
Monday,2026-06-01,NVDA,NVDA260601P00225000,225.0,REAL,3:10 PM,0.8,3:25 PM,1.26,0.46,2,160.0,92.0,True,
Monday,2026-06-08,NVDA,NVDA260608P00210000,210.0,REAL,3:10 PM,1.94,3:25 PM,2.59,0.65,1,194.0,65.0,True,
Monday,2026-01-26,TSLA,TSLA260126P00437500,437.5,SIM,3:05 PM,2.5851,3:15 PM,2.6327,0.0476,1,258.51,4.76,True,
Monday,2026-02-02,TSLA,TSLA260202P00422500,422.5,REAL,3:05 PM,0.4,3:15 PM,0.32,-0.08,3,120.0,-24.0,False,
Monday,2026-02-09,TSLA,TSLA260209P00420000,420.0,REAL,3:05 PM,0.94,3:15 PM,0.73,-0.21,2,188.0,-42.0,False,
Monday,2026-02-23,TSLA,TSLA260223P00395000,395.0,REAL,3:05 PM,0.77,3:15 PM,0.94,0.17,2,154.0,34.0,True,
Monday,2026-03-02,TSLA,TSLA260302P00402500,402.5,REAL,3:05 PM,0.74,3:15 PM,3.59,2.85,2,148.0,570.0,True,
Monday,2026-03-09,TSLA,TSLA260309P00392500,392.5,REAL,3:05 PM,0.96,3:15 PM,0.64,-0.32,2,192.0,-64.0,False,
Monday,2026-03-16,TSLA,TSLA260316P00397500,397.5,REAL,3:05 PM,0.95,3:15 PM,1.56,0.61,2,190.0,122.0,True,
Monday,2026-03-23,TSLA,TSLA260323P00382500,382.5,REAL,3:05 PM,1.39,3:15 PM,1.75,0.36,1,139.0,36.0,True,
Monday,2026-03-30,TSLA,TSLA260330P00355000,355.0,REAL,3:05 PM,1.31,3:15 PM,2.07,0.76,1,131.0,76.0,True,
Monday,2026-04-06,TSLA,TSLA260406P00350000,350.0,REAL,3:05 PM,0.39,3:15 PM,0.15,-0.24,3,117.0,-72.0,False,
Monday,2026-04-13,TSLA,TSLA260413P00352500,352.5,REAL,3:05 PM,1.55,3:15 PM,1.94,0.39,1,155.0,39.0,True,
Monday,2026-04-20,TSLA,TSLA260420P00392500,392.5,REAL,3:05 PM,1.7,3:15 PM,1.44,-0.26,1,170.0,-26.0,False,
Monday,2026-04-27,TSLA,TSLA260427P00377500,377.5,REAL,3:05 PM,0.49,3:15 PM,0.18,-0.31,3,147.0,-93.0,False,
Monday,2026-05-04,TSLA,TSLA260504P00392500,392.5,REAL,3:05 PM,0.77,3:15 PM,0.45,-0.32,2,154.0,-64.0,False,
Monday,2026-05-11,TSLA,TSLA260511P00445000,445.0,REAL,3:05 PM,0.8,3:15 PM,0.38,-0.42,2,160.0,-84.0,False,
Monday,2026-05-18,TSLA,TSLA260518P00407500,407.5,REAL,3:05 PM,0.33,3:15 PM,0.35,0.02,4,132.0,8.0,True,
Monday,2026-06-01,TSLA,TSLA260601P00420000,420.0,REAL,3:05 PM,1.62,3:15 PM,1.73,0.11,1,162.0,11.0,True,
Monday,2026-06-08,TSLA,TSLA260608P00412500,412.5,REAL,3:05 PM,1.69,3:15 PM,3.32,1.63,1,169.0,163.0,True,
Monday,2026-01-26,MSFT,MSFT260126P00472500,472.5,SIM,3:00 PM,1.5933,3:10 PM,1.5323,-0.0609,1,159.33,-6.09,False,
Monday,2026-02-02,MSFT,MSFT260202P00422500,422.5,REAL,3:00 PM,0.51,3:10 PM,0.15,-0.36,2,102.0,-72.0,False,
Monday,2026-02-09,MSFT,MSFT260209P00415000,415.0,REAL,3:00 PM,1.2,3:09 PM,1.25,0.05,1,120.0,5.0,True,
Monday,2026-02-23,MSFT,MSFT260223P00385000,385.0,REAL,3:00 PM,1.33,3:10 PM,1.71,0.38,1,133.0,38.0,True,
Monday,2026-03-02,MSFT,MSFT260302P00400000,400.0,REAL,3:00 PM,1.13,3:10 PM,2.4,1.27,1,113.0,127.0,True,
Monday,2026-03-09,MSFT,MSFT260309P00405000,405.0,REAL,3:00 PM,0.69,3:10 PM,0.62,-0.07,2,138.0,-14.0,False,
Monday,2026-03-16,MSFT,MSFT260316P00400000,400.0,REAL,3:00 PM,0.45,3:10 PM,0.8,0.35,3,135.0,105.0,True,
Monday,2026-03-23,MSFT,MSFT260323P00382500,382.5,REAL,3:00 PM,0.35,3:10 PM,0.38,0.03,3,105.0,9.0,True,
Monday,2026-03-30,MSFT,MSFT260330P00357500,357.5,REAL,3:00 PM,0.75,3:10 PM,1.18,0.43,2,150.0,86.0,True,
Monday,2026-04-06,MSFT,MSFT260406P00372500,372.5,REAL,3:00 PM,0.55,3:10 PM,0.45,-0.1,2,110.0,-20.0,False,
Monday,2026-04-13,MSFT,MSFT260413P00382500,382.5,REAL,3:00 PM,0.42,3:10 PM,0.56,0.14,3,126.0,42.0,True,
Monday,2026-04-20,MSFT,MSFT260420P00417500,417.5,REAL,3:00 PM,0.89,3:10 PM,0.65,-0.24,2,178.0,-48.0,False,
Monday,2026-04-27,MSFT,MSFT260427P00425000,425.0,REAL,3:00 PM,0.47,3:10 PM,1.16,0.69,3,141.0,207.0,True,
Monday,2026-05-04,MSFT,MSFT260504P00412500,412.5,REAL,3:00 PM,0.3,3:10 PM,0.68,0.38,4,120.0,152.0,True,
