symbol,direction,fill_mode,dow,T_pct,n,hit_pct,first_hit_median,low_sample
AMZN,put,market,Wed,70.0,16149,14.348,75.0,False
AMZN,put,market,Wed,75.0,16149,13.598,76.5,False
AMZN,put,market,Wed,80.0,16149,12.663,78.0,False
AMZN,put,market,Wed,90.0,16149,11.264,80.0,False
AMZN,put,market,Wed,100.0,16149,10.292,81.0,False
AMZN,call,mid,Thu,20.0,22787,51.262,28.0,False
AMZN,call,mid,Thu,25.0,22787,46.263,34.0,False
AMZN,call,mid,Thu,30.0,22787,41.107,41.0,False
AMZN,call,mid,Thu,40.0,22787,33.282,55.0,False
AMZN,call,mid,Thu,50.0,22787,27.792,67.0,False
AMZN,call,mid,Thu,60.0,22787,23.443,75.0,False
AMZN,call,mid,Thu,70.0,22787,20.687,84.0,False
AMZN,call,mid,Thu,75.0,22787,19.432,87.0,False
AMZN,call,mid,Thu,80.0,22787,18.094,91.0,False
AMZN,call,mid,Thu,90.0,22787,16.136,99.0,False
AMZN,call,mid,Thu,100.0,22787,14.908,104.0,False
AMZN,call,market,Thu,20.0,22787,34.524,52.0,False
AMZN,call,market,Thu,25.0,22787,30.974,60.0,False
AMZN,call,market,Thu,30.0,22787,27.862,68.0,False
AMZN,call,market,Thu,40.0,22787,23.075,79.0,False
AMZN,call,market,Thu,50.0,22787,19.586,89.0,False
AMZN,call,market,Thu,60.0,22787,16.606,100.0,False
AMZN,call,market,Thu,70.0,22787,14.456,108.0,False
AMZN,call,market,Thu,75.0,22787,13.595,113.0,False
AMZN,call,market,Thu,80.0,22787,12.871,121.0,False
AMZN,call,market,Thu,90.0,22787,11.511,131.0,False
AMZN,call,market,Thu,100.0,22787,10.44,140.0,False
AMZN,put,mid,Thu,20.0,18193,48.678,26.0,False
AMZN,put,mid,Thu,25.0,18193,43.132,31.0,False
AMZN,put,mid,Thu,30.0,18193,37.685,37.0,False
AMZN,put,mid,Thu,40.0,18193,29.533,47.0,False
AMZN,put,mid,Thu,50.0,18193,23.927,56.0,False
AMZN,put,mid,Thu,60.0,18193,19.392,64.0,False
AMZN,put,mid,Thu,70.0,18193,16.237,70.0,False
AMZN,put,mid,Thu,75.0,18193,14.918,72.0,False
AMZN,put,mid,Thu,80.0,18193,13.764,76.0,False
AMZN,put,mid,Thu,90.0,18193,11.735,81.0,False
AMZN,put,mid,Thu,100.0,18193,10.389,84.5,False
AMZN,put,market,Thu,20.0,18193,33.26,45.0,False
AMZN,put,market,Thu,25.0,18193,29.187,52.0,False
AMZN,put,market,Thu,30.0,18193,25.796,57.0,False
AMZN,put,market,Thu,40.0,18193,20.381,67.0,False
AMZN,put,market,Thu,50.0,18193,16.358,73.0,False
AMZN,put,market,Thu,60.0,18193,13.346,80.0,False
AMZN,put,market,Thu,70.0,18193,11.048,88.0,False
AMZN,put,market,Thu,75.0,18193,10.147,90.0,False
AMZN,put,market,Thu,80.0,18193,9.339,93.0,False
AMZN,put,market,Thu,90.0,18193,8.091,99.0,False
AMZN,put,market,Thu,100.0,18193,7.162,105.0,False
META,call,mid,Fri,20.0,18413,58.888,14.0,False
META,call,mid,Fri,25.0,18413,55.314,16.0,False
META,call,mid,Fri,30.0,18413,49.775,19.0,False
META,call,mid,Fri,40.0,18413,41.4,24.0,False
META,call,mid,Fri,50.0,18413,35.915,29.0,False
META,call,mid,Fri,60.0,18413,31.141,34.0,False
META,call,mid,Fri,70.0,18413,27.986,37.0,False
META,call,mid,Fri,75.0,18413,26.411,40.0,False
META,call,mid,Fri,80.0,18413,24.678,42.0,False
META,call,mid,Fri,90.0,18413,22.294,46.0,False
META,call,mid,Fri,100.0,18413,20.632,47.0,False
META,call,market,Fri,20.0,18413,40.537,22.0,False
META,call,market,Fri,25.0,18413,37.376,25.0,False
META,call,market,Fri,30.0,18413,34.59,29.0,False
META,call,market,Fri,40.0,18413,29.919,35.0,False
META,call,market,Fri,50.0,18413,26.269,41.0,False
META,call,market,Fri,60.0,18413,23.082,46.0,False
META,call,market,Fri,70.0,18413,20.654,50.0,False
META,call,market,Fri,75.0,18413,19.541,53.0,False
META,call,market,Fri,80.0,18413,18.552,55.0,False
META,call,market,Fri,90.0,18413,16.662,58.0,False
META,call,market,Fri,100.0,18413,15.201,62.0,False
META,put,mid,Fri,20.0,16086,65.883,13.0,False
META,put,mid,Fri,25.0,16086,62.327,16.0,False
META,put,mid,Fri,30.0,16086,57.404,19.0,False
META,put,mid,Fri,40.0,16086,50.124,24.0,False
META,put,mid,Fri,50.0,16086,44.132,29.0,False
META,put,mid,Fri,60.0,16086,39.177,34.0,False
META,put,mid,Fri,70.0,16086,35.428,38.0,False
META,put,mid,Fri,75.0,16086,33.8,41.0,False
META,put,mid,Fri,80.0,16086,32.015,43.0,False
META,put,mid,Fri,90.0,16086,29.05,47.0,False
META,put,mid,Fri,100.0,16086,26.881,51.0,False
META,put,market,Fri,20.0,16086,51.107,21.0,False
META,put,market,Fri,25.0,16086,47.88,25.0,False
META,put,market,Fri,30.0,16086,44.884,28.0,False
META,put,market,Fri,40.0,16086,39.531,35.0,False
META,put,market,Fri,50.0,16086,35.161,40.0,False
META,put,market,Fri,60.0,16086,31.437,46.0,False
META,put,market,Fri,70.0,16086,28.341,52.0,False
META,put,market,Fri,75.0,16086,26.992,55.0,False
META,put,market,Fri,80.0,16086,25.594,57.0,False
META,put,market,Fri,90.0,16086,22.977,63.0,False
META,put,market,Fri,100.0,16086,21.08,67.0,False
META,call,mid,Mon,20.0,17031,41.624,20.0,False
META,call,mid,Mon,25.0,17031,36.792,22.0,False
META,call,mid,Mon,30.0,17031,32.094,25.0,False
META,call,mid,Mon,40.0,17031,25.548,30.0,False
META,call,mid,Mon,50.0,17031,21.267,36.0,False
META,call,mid,Mon,60.0,17031,18.378,43.0,False
META,call,mid,Mon,70.0,17031,16.176,49.0,False
META,call,mid,Mon,75.0,17031,15.372,51.0,False
META,call,mid,Mon,80.0,17031,14.526,55.0,False
META,call,mid,Mon,90.0,17031,12.994,58.0,False
META,call,mid,Mon,100.0,17031,11.972,60.0,False
META,call,market,Mon,20.0,17031,31.959,31.0,False
META,call,market,Mon,25.0,17031,27.937,34.0,False
META,call,market,Mon,30.0,17031,24.561,37.0,False
META,call,market,Mon,40.0,17031,20.245,43.5,False
META,call,market,Mon,50.0,17031,17.151,51.0,False
META,call,market,Mon,60.0,17031,14.838,56.0,False
META,call,market,Mon,70.0,17031,13.27,62.0,False
META,call,market,Mon,75.0,17031,12.589,66.0,False
META,call,market,Mon,80.0,17031,11.767,68.0,False
META,call,market,Mon,90.0,17031,10.534,71.0,False
META,call,market,Mon,100.0,17031,9.524,75.0,False
META,put,mid,Mon,20.0,14594,49.712,30.0,False
META,put,mid,Mon,25.0,14594,44.244,33.0,False
META,put,mid,Mon,30.0,14594,38.934,37.0,False
META,put,mid,Mon,40.0,14594,31.671,40.0,False
META,put,mid,Mon,50.0,14594,26.298,45.0,False
META,put,mid,Mon,60.0,14594,21.55,45.0,False
META,put,mid,Mon,70.0,14594,18.343,45.0,False
META,put,mid,Mon,75.0,14594,16.945,45.0,False
META,put,mid,Mon,80.0,14594,15.41,46.0,False
META,put,mid,Mon,90.0,14594,13.382,45.0,False
META,put,mid,Mon,100.0,14594,11.888,44.0,False
META,put,market,Mon,20.0,14594,39.722,44.0,False
META,put,market,Mon,25.0,14594,35.11,48.0,False
META,put,market,Mon,30.0,14594,31.013,52.0,False
META,put,market,Mon,40.0,14594,25.175,58.0,False
META,put,market,Mon,50.0,14594,20.7,61.0,False
META,put,market,Mon,60.0,14594,16.795,62.0,False
META,put,market,Mon,70.0,14594,14.198,61.0,False
META,put,market,Mon,75.0,14594,12.923,58.0,False
META,put,market,Mon,80.0,14594,11.916,56.0,False
META,put,market,Mon,90.0,14594,10.217,56.0,False
META,put,market,Mon,100.0,14594,8.963,57.0,False
META,call,mid,Tue,20.0,18755,48.392,44.0,False
META,call,mid,Tue,25.0,18755,41.269,53.0,False
META,call,mid,Tue,30.0,18755,36.081,60.0,False
META,call,mid,Tue,40.0,18755,28.073,80.0,False
META,call,mid,Tue,50.0,18755,22.837,100.0,False
META,call,mid,Tue,60.0,18755,18.358,118.0,False
META,call,mid,Tue,70.0,18755,15.063,130.0,False
META,call,mid,Tue,75.0,18755,13.74,134.0,False
META,call,mid,Tue,80.0,18755,12.498,136.0,False
META,call,mid,Tue,90.0,18755,10.291,143.0,False
META,call,mid,Tue,100.0,18755,8.67,144.0,False
META,call,market,Tue,20.0,18755,41.52,54.0,False
META,call,market,Tue,25.0,18755,35.58,63.0,False
META,call,market,Tue,30.0,18755,31.005,71.0,False
META,call,market,Tue,40.0,18755,24.441,96.0,False
META,call,market,Tue,50.0,18755,19.712,116.0,False
META,call,market,Tue,60.0,18755,15.798,133.0,False
META,call,market,Tue,70.0,18755,13.042,141.0,False
META,call,market,Tue,75.0,18755,11.72,146.0,False
META,call,market,Tue,80.0,18755,10.589,149.0,False
META,call,market,Tue,90.0,18755,8.776,150.0,False
META,call,market,Tue,100.0,18755,7.31,150.0,False
META,put,mid,Tue,20.0,15806,49.253,32.0,False
META,put,mid,Tue,25.0,15806,42.743,39.0,False
META,put,mid,Tue,30.0,15806,36.777,46.0,False
META,put,mid,Tue,40.0,15806,27.698,54.0,False
META,put,mid,Tue,50.0,15806,21.119,62.0,False
META,put,mid,Tue,60.0,15806,15.969,71.0,False
META,put,mid,Tue,70.0,15806,12.375,78.5,False
META,put,mid,Tue,75.0,15806,10.831,81.0,False
META,put,mid,Tue,80.0,15806,9.458,84.0,False
META,put,mid,Tue,90.0,15806,7.668,93.0,False
META,put,mid,Tue,100.0,15806,6.308,101.0,False
META,put,market,Tue,20.0,15806,42.541,41.0,False
META,put,market,Tue,25.0,15806,36.473,49.0,False
META,put,market,Tue,30.0,15806,31.317,53.0,False
META,put,market,Tue,40.0,15806,23.339,61.0,False
META,put,market,Tue,50.0,15806,17.411,70.0,False
META,put,market,Tue,60.0,15806,13.134,79.0,False
META,put,market,Tue,70.0,15806,9.965,87.0,False
META,put,market,Tue,75.0,15806,8.775,90.0,False
META,put,market,Tue,80.0,15806,7.902,95.0,False
META,put,market,Tue,90.0,15806,6.365,106.0,False
META,put,market,Tue,100.0,15806,5.295,114.0,False
META,call,mid,Wed,20.0,18945,49.528,23.0,False
META,call,mid,Wed,25.0,18945,44.312,27.0,False
META,call,mid,Wed,30.0,18945,38.696,30.0,False
META,call,mid,Wed,40.0,18945,30.182,35.0,False
META,call,mid,Wed,50.0,18945,24.133,37.0,False
META,call,mid,Wed,60.0,18945,20.227,40.0,False
META,call,mid,Wed,70.0,18945,17.725,42.0,False
META,call,mid,Wed,75.0,18945,16.58,42.0,False
META,call,mid,Wed,80.0,18945,15.524,43.0,False
META,call,mid,Wed,90.0,18945,13.956,44.0,False
META,call,mid,Wed,100.0,18945,12.742,46.0,False
META,call,market,Wed,20.0,18945,39.504,35.0,False
META,call,market,Wed,25.0,18945,34.869,39.0,False
META,call,market,Wed,30.0,18945,30.409,42.0,False
META,call,market,Wed,40.0,18945,23.653,46.0,False
META,call,market,Wed,50.0,18945,19.245,47.0,False
META,call,market,Wed,60.0,18945,16.442,48.0,False
META,call,market,Wed,70.0,18945,14.584,50.0,False
META,call,market,Wed,75.0,18945,13.708,51.0,False
META,call,market,Wed,80.0,18945,12.937,52.0,False
META,call,market,Wed,90.0,18945,11.512,54.0,False
META,call,market,Wed,100.0,18945,10.541,55.0,False
META,put,mid,Wed,20.0,15575,58.067,24.0,False
META,put,mid,Wed,25.0,15575,52.918,28.0,False
META,put,mid,Wed,30.0,15575,47.904,32.0,False
META,put,mid,Wed,40.0,15575,39.461,39.0,False
META,put,mid,Wed,50.0,15575,33.355,44.0,False
META,put,mid,Wed,60.0,15575,28.238,49.0,False
META,put,mid,Wed,70.0,15575,24.257,50.0,False
META,put,mid,Wed,75.0,15575,22.356,51.0,False
META,put,mid,Wed,80.0,15575,20.841,52.0,False
META,put,mid,Wed,90.0,15575,18.369,55.0,False
META,put,mid,Wed,100.0,15575,16.546,56.0,False
META,put,market,Wed,20.0,15575,47.525,34.0,False
META,put,market,Wed,25.0,15575,42.857,40.0,False
META,put,market,Wed,30.0,15575,38.555,43.0,False
META,put,market,Wed,40.0,15575,31.949,51.0,False
META,put,market,Wed,50.0,15575,26.921,55.0,False
META,put,market,Wed,60.0,15575,22.851,60.0,False
META,put,market,Wed,70.0,15575,19.518,61.0,False
META,put,market,Wed,75.0,15575,18.305,62.0,False
META,put,market,Wed,80.0,15575,17.136,64.0,False
META,put,market,Wed,90.0,15575,15.114,68.0,False
META,put,market,Wed,100.0,15575,13.483,70.0,False
META,call,mid,Thu,20.0,20266,52.023,23.0,False
META,call,mid,Thu,25.0,20266,45.436,28.0,False
META,call,mid,Thu,30.0,20266,39.746,33.0,False
META,call,mid,Thu,40.0,20266,31.674,43.0,False
META,call,mid,Thu,50.0,20266,25.871,53.0,False
META,call,mid,Thu,60.0,20266,21.514,63.0,False
META,call,mid,Thu,70.0,20266,18.124,71.0,False
META,call,mid,Thu,75.0,20266,16.782,73.0,False
META,call,mid,Thu,80.0,20266,15.736,76.0,False
META,call,mid,Thu,90.0,20266,13.525,80.0,False
META,call,mid,Thu,100.0,20266,11.828,82.0,False
META,call,market,Thu,20.0,20266,42.638,30.0,False
META,call,market,Thu,25.0,20266,37.368,36.0,False
META,call,market,Thu,30.0,20266,33.011,41.0,False
META,call,market,Thu,40.0,20266,26.488,52.0,False
META,call,market,Thu,50.0,20266,21.785,65.0,False
META,call,market,Thu,60.0,20266,18.366,73.0,False
META,call,market,Thu,70.0,20266,15.366,79.0,False
META,call,market,Thu,75.0,20266,14.31,82.0,False
META,call,market,Thu,80.0,20266,13.323,85.0,False
META,call,market,Thu,90.0,20266,11.433,88.0,False
META,call,market,Thu,100.0,20266,9.844,90.0,False
META,put,mid,Thu,20.0,17989,58.569,26.0,False
META,put,mid,Thu,25.0,17989,53.299,32.0,False
META,put,mid,Thu,30.0,17989,47.751,39.0,False
META,put,mid,Thu,40.0,17989,38.935,52.0,False
META,put,mid,Thu,50.0,17989,32.075,63.0,False
META,put,mid,Thu,60.0,17989,26.016,71.0,False
META,put,mid,Thu,70.0,17989,21.174,76.0,False
META,put,mid,Thu,75.0,17989,19.195,80.0,False
META,put,mid,Thu,80.0,17989,17.494,84.0,False
META,put,mid,Thu,90.0,17989,14.815,89.0,False
META,put,mid,Thu,100.0,17989,12.78,93.0,False
META,put,market,Thu,20.0,17989,51.131,34.0,False
META,put,market,Thu,25.0,17989,45.95,41.0,False
META,put,market,Thu,30.0,17989,41.42,49.0,False
META,put,market,Thu,40.0,17989,33.443,62.0,False
META,put,market,Thu,50.0,17989,27.011,72.0,False
META,put,market,Thu,60.0,17989,21.73,80.0,False
META,put,market,Thu,70.0,17989,17.561,86.0,False
META,put,market,Thu,75.0,17989,15.943,90.0,False
META,put,market,Thu,80.0,17989,14.587,91.0,False
META,put,market,Thu,90.0,17989,12.235,96.0,False
META,put,market,Thu,100.0,17989,10.445,101.0,False
TSLA,call,mid,Fri,20.0,28558,55.809,14.0,False
TSLA,call,mid,Fri,25.0,28558,51.39,17.0,False
TSLA,call,mid,Fri,30.0,28558,46.81,21.0,False
TSLA,call,mid,Fri,40.0,28558,39.173,26.0,False
TSLA,call,mid,Fri,50.0,28558,33.833,31.0,False
TSLA,call,mid,Fri,60.0,28558,29.351,36.0,False
TSLA,call,mid,Fri,70.0,28558,26.105,40.0,False
TSLA,call,mid,Fri,75.0,28558,24.599,41.0,False
TSLA,call,mid,Fri,80.0,28558,23.163,43.0,False
TSLA,call,mid,Fri,90.0,28558,21.031,45.0,False
TSLA,call,mid,Fri,100.0,28558,19.158,47.0,False
TSLA,call,market,Fri,20.0,28558,45.875,22.0,False
TSLA,call,market,Fri,25.0,28558,41.922,25.0,False
TSLA,call,market,Fri,30.0,28558,38.326,28.0,False
TSLA,call,market,Fri,40.0,28558,32.719,35.0,False
TSLA,call,market,Fri,50.0,28558,28.304,40.0,False
TSLA,call,market,Fri,60.0,28558,24.974,44.0,False
TSLA,call,market,Fri,70.0,28558,22.113,47.0,False
TSLA,call,market,Fri,75.0,28558,20.898,49.0,False
TSLA,call,market,Fri,80.0,28558,19.711,50.0,False
TSLA,call,market,Fri,90.0,28558,17.883,53.0,False
TSLA,call,market,Fri,100.0,28558,16.216,56.0,False
TSLA,put,mid,Fri,20.0,27975,59.346,15.0,False
TSLA,put,mid,Fri,25.0,27975,55.614,18.0,False
TSLA,put,mid,Fri,30.0,27975,50.892,22.0,False
TSLA,put,mid,Fri,40.0,27975,43.464,28.0,False
TSLA,put,mid,Fri,50.0,27975,37.687,33.0,False
TSLA,put,mid,Fri,60.0,27975,32.915,38.0,False
TSLA,put,mid,Fri,70.0,27975,29.169,42.0,False
TSLA,put,mid,Fri,75.0,27975,27.435,43.0,False
TSLA,put,mid,Fri,80.0,27975,25.855,45.0,False
TSLA,put,mid,Fri,90.0,27975,23.378,47.0,False
TSLA,put,mid,Fri,100.0,27975,21.412,50.0,False
TSLA,put,market,Fri,20.0,27975,47.728,23.0,False
TSLA,put,market,Fri,25.0,27975,44.347,27.0,False
TSLA,put,market,Fri,30.0,27975,41.14,31.0,False
TSLA,put,market,Fri,40.0,27975,35.66,37.0,False
TSLA,put,market,Fri,50.0,27975,31.049,43.0,False
TSLA,put,market,Fri,60.0,27975,27.292,47.0,False
TSLA,put,market,Fri,70.0,27975,24.257,51.0,False
TSLA,put,market,Fri,75.0,27975,22.774,52.0,False
TSLA,put,market,Fri,80.0,27975,21.537,54.0,False
TSLA,put,market,Fri,90.0,27975,19.203,57.0,False
TSLA,put,market,Fri,100.0,27975,17.451,60.0,False
TSLA,call,mid,Mon,20.0,26663,38.071,25.0,False
TSLA,call,mid,Mon,25.0,26663,32.87,28.0,False
TSLA,call,mid,Mon,30.0,26663,28.811,33.0,False
TSLA,call,mid,Mon,40.0,26663,23.429,41.0,False
TSLA,call,mid,Mon,50.0,26663,19.825,49.0,False
TSLA,call,mid,Mon,60.0,26663,17.192,56.5,False
TSLA,call,mid,Mon,70.0,26663,15.092,62.0,False
TSLA,call,mid,Mon,75.0,26663,14.132,65.0,False
TSLA,call,mid,Mon,80.0,26663,13.367,67.0,False
TSLA,call,mid,Mon,90.0,26663,12.02,69.0,False
TSLA,call,mid,Mon,100.0,26663,11.087,70.5,False
TSLA,call,market,Mon,20.0,26663,32.108,32.0,False
TSLA,call,market,Mon,25.0,26663,27.968,38.0,False
TSLA,call,market,Mon,30.0,26663,24.832,42.0,False
TSLA,call,market,Mon,40.0,26663,20.598,52.0,False
TSLA,call,market,Mon,50.0,26663,17.676,61.0,False
TSLA,call,market,Mon,60.0,26663,15.381,67.0,False
TSLA,call,market,Mon,70.0,26663,13.472,73.0,False
TSLA,call,market,Mon,75.0,26663,12.767,76.0,False
TSLA,call,market,Mon,80.0,26663,12.137,77.0,False
TSLA,call,market,Mon,90.0,26663,11.075,80.0,False
TSLA,call,market,Mon,100.0,26663,10.216,80.5,False
TSLA,put,mid,Mon,20.0,26548,41.544,34.0,False
TSLA,put,mid,Mon,25.0,26548,36.379,38.0,False
TSLA,put,mid,Mon,30.0,26548,31.972,41.0,False
TSLA,put,mid,Mon,40.0,26548,26.126,51.0,False
TSLA,put,mid,Mon,50.0,26548,21.704,56.0,False
TSLA,put,mid,Mon,60.0,26548,17.632,61.0,False
TSLA,put,mid,Mon,70.0,26548,14.736,63.0,False
TSLA,put,mid,Mon,75.0,26548,13.353,63.0,False
TSLA,put,mid,Mon,80.0,26548,12.182,62.0,False
TSLA,put,mid,Mon,90.0,26548,10.347,61.0,False
TSLA,put,mid,Mon,100.0,26548,9.104,60.0,False
TSLA,put,market,Mon,20.0,26548,33.916,44.0,False
TSLA,put,market,Mon,25.0,26548,29.441,49.0,False
TSLA,put,market,Mon,30.0,26548,26.401,54.0,False
TSLA,put,market,Mon,40.0,26548,22.164,62.0,False
TSLA,put,market,Mon,50.0,26548,18.122,68.0,False
TSLA,put,market,Mon,60.0,26548,14.694,71.0,False
TSLA,put,market,Mon,70.0,26548,12.099,72.0,False
TSLA,put,market,Mon,75.0,26548,10.931,71.0,False
TSLA,put,market,Mon,80.0,26548,9.918,71.0,False
TSLA,put,market,Mon,90.0,26548,8.513,71.0,False
TSLA,put,market,Mon,100.0,26548,7.394,72.0,False
TSLA,call,mid,Tue,20.0,30890,46.455,49.0,False
TSLA,call,mid,Tue,25.0,30890,39.184,59.0,False
TSLA,call,mid,Tue,30.0,30890,33.36,66.0,False
TSLA,call,mid,Tue,40.0,30890,25.057,79.0,False
TSLA,call,mid,Tue,50.0,30890,19.414,90.0,False
TSLA,call,mid,Tue,60.0,30890,14.778,98.0,False
TSLA,call,mid,Tue,70.0,30890,11.547,105.0,False
TSLA,call,mid,Tue,75.0,30890,10.22,110.0,False
TSLA,call,mid,Tue,80.0,30890,9.1,113.0,False
TSLA,call,mid,Tue,90.0,30890,7.093,117.0,False
TSLA,call,mid,Tue,100.0,30890,5.652,119.0,False
TSLA,call,market,Tue,20.0,30890,40.67,60.0,False
TSLA,call,market,Tue,25.0,30890,34.435,68.0,False
TSLA,call,market,Tue,30.0,30890,29.359,74.0,False
TSLA,call,market,Tue,40.0,30890,22.078,89.0,False
TSLA,call,market,Tue,50.0,30890,16.727,98.0,False
TSLA,call,market,Tue,60.0,30890,12.826,106.0,False
TSLA,call,market,Tue,70.0,30890,9.835,114.0,False
TSLA,call,market,Tue,75.0,30890,8.705,118.0,False
TSLA,call,market,Tue,80.0,30890,7.595,120.0,False
TSLA,call,market,Tue,90.0,30890,5.811,125.0,False
TSLA,call,market,Tue,100.0,30890,4.325,126.0,False
TSLA,put,mid,Tue,20.0,29583,44.576,40.0,False
TSLA,put,mid,Tue,25.0,29583,37.454,47.0,False
TSLA,put,mid,Tue,30.0,29583,31.329,55.0,False
TSLA,put,mid,Tue,40.0,29583,22.104,68.0,False
TSLA,put,mid,Tue,50.0,29583,16.087,77.0,False
TSLA,put,mid,Tue,60.0,29583,11.845,84.0,False
TSLA,put,mid,Tue,70.0,29583,8.978,88.0,False
TSLA,put,mid,Tue,75.0,29583,7.839,89.0,False
TSLA,put,mid,Tue,80.0,29583,6.842,89.0,False
TSLA,put,mid,Tue,90.0,29583,5.26,90.0,False
TSLA,put,mid,Tue,100.0,29583,4.141,91.0,False
TSLA,put,market,Tue,20.0,29583,38.793,46.0,False
TSLA,put,market,Tue,25.0,29583,32.583,55.0,False
TSLA,put,market,Tue,30.0,29583,27.097,62.0,False
TSLA,put,market,Tue,40.0,29583,19.024,75.0,False
TSLA,put,market,Tue,50.0,29583,13.826,84.0,False
TSLA,put,market,Tue,60.0,29583,10.327,87.0,False
TSLA,put,market,Tue,70.0,29583,7.944,90.0,False
TSLA,put,market,Tue,75.0,29583,6.889,90.0,False
TSLA,put,market,Tue,80.0,29583,6.02,90.0,False
TSLA,put,market,Tue,90.0,29583,4.628,94.0,False
TSLA,put,market,Tue,100.0,29583,3.59,95.0,False
TSLA,call,mid,Wed,20.0,29698,50.145,29.0,False
TSLA,call,mid,Wed,25.0,29698,43.882,35.0,False
TSLA,call,mid,Wed,30.0,29698,38.026,40.0,False
TSLA,call,mid,Wed,40.0,29698,29.925,51.0,False
TSLA,call,mid,Wed,50.0,29698,24.581,60.0,False
TSLA,call,mid,Wed,60.0,29698,20.439,67.0,False
TSLA,call,mid,Wed,70.0,29698,17.196,70.0,False
TSLA,call,mid,Wed,75.0,29698,15.769,71.0,False
TSLA,call,mid,Wed,80.0,29698,14.432,72.0,False
TSLA,call,mid,Wed,90.0,29698,12.253,69.0,False
TSLA,call,mid,Wed,100.0,29698,10.529,66.0,False
TSLA,call,market,Wed,20.0,29698,41.845,38.0,False
TSLA,call,market,Wed,25.0,29698,36.208,44.0,False
TSLA,call,market,Wed,30.0,29698,31.814,50.0,False
TSLA,call,market,Wed,40.0,29698,25.379,62.0,False
TSLA,call,market,Wed,50.0,29698,20.951,73.0,False
TSLA,call,market,Wed,60.0,29698,17.351,79.0,False
TSLA,call,market,Wed,70.0,29698,14.516,83.0,False
TSLA,call,market,Wed,75.0,29698,13.243,83.0,False
TSLA,call,market,Wed,80.0,29698,12.159,83.0,False
TSLA,call,market,Wed,90.0,29698,10.068,78.0,False
TSLA,call,market,Wed,100.0,29698,8.62,77.0,False
TSLA,put,mid,Wed,20.0,28684,50.732,26.0,False
TSLA,put,mid,Wed,25.0,28684,45.761,31.0,False
TSLA,put,mid,Wed,30.0,28684,41.222,36.0,False
TSLA,put,mid,Wed,40.0,28684,34.221,44.0,False
TSLA,put,mid,Wed,50.0,28684,28.319,49.0,False
TSLA,put,mid,Wed,60.0,28684,23.773,55.0,False
TSLA,put,mid,Wed,70.0,28684,20.618,60.0,False
TSLA,put,mid,Wed,75.0,28684,19.115,61.0,False
TSLA,put,mid,Wed,80.0,28684,17.926,64.0,False
TSLA,put,mid,Wed,90.0,28684,15.737,67.0,False
TSLA,put,mid,Wed,100.0,28684,13.875,67.5,False
TSLA,put,market,Wed,20.0,28684,42.647,36.0,False
TSLA,put,market,Wed,25.0,28684,38.555,41.0,False
TSLA,put,market,Wed,30.0,28684,34.967,46.0,False
TSLA,put,market,Wed,40.0,28684,28.884,54.0,False
TSLA,put,market,Wed,50.0,28684,23.602,60.0,False
TSLA,put,market,Wed,60.0,28684,20.067,67.0,False
TSLA,put,market,Wed,70.0,28684,17.351,71.0,False
TSLA,put,market,Wed,75.0,28684,16.155,75.0,False
TSLA,put,market,Wed,80.0,28684,15.089,76.0,False
TSLA,put,market,Wed,90.0,28684,12.972,78.0,False
TSLA,put,market,Wed,100.0,28684,11.313,79.0,False
TSLA,call,mid,Thu,20.0,29724,51.615,31.0,False
TSLA,call,mid,Thu,25.0,29724,45.253,40.0,False
TSLA,call,mid,Thu,30.0,29724,39.463,49.0,False
TSLA,call,mid,Thu,40.0,29724,30.48,65.0,False
TSLA,call,mid,Thu,50.0,29724,23.89,75.0,False
TSLA,call,mid,Thu,60.0,29724,18.847,84.0,False
TSLA,call,mid,Thu,70.0,29724,14.87,88.0,False
TSLA,call,mid,Thu,75.0,29724,13.477,89.0,False
TSLA,call,mid,Thu,80.0,29724,12.259,92.0,False
TSLA,call,mid,Thu,90.0,29724,10.325,97.0,False
TSLA,call,mid,Thu,100.0,29724,9.1,101.0,False
TSLA,call,market,Thu,20.0,29724,42.79,41.0,False
TSLA,call,market,Thu,25.0,29724,37.65,51.0,False
TSLA,call,market,Thu,30.0,29724,33.068,60.0,False
TSLA,call,market,Thu,40.0,29724,25.454,72.0,False
TSLA,call,market,Thu,50.0,29724,19.957,82.0,False
TSLA,call,market,Thu,60.0,29724,15.583,87.0,False
TSLA,call,market,Thu,70.0,29724,12.535,91.0,False
TSLA,call,market,Thu,75.0,29724,11.405,94.0,False
TSLA,call,market,Thu,80.0,29724,10.483,97.0,False
TSLA,call,market,Thu,90.0,29724,9.09,104.0,False
TSLA,call,market,Thu,100.0,29724,8.105,111.0,False
TSLA,put,mid,Thu,20.0,27493,54.665,29.0,False
TSLA,put,mid,Thu,25.0,27493,48.096,35.0,False
TSLA,put,mid,Thu,30.0,27493,42.6,42.0,False
TSLA,put,mid,Thu,40.0,27493,33.183,54.0,False
TSLA,put,mid,Thu,50.0,27493,26.494,64.0,False
TSLA,put,mid,Thu,60.0,27493,21.726,72.0,False
TSLA,put,mid,Thu,70.0,27493,17.903,81.0,False
TSLA,put,mid,Thu,75.0,27493,16.306,82.0,False
TSLA,put,mid,Thu,80.0,27493,14.931,86.0,False
TSLA,put,mid,Thu,90.0,27493,12.512,89.0,False
TSLA,put,mid,Thu,100.0,27493,10.639,93.0,False
TSLA,put,market,Thu,20.0,27493,49.074,35.0,False
