"# Backtest method: MAX EXPECTED PROFIT, target-spend sized (win_rate × avg_payoff)  (by day of week)"
"# Position sizing: contracts = ceil($1.00 / option_price), min 1 — minimum ~$100 premium per trade (more if the option costs over $1.00/share). P&L and the optimal time reflect the contract count."
# Lookback = 730 calendar days
# Trading window = 3-4PM ET
# Generated 2026-07-02 19:28:21  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Friday,2026-03-20,TSLA,TSLA260320P00367500,367.5,REAL,3:45 PM,2.33,3:50 PM,2.07,-0.26,1,233.0,-26.0,False,
Friday,2026-03-27,TSLA,TSLA260327P00360000,360.0,REAL,3:45 PM,0.2,3:50 PM,0.37,0.17,5,100.0,85.0,True,
Friday,2026-04-03,TSLA,TSLA260402P00360000,360.0,REAL,3:45 PM,0.27,3:50 PM,0.08,-0.19,4,108.0,-76.0,False,Fri closed → Thu expiry
Friday,2026-04-10,TSLA,TSLA260410P00345000,345.0,REAL,3:45 PM,0.02,3:50 PM,0.03,0.01,50,100.0,50.0,True,
Friday,2026-04-17,TSLA,TSLA260417P00402500,402.5,REAL,3:45 PM,1.84,3:50 PM,2.18,0.34,1,184.0,34.0,True,
Friday,2026-04-24,TSLA,TSLA260424P00377500,377.5,REAL,3:45 PM,0.79,3:50 PM,0.66,-0.13,2,158.0,-26.0,False,
Friday,2026-05-01,TSLA,TSLA260501P00395000,395.0,REAL,3:45 PM,2.78,3:50 PM,3.2,0.42,1,278.0,42.0,True,
Friday,2026-05-08,TSLA,TSLA260508P00427500,427.5,REAL,3:45 PM,3.05,3:50 PM,2.38,-0.67,1,305.0,-67.0,False,
Friday,2026-05-15,TSLA,TSLA260515P00425000,425.0,REAL,3:45 PM,1.26,3:50 PM,1.7,0.44,1,126.0,44.0,True,
Friday,2026-05-22,TSLA,TSLA260522P00430000,430.0,REAL,3:45 PM,4.75,3:50 PM,5.16,0.41,1,475.0,41.0,True,
Friday,2026-05-29,TSLA,TSLA260529P00435000,435.0,REAL,3:45 PM,0.26,3:50 PM,0.21,-0.05,4,104.0,-20.0,False,
Friday,2026-06-05,TSLA,TSLA260605P00390000,390.0,REAL,3:45 PM,0.26,3:50 PM,0.12,-0.14,4,104.0,-56.0,False,
Friday,2026-06-12,TSLA,TSLA260612P00402500,402.5,REAL,3:45 PM,0.55,3:50 PM,0.81,0.26,2,110.0,52.0,True,
Friday,2026-06-19,TSLA,TSLA260618P00395000,395.0,REAL,3:45 PM,0.08,3:50 PM,0.03,-0.05,13,104.0,-65.0,False,Fri closed → Thu expiry
Friday,2026-06-26,TSLA,TSLA260626P00380000,380.0,REAL,3:45 PM,1.2,3:50 PM,0.24,-0.96,1,120.0,-96.0,False,

SUMMARY BY DAY
day_of_week,ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data,premium_spent,return_on_spend
Friday,AAPL,3:30 PM,3:55 PM,101,33,0.3267,1944.0,19.25,2940.0,-178.0,3,12262.0,0.1585
Friday,TSLA,3:45 PM,3:50 PM,101,38,0.3762,2255.0,22.33,900.0,-165.0,3,17349.0,0.1300

"DAY COMBINATION COMPARISON (per equity, then ALL combined)"
ticker,combination,days_included,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars
AAPL,Friday only,Friday,101,33,0.3267,1944.0,19.25
TSLA,Friday only,Friday,101,38,0.3762,2255.0,22.33
ALL,Friday only,Friday,202,71,0.3515,4199.0,20.79
