symbol,direction,fill_mode,regime,entry_bucket,moneyness,first_date,last_date,n_sessions,T_pct,n,hit_pct,first_hit_median,first_hit_q25,first_hit_q75,last_hold_median,mfe_pct_median,mfe_min_median,mae_pct_median,low_sample
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,20.0,1184,54.307,16.0,6.0,44.0,353.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,25.0,1184,47.889,20.0,7.5,64.5,349.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,30.0,1184,42.145,25.0,10.0,77.0,344.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,40.0,1184,32.517,30.0,13.0,97.0,346.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,50.0,1184,24.662,32.0,17.0,124.25,353.5,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,60.0,1184,20.186,45.0,20.0,185.5,363.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,70.0,1184,16.47,76.0,22.5,223.5,363.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,75.0,1184,14.865,100.5,24.75,219.0,362.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,80.0,1184,12.922,122.0,24.0,227.0,362.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,90.0,1184,10.135,91.0,26.5,199.25,364.0,0.23475,45.0,-0.33333,False
AMD,call,mid,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,100.0,1184,8.193,116.0,33.0,219.0,364.0,0.23475,45.0,-0.33333,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,20.0,1184,50.929,18.0,7.0,55.0,353.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,25.0,1184,44.341,22.0,8.0,66.0,349.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,30.0,1184,39.358,26.0,11.0,80.5,346.5,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,40.0,1184,29.645,33.0,14.0,110.5,354.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,50.0,1184,23.564,35.0,17.0,154.5,352.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,60.0,1184,18.497,45.0,21.0,195.5,363.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,70.0,1184,15.709,101.0,25.0,214.75,361.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,75.0,1184,13.345,97.5,24.0,218.25,362.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,80.0,1184,11.824,99.0,25.5,226.25,363.5,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,90.0,1184,8.868,89.0,25.0,193.0,364.0,0.20781,45.0,-0.34854,False
AMD,call,market,Fri-0DTE,09:30,ITM,2024-07-12,2026-07-10,98,100.0,1184,7.601,124.0,36.25,224.0,364.0,0.20781,45.0,-0.34854,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,20.0,1260,49.048,26.0,8.0,87.75,307.5,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,25.0,1260,42.778,33.0,10.0,107.0,314.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,30.0,1260,37.46,46.0,14.0,121.5,319.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,40.0,1260,30.079,69.0,22.0,148.5,311.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,50.0,1260,23.333,88.5,35.5,167.0,323.5,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,60.0,1260,18.175,110.0,50.0,187.0,333.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,70.0,1260,15.0,122.0,60.0,208.0,333.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,75.0,1260,13.651,139.0,61.75,217.0,333.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,80.0,1260,12.143,164.0,72.0,235.0,333.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,90.0,1260,9.603,181.0,96.0,243.0,334.0,0.19419,66.5,-0.32624,False
AMD,call,mid,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,100.0,1260,7.381,187.0,99.0,243.0,334.0,0.19419,66.5,-0.32624,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,20.0,1260,45.635,30.0,10.0,95.0,313.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,25.0,1260,40.159,38.0,12.25,110.75,314.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,30.0,1260,35.159,55.0,16.5,128.0,314.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,40.0,1260,27.857,77.0,24.5,152.5,320.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,50.0,1260,21.19,97.0,40.5,175.5,329.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,60.0,1260,16.27,111.0,54.0,194.0,333.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,70.0,1260,14.048,138.0,64.0,217.0,333.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,75.0,1260,12.46,163.0,70.0,229.0,333.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,80.0,1260,10.952,173.0,78.0,239.5,334.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,90.0,1260,8.413,188.0,97.75,243.75,337.0,0.1695,66.5,-0.34332,False
AMD,call,market,Fri-0DTE,10:00,ITM,2024-07-12,2026-07-10,98,100.0,1260,7.063,191.0,110.0,249.0,334.0,0.1695,66.5,-0.34332,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,20.0,1037,51.398,36.0,15.0,100.0,290.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,25.0,1037,44.069,41.0,19.0,101.0,293.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,30.0,1037,39.344,52.5,27.0,116.25,280.5,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,40.0,1037,30.183,76.0,35.0,149.0,302.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,50.0,1037,24.108,90.0,47.25,154.75,304.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,60.0,1037,19.672,98.0,59.0,172.5,304.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,70.0,1037,15.815,103.5,64.0,177.25,304.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,75.0,1037,14.079,103.5,64.0,183.75,308.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,80.0,1037,12.247,109.0,70.5,191.0,309.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,90.0,1037,10.415,135.5,82.5,206.75,309.0,0.20851,103.0,-0.27778,False
AMD,call,mid,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,100.0,1037,8.582,156.0,87.0,237.0,309.0,0.20851,103.0,-0.27778,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,20.0,1037,47.734,39.0,18.0,103.0,291.0,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,25.0,1037,41.659,46.5,23.0,113.0,279.5,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,30.0,1037,37.03,60.0,30.0,124.0,288.5,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,40.0,1037,27.869,77.0,38.0,151.0,302.0,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,50.0,1037,22.179,91.5,54.0,156.75,304.0,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,60.0,1037,18.226,98.0,61.0,174.0,304.0,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,70.0,1037,14.465,106.0,64.75,182.75,307.5,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,75.0,1037,12.633,105.0,66.5,186.5,309.0,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,80.0,1037,11.186,126.5,75.75,196.0,309.0,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,90.0,1037,9.547,143.0,81.5,192.0,309.0,0.18345,103.0,-0.29592,False
AMD,call,market,Fri-0DTE,10:30,ITM,2024-07-12,2026-07-10,93,100.0,1037,8.004,154.0,96.0,232.0,309.0,0.18345,103.0,-0.29592,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,20.0,810,53.951,40.0,16.0,94.0,244.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,25.0,810,48.148,46.0,21.0,97.0,244.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,30.0,810,41.975,55.5,23.0,109.75,244.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,40.0,810,31.605,71.5,30.0,117.0,247.5,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,50.0,810,25.679,89.0,38.75,137.0,248.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,60.0,810,21.111,97.0,42.5,179.5,248.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,70.0,810,16.79,104.5,50.75,198.25,248.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,75.0,810,14.815,107.0,56.0,198.0,248.5,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,80.0,810,13.58,114.5,64.25,198.0,249.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,90.0,810,11.605,127.0,74.25,217.75,249.0,0.22812,93.0,-0.21979,False
AMD,call,mid,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,100.0,810,10.0,134.0,96.0,221.0,249.0,0.22812,93.0,-0.21979,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,20.0,810,50.37,42.0,19.0,101.0,244.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,25.0,810,45.062,49.0,23.0,104.0,244.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,30.0,810,39.012,61.0,26.0,116.25,244.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,40.0,810,29.753,80.0,34.0,129.0,248.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,50.0,810,23.951,93.0,39.5,156.75,246.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,60.0,810,18.642,91.0,43.5,183.0,248.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,70.0,810,15.432,107.0,54.0,198.0,249.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,75.0,810,13.704,114.0,63.0,197.0,249.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,80.0,810,12.716,118.0,70.5,205.5,249.0,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,90.0,810,11.111,135.5,84.25,217.75,248.5,0.20271,93.0,-0.2378,False
AMD,call,market,Fri-0DTE,11:30,ITM,2024-07-12,2026-07-10,91,100.0,810,8.765,164.0,110.5,229.0,249.0,0.20271,93.0,-0.2378,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,20.0,682,29.912,49.0,16.0,74.25,99.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,25.0,682,25.073,52.0,20.5,83.5,99.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,30.0,682,20.674,56.0,23.0,89.0,99.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,40.0,682,14.809,57.0,36.0,89.0,101.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,50.0,682,11.73,60.0,37.25,93.0,104.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,60.0,682,9.677,63.0,39.5,96.0,104.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,70.0,682,6.891,63.0,44.0,97.0,104.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,75.0,682,5.718,62.0,43.0,96.0,104.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,80.0,682,5.279,60.5,43.75,94.5,103.5,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,90.0,682,4.106,59.0,43.75,87.25,100.0,0.09051,51.5,-0.14594,False
AMD,call,mid,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,100.0,682,3.519,61.5,44.0,88.5,101.5,0.09051,51.5,-0.14594,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,20.0,682,26.54,49.0,20.0,76.0,99.0,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,25.0,682,21.408,55.0,22.0,86.75,99.0,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,30.0,682,19.355,57.0,29.75,90.0,99.0,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,40.0,682,13.93,61.0,38.0,90.5,102.0,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,50.0,682,10.85,63.0,41.25,92.0,103.5,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,60.0,682,8.211,64.5,42.75,96.5,102.5,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,70.0,682,5.572,61.0,43.0,95.5,104.0,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,75.0,682,5.279,60.5,43.75,94.5,102.5,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,80.0,682,4.839,64.0,44.0,94.0,100.0,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,90.0,682,3.959,64.0,48.0,92.5,98.0,0.06786,51.5,-0.16579,False
AMD,call,market,Fri-0DTE,14:00,ITM,2024-07-12,2026-07-10,86,100.0,682,3.226,62.0,46.25,93.75,104.0,0.06786,51.5,-0.16579,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,20.0,782,23.913,21.0,8.5,40.0,44.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,25.0,782,19.821,23.0,9.0,38.5,44.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,30.0,782,15.729,27.0,10.0,38.0,44.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,40.0,782,11.125,30.0,16.0,40.5,44.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,50.0,782,7.673,29.5,14.75,39.25,44.5,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,60.0,782,6.394,30.0,17.0,43.25,44.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,70.0,782,4.731,31.0,20.0,41.0,44.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,75.0,782,4.092,34.0,22.5,46.0,46.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,80.0,782,3.581,35.0,22.75,46.5,45.5,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,90.0,782,2.941,37.0,27.0,46.0,44.0,0.07124,24.0,-0.08907,False
AMD,call,mid,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,100.0,782,2.302,33.0,26.0,45.75,41.5,0.07124,24.0,-0.08907,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,20.0,782,20.844,23.0,9.0,37.5,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,25.0,782,17.263,25.0,10.0,38.0,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,30.0,782,14.194,28.0,13.0,40.0,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,40.0,782,9.335,30.0,15.0,41.0,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,50.0,782,6.905,29.5,16.0,43.0,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,60.0,782,5.499,30.0,17.0,40.0,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,70.0,782,4.22,34.0,23.0,46.0,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,75.0,782,3.581,34.5,21.5,45.25,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,80.0,782,3.069,35.0,22.0,45.25,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,90.0,782,2.43,35.0,26.0,46.5,44.0,0.04815,24.0,-0.11076,False
AMD,call,market,Fri-0DTE,15:00,ITM,2024-07-12,2026-07-10,91,100.0,782,2.046,34.0,26.75,46.0,39.0,0.04815,24.0,-0.11076,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,20.0,240,18.333,19.0,13.0,23.25,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,25.0,240,15.417,20.0,13.0,25.0,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,30.0,240,13.333,20.5,12.75,25.25,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,40.0,240,8.333,21.5,15.75,26.25,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,50.0,240,4.583,25.0,21.5,28.5,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,60.0,240,3.333,25.0,22.5,25.0,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,70.0,240,2.5,24.0,21.5,25.0,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,75.0,240,2.5,25.0,24.25,25.0,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,80.0,240,2.083,25.0,24.0,25.0,29.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,90.0,240,1.667,25.5,24.25,26.0,28.0,0.06223,19.0,-0.05184,False
AMD,call,mid,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,100.0,240,0.833,25.0,24.0,26.0,29.0,0.06223,19.0,-0.05184,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,20.0,240,17.083,20.0,13.0,25.0,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,25.0,240,15.417,21.0,13.0,25.0,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,30.0,240,11.667,21.5,14.0,25.25,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,40.0,240,5.833,23.0,20.25,26.75,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,50.0,240,4.167,24.0,21.25,27.25,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,60.0,240,2.5,24.0,21.5,25.0,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,70.0,240,2.5,25.0,24.25,25.0,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,75.0,240,2.083,25.0,24.0,25.0,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,80.0,240,2.083,25.0,24.0,26.0,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,90.0,240,1.25,25.0,23.5,25.5,29.0,0.04015,19.0,-0.07457,False
AMD,call,market,Fri-0DTE,15:30,ITM,2024-07-12,2026-07-10,84,100.0,240,0.833,25.0,24.0,26.0,29.0,0.04015,19.0,-0.07457,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,20.0,882,49.093,36.0,13.0,91.0,273.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,25.0,882,43.084,48.0,18.0,112.0,274.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,30.0,882,37.868,54.5,23.0,119.0,274.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,40.0,882,28.345,66.0,31.25,136.75,275.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,50.0,882,22.789,73.0,43.0,157.0,279.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,60.0,882,18.821,96.0,48.25,178.75,279.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,70.0,882,14.739,100.0,52.75,192.75,280.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,75.0,882,14.286,116.0,55.5,203.0,279.0,0.18894,87.0,-0.2532,False
AMD,call,mid,Fri-0DTE,11:00,ITM,2024-07-12,2026-07-10,95,80.0,882,13.265,128.0,60.0,213.0,280.0,0.18894,87.0,-0.2532,False
