ticker,entry_date,entry_ref,exit_date,exit_ref,weekly_return,weekly_return_pct,bucket,entry_ref_date,exit_ref_date,entry_fallback,exit_fallback,n_entry_bars,n_exit_bars
TSLA,2025-05-30,347.081,2025-06-06,295.2385,-0.149367,-14.94%,down,2025-05-30,2025-06-06,False,False,10,10
TSLA,2025-06-06,295.2385,2025-06-13,325.299,0.101818,10.18%,up,2025-06-06,2025-06-13,False,False,10,10
TSLA,2025-06-13,325.299,2025-06-20,321.2075,-0.012578,-1.26%,flat,2025-06-13,2025-06-20,False,False,10,10
TSLA,2025-06-20,321.2075,2025-06-27,323.131,0.005988,0.60%,flat,2025-06-20,2025-06-27,False,False,10,10
TSLA,2025-06-27,323.131,2025-07-04,314.365,-0.027128,-2.71%,down,2025-06-27,2025-07-02,False,True,10,10
TSLA,2025-07-04,314.365,2025-07-11,313.5505,-0.002591,-0.26%,flat,2025-07-02,2025-07-11,True,False,10,10
TSLA,2025-07-11,313.5505,2025-07-18,329.286,0.050185,5.02%,up,2025-07-11,2025-07-18,False,False,10,10
TSLA,2025-07-18,329.286,2025-07-25,315.9825,-0.040401,-4.04%,down,2025-07-18,2025-07-25,False,False,10,10
TSLA,2025-07-25,315.9825,2025-08-01,302.963,-0.041203,-4.12%,down,2025-07-25,2025-08-01,False,False,10,10
TSLA,2025-08-01,302.963,2025-08-08,328.9235,0.085689,8.57%,up,2025-08-01,2025-08-08,False,False,10,10
TSLA,2025-08-08,328.9235,2025-08-15,329.6115,0.002092,0.21%,flat,2025-08-08,2025-08-15,False,False,10,10
TSLA,2025-08-15,329.6115,2025-08-22,339.4035,0.029708,2.97%,up,2025-08-15,2025-08-22,False,False,10,10
TSLA,2025-08-22,339.4035,2025-08-29,333.901,-0.016212,-1.62%,down,2025-08-22,2025-08-29,False,False,10,10
TSLA,2025-08-29,333.901,2025-09-05,350.522,0.049778,4.98%,up,2025-08-29,2025-09-05,False,False,10,10
TSLA,2025-09-05,350.522,2025-09-12,395.5245,0.128387,12.84%,up,2025-09-05,2025-09-12,False,False,10,10
TSLA,2025-09-12,395.5245,2025-09-19,426.2465,0.077674,7.77%,up,2025-09-12,2025-09-19,False,False,10,10
TSLA,2025-09-19,426.2465,2025-09-26,439.476,0.031037,3.10%,up,2025-09-19,2025-09-26,False,False,10,10
TSLA,2025-09-26,439.476,2025-10-03,428.9545,-0.023941,-2.39%,down,2025-09-26,2025-10-03,False,False,10,10
TSLA,2025-10-03,428.9545,2025-10-10,414.2655,-0.034244,-3.42%,down,2025-10-03,2025-10-10,False,False,10,10
TSLA,2025-10-10,414.2655,2025-10-17,438.94,0.059562,5.96%,up,2025-10-10,2025-10-17,False,False,10,10
TSLA,2025-10-17,438.94,2025-10-24,432.576,-0.014499,-1.45%,flat,2025-10-17,2025-10-24,False,False,10,10
TSLA,2025-10-24,432.576,2025-10-31,455.604,0.053235,5.32%,up,2025-10-24,2025-10-31,False,False,10,10
TSLA,2025-10-31,455.604,2025-11-07,429.555,-0.057175,-5.72%,down,2025-10-31,2025-11-07,False,False,10,10
TSLA,2025-11-07,429.555,2025-11-14,404.3255,-0.058734,-5.87%,down,2025-11-07,2025-11-14,False,False,10,10
TSLA,2025-11-14,404.3255,2025-11-21,392.3385,-0.029647,-2.96%,down,2025-11-14,2025-11-21,False,False,10,10
TSLA,2025-11-21,392.3385,2025-11-28,426.0285,0.085870,8.59%,up,2025-11-21,2025-11-26,False,True,10,10
TSLA,2025-11-28,426.0285,2025-12-05,454.8935,0.067754,6.78%,up,2025-11-26,2025-12-05,True,False,10,10
TSLA,2025-12-05,454.8935,2025-12-12,457.998,0.006825,0.68%,flat,2025-12-05,2025-12-12,False,False,10,10
TSLA,2025-12-12,457.998,2025-12-19,482.3485,0.053167,5.32%,up,2025-12-12,2025-12-19,False,False,10,10
TSLA,2025-12-19,482.3485,2025-12-26,476.078,-0.013000,-1.30%,flat,2025-12-19,2025-12-26,False,False,10,10
TSLA,2025-12-26,476.078,2026-01-02,438.3615,-0.079223,-7.92%,down,2025-12-26,2026-01-02,False,False,10,10
TSLA,2026-01-02,438.3615,2026-01-09,445.339,0.015917,1.59%,up,2026-01-02,2026-01-09,False,False,10,10
TSLA,2026-01-09,445.339,2026-01-16,438.4165,-0.015544,-1.55%,down,2026-01-09,2026-01-16,False,False,10,10
TSLA,2026-01-16,438.4165,2026-01-23,448.2445,0.022417,2.24%,up,2026-01-16,2026-01-23,False,False,10,10
TSLA,2026-01-23,448.2445,2026-01-30,432.3395,-0.035483,-3.55%,down,2026-01-23,2026-01-30,False,False,10,10
TSLA,2026-01-30,432.3395,2026-02-06,412.1825,-0.046623,-4.66%,down,2026-01-30,2026-02-06,False,False,10,10
TSLA,2026-02-06,412.1825,2026-02-13,417.276,0.012357,1.24%,flat,2026-02-06,2026-02-13,False,False,10,10
TSLA,2026-02-13,417.276,2026-02-20,411.6445,-0.013496,-1.35%,flat,2026-02-13,2026-02-20,False,False,10,10
TSLA,2026-02-20,411.6445,2026-02-27,402.36,-0.022555,-2.26%,down,2026-02-20,2026-02-27,False,False,10,10
TSLA,2026-02-27,402.36,2026-03-06,397.057,-0.013180,-1.32%,flat,2026-02-27,2026-03-06,False,False,10,10
TSLA,2026-03-06,397.057,2026-03-13,391.046,-0.015139,-1.51%,down,2026-03-06,2026-03-13,False,False,10,10
TSLA,2026-03-13,391.046,2026-03-20,367.0565,-0.061347,-6.13%,down,2026-03-13,2026-03-20,False,False,10,10
TSLA,2026-03-20,367.0565,2026-03-27,361.444,-0.015291,-1.53%,down,2026-03-20,2026-03-27,False,False,10,10
TSLA,2026-03-27,361.444,2026-04-03,360.8045,-0.001769,-0.18%,flat,2026-03-27,2026-04-02,False,True,10,10
TSLA,2026-04-03,360.8045,2026-04-10,348.057,-0.035331,-3.53%,down,2026-04-02,2026-04-10,True,False,10,10
TSLA,2026-04-10,348.057,2026-04-17,400.4205,0.150445,15.04%,up,2026-04-10,2026-04-17,False,False,10,10
TSLA,2026-04-17,400.4205,2026-04-24,376.824,-0.058929,-5.89%,down,2026-04-17,2026-04-24,False,False,10,10
TSLA,2026-04-24,376.824,2026-05-01,390.9735,0.037549,3.75%,up,2026-04-24,2026-05-01,False,False,10,10
TSLA,2026-05-01,390.9735,2026-05-08,426.601,0.091125,9.11%,up,2026-05-01,2026-05-08,False,False,10,10
TSLA,2026-05-08,426.601,2026-05-15,422.7885,-0.008937,-0.89%,flat,2026-05-08,2026-05-15,False,False,10,10
TSLA,2026-05-15,422.7885,2026-05-22,425.2275,0.005769,0.58%,flat,2026-05-15,2026-05-22,False,False,10,10
TSLA,2026-05-22,425.2275,2026-05-29,435.8955,0.025088,2.51%,up,2026-05-22,2026-05-29,False,False,10,10
TSLA,2026-05-29,435.8955,2026-06-05,392.203,-0.100236,-10.02%,down,2026-05-29,2026-06-05,False,False,10,10
TSLA,2026-06-05,392.203,2026-06-12,404.5385,0.031452,3.15%,up,2026-06-05,2026-06-12,False,False,10,10
TSLA,2026-06-12,404.5385,2026-06-19,400.442,-0.010126,-1.01%,flat,2026-06-12,2026-06-18,False,True,10,10
TSLA,2026-06-19,400.442,2026-06-26,380.936,-0.048711,-4.87%,down,2026-06-18,2026-06-26,True,False,10,10
AAPL,2024-06-28,211.769,2024-07-05,226.0945,0.067647,6.76%,up,2024-06-28,2024-07-05,False,False,10,10
AAPL,2024-07-05,226.0945,2024-07-12,230.3775,0.018943,1.89%,up,2024-07-05,2024-07-12,False,False,10,10
AAPL,2024-07-12,230.3775,2024-07-19,224.2665,-0.026526,-2.65%,down,2024-07-12,2024-07-19,False,False,10,10
AAPL,2024-07-19,224.2665,2024-07-26,217.581,-0.029811,-2.98%,down,2024-07-19,2024-07-26,False,False,10,10
AAPL,2024-07-26,217.581,2024-08-02,219.8,0.010199,1.02%,flat,2024-07-26,2024-08-02,False,False,10,10
AAPL,2024-08-02,219.8,2024-08-09,216.133,-0.016683,-1.67%,down,2024-08-02,2024-08-09,False,False,10,10
AAPL,2024-08-09,216.133,2024-08-16,225.8935,0.045160,4.52%,up,2024-08-09,2024-08-16,False,False,10,10
AAPL,2024-08-16,225.8935,2024-08-23,226.875,0.004345,0.43%,flat,2024-08-16,2024-08-23,False,False,10,10
AAPL,2024-08-23,226.875,2024-08-30,229.219,0.010332,1.03%,flat,2024-08-23,2024-08-30,False,False,10,10
AAPL,2024-08-30,229.219,2024-09-06,220.7865,-0.036788,-3.68%,down,2024-08-30,2024-09-06,False,False,10,10
AAPL,2024-09-06,220.7865,2024-09-13,222.525,0.007874,0.79%,flat,2024-09-06,2024-09-13,False,False,10,10
AAPL,2024-09-13,222.525,2024-09-20,230.4645,0.035679,3.57%,up,2024-09-13,2024-09-20,False,False,10,10
AAPL,2024-09-20,230.4645,2024-09-27,227.839,-0.011392,-1.14%,flat,2024-09-20,2024-09-27,False,False,10,10
AAPL,2024-09-27,227.839,2024-10-04,226.555,-0.005636,-0.56%,flat,2024-09-27,2024-10-04,False,False,10,10
AAPL,2024-10-04,226.555,2024-10-11,227.949,0.006153,0.62%,flat,2024-10-04,2024-10-11,False,False,10,10
AAPL,2024-10-11,227.949,2024-10-18,234.988,0.030880,3.09%,up,2024-10-11,2024-10-18,False,False,10,10
AAPL,2024-10-18,234.988,2024-10-25,231.399,-0.015273,-1.53%,down,2024-10-18,2024-10-25,False,False,10,10
AAPL,2024-10-25,231.399,2024-11-01,222.821,-0.037070,-3.71%,down,2024-10-25,2024-11-01,False,False,10,10
AAPL,2024-11-01,222.821,2024-11-08,227.0875,0.019148,1.91%,up,2024-11-01,2024-11-08,False,False,10,10
AAPL,2024-11-08,227.0875,2024-11-15,225.0425,-0.009005,-0.90%,flat,2024-11-08,2024-11-15,False,False,10,10
AAPL,2024-11-15,225.0425,2024-11-22,229.7875,0.021085,2.11%,up,2024-11-15,2024-11-22,False,False,10,10
AAPL,2024-11-22,229.7875,2024-11-29,234.9335,0.022395,2.24%,up,2024-11-22,2024-11-27,False,True,10,10
AAPL,2024-11-29,234.9335,2024-12-06,242.6955,0.033039,3.30%,up,2024-11-27,2024-12-06,True,False,10,10
AAPL,2024-12-06,242.6955,2024-12-13,248.0575,0.022094,2.21%,up,2024-12-06,2024-12-13,False,False,10,10
AAPL,2024-12-13,248.0575,2024-12-20,253.708,0.022779,2.28%,up,2024-12-13,2024-12-20,False,False,10,10
AAPL,2024-12-20,253.708,2024-12-27,255.525,0.007162,0.72%,flat,2024-12-20,2024-12-27,False,False,10,10
AAPL,2024-12-27,255.525,2025-01-03,243.0445,-0.048843,-4.88%,down,2024-12-27,2025-01-03,False,False,10,10
AAPL,2025-01-03,243.0445,2025-01-10,236.87,-0.025405,-2.54%,down,2025-01-03,2025-01-10,False,False,10,10
AAPL,2025-01-10,236.87,2025-01-17,229.613,-0.030637,-3.06%,down,2025-01-10,2025-01-17,False,False,10,10
AAPL,2025-01-17,229.613,2025-01-24,222.7675,-0.029813,-2.98%,down,2025-01-17,2025-01-24,False,False,10,10
AAPL,2025-01-24,222.7675,2025-01-31,235.847,0.058714,5.87%,up,2025-01-24,2025-01-31,False,False,10,10
AAPL,2025-01-31,235.847,2025-02-07,227.7965,-0.034134,-3.41%,down,2025-01-31,2025-02-07,False,False,10,10
AAPL,2025-02-07,227.7965,2025-02-14,244.835,0.074797,7.48%,up,2025-02-07,2025-02-14,False,False,10,10
AAPL,2025-02-14,244.835,2025-02-21,245.7675,0.003809,0.38%,flat,2025-02-14,2025-02-21,False,False,10,10
AAPL,2025-02-21,245.7675,2025-02-28,241.0035,-0.019384,-1.94%,down,2025-02-21,2025-02-28,False,False,10,10
AAPL,2025-02-28,241.0035,2025-03-07,239.055,-0.008085,-0.81%,flat,2025-02-28,2025-03-07,False,False,10,10
AAPL,2025-03-07,239.055,2025-03-14,213.3615,-0.107479,-10.75%,down,2025-03-07,2025-03-14,False,False,10,10
AAPL,2025-03-14,213.3615,2025-03-21,217.5735,0.019741,1.97%,up,2025-03-14,2025-03-21,False,False,10,10
AAPL,2025-03-21,217.5735,2025-03-28,218.162,0.002705,0.27%,flat,2025-03-21,2025-03-28,False,False,10,10
AAPL,2025-03-28,218.162,2025-04-04,188.8665,-0.134283,-13.43%,down,2025-03-28,2025-04-04,False,False,10,10
AAPL,2025-04-04,188.8665,2025-04-11,198.247,0.049667,4.97%,up,2025-04-04,2025-04-11,False,False,10,10
AAPL,2025-04-11,198.247,2025-04-18,196.646,-0.008076,-0.81%,flat,2025-04-11,2025-04-17,False,True,10,10
AAPL,2025-04-18,196.646,2025-04-25,209.12,0.063434,6.34%,up,2025-04-17,2025-04-25,True,False,10,10
AAPL,2025-04-25,209.12,2025-05-02,204.9685,-0.019852,-1.99%,down,2025-04-25,2025-05-02,False,False,10,10
AAPL,2025-05-02,204.9685,2025-05-09,198.5675,-0.031229,-3.12%,down,2025-05-02,2025-05-09,False,False,10,10
AAPL,2025-05-09,198.5675,2025-05-16,211.376,0.064505,6.45%,up,2025-05-09,2025-05-16,False,False,10,10
AAPL,2025-05-16,211.376,2025-05-23,195.3905,-0.075626,-7.56%,down,2025-05-16,2025-05-23,False,False,10,10
AAPL,2025-05-23,195.3905,2025-05-30,201.074,0.029088,2.91%,up,2025-05-23,2025-05-30,False,False,10,10
AAPL,2025-05-30,201.074,2025-06-06,204.6075,0.017573,1.76%,up,2025-05-30,2025-06-06,False,False,10,10
AAPL,2025-06-06,204.6075,2025-06-13,196.005,-0.042044,-4.20%,down,2025-06-06,2025-06-13,False,False,10,10
AAPL,2025-06-13,196.005,2025-06-20,200.6955,0.023931,2.39%,up,2025-06-13,2025-06-20,False,False,10,10
AAPL,2025-06-20,200.6955,2025-06-27,200.919,0.001114,0.11%,flat,2025-06-20,2025-06-27,False,False,10,10
AAPL,2025-06-27,200.919,2025-07-04,212.488,0.057580,5.76%,up,2025-06-27,2025-07-02,False,True,10,10
AAPL,2025-07-04,212.488,2025-07-11,211.178,-0.006165,-0.62%,flat,2025-07-02,2025-07-11,True,False,10,10
AAPL,2025-07-11,211.178,2025-07-18,211.0815,-0.000457,-0.05%,flat,2025-07-11,2025-07-18,False,False,10,10
AAPL,2025-07-18,211.0815,2025-07-25,213.881,0.013263,1.33%,flat,2025-07-18,2025-07-25,False,False,10,10
AAPL,2025-07-25,213.881,2025-08-01,202.4865,-0.053275,-5.33%,down,2025-07-25,2025-08-01,False,False,10,10
AAPL,2025-08-01,202.4865,2025-08-08,229.42,0.133014,13.30%,up,2025-08-01,2025-08-08,False,False,10,10
AAPL,2025-08-08,229.42,2025-08-15,231.404,0.008648,0.86%,flat,2025-08-08,2025-08-15,False,False,10,10
AAPL,2025-08-15,231.404,2025-08-22,227.6855,-0.016069,-1.61%,down,2025-08-15,2025-08-22,False,False,10,10
AAPL,2025-08-22,227.6855,2025-08-29,231.9145,0.018574,1.86%,up,2025-08-22,2025-08-29,False,False,10,10
AAPL,2025-08-29,231.9145,2025-09-05,239.424,0.032380,3.24%,up,2025-08-29,2025-09-05,False,False,10,10
AAPL,2025-09-05,239.424,2025-09-12,234.033,-0.022517,-2.25%,down,2025-09-05,2025-09-12,False,False,10,10
AAPL,2025-09-12,234.033,2025-09-19,245.4885,0.048948,4.89%,up,2025-09-12,2025-09-19,False,False,10,10
AAPL,2025-09-19,245.4885,2025-09-26,255.233,0.039694,3.97%,up,2025-09-19,2025-09-26,False,False,10,10
AAPL,2025-09-26,255.233,2025-10-03,257.779,0.009975,1.00%,flat,2025-09-26,2025-10-03,False,False,10,10
AAPL,2025-10-03,257.779,2025-10-10,245.402,-0.048014,-4.80%,down,2025-10-03,2025-10-10,False,False,10,10
AAPL,2025-10-10,245.402,2025-10-17,252.402,0.028525,2.85%,up,2025-10-10,2025-10-17,False,False,10,10
AAPL,2025-10-17,252.402,2025-10-24,262.9375,0.041741,4.17%,up,2025-10-17,2025-10-24,False,False,10,10
AAPL,2025-10-24,262.9375,2025-10-31,271.2465,0.031601,3.16%,up,2025-10-24,2025-10-31,False,False,10,10
AAPL,2025-10-31,271.2465,2025-11-07,268.229,-0.011125,-1.11%,flat,2025-10-31,2025-11-07,False,False,10,10
AAPL,2025-11-07,268.229,2025-11-14,272.4385,0.015694,1.57%,up,2025-11-07,2025-11-14,False,False,10,10
AAPL,2025-11-14,272.4385,2025-11-21,270.9965,-0.005293,-0.53%,flat,2025-11-14,2025-11-21,False,False,10,10
AAPL,2025-11-21,270.9965,2025-11-28,277.6645,0.024605,2.46%,up,2025-11-21,2025-11-26,False,True,10,10
AAPL,2025-11-28,277.6645,2025-12-05,278.5465,0.003176,0.32%,flat,2025-11-26,2025-12-05,True,False,10,10
AAPL,2025-12-05,278.5465,2025-12-12,278.045,-0.001800,-0.18%,flat,2025-12-05,2025-12-12,False,False,10,10
AAPL,2025-12-12,278.045,2025-12-19,271.679,-0.022896,-2.29%,down,2025-12-12,2025-12-19,False,False,10,10
AAPL,2025-12-19,271.679,2025-12-26,273.2985,0.005961,0.60%,flat,2025-12-19,2025-12-26,False,False,10,10
AAPL,2025-12-26,273.2985,2026-01-02,270.7325,-0.009389,-0.94%,flat,2025-12-26,2026-01-02,False,False,10,10
AAPL,2026-01-02,270.7325,2026-01-09,259.2495,-0.042415,-4.24%,down,2026-01-02,2026-01-09,False,False,10,10
AAPL,2026-01-09,259.2495,2026-01-16,255.564,-0.014216,-1.42%,flat,2026-01-09,2026-01-16,False,False,10,10
AAPL,2026-01-16,255.564,2026-01-23,248.094,-0.029229,-2.92%,down,2026-01-16,2026-01-23,False,False,10,10
AAPL,2026-01-23,248.094,2026-01-30,260.096,0.048377,4.84%,up,2026-01-23,2026-01-30,False,False,10,10
AAPL,2026-01-30,260.096,2026-02-06,278.5625,0.070999,7.10%,up,2026-01-30,2026-02-06,False,False,10,10
AAPL,2026-02-06,278.5625,2026-02-13,256.033,-0.080878,-8.09%,down,2026-02-06,2026-02-13,False,False,10,10
AAPL,2026-02-13,256.033,2026-02-20,264.416,0.032742,3.27%,up,2026-02-13,2026-02-20,False,False,10,10
AAPL,2026-02-20,264.416,2026-02-27,264.3,-0.000439,-0.04%,flat,2026-02-20,2026-02-27,False,False,10,10
AAPL,2026-02-27,264.3,2026-03-06,257.3215,-0.026404,-2.64%,down,2026-02-27,2026-03-06,False,False,10,10
AAPL,2026-03-06,257.3215,2026-03-13,250.3445,-0.027114,-2.71%,down,2026-03-06,2026-03-13,False,False,10,10
AAPL,2026-03-13,250.3445,2026-03-20,247.619,-0.010887,-1.09%,flat,2026-03-13,2026-03-20,False,False,10,10
AAPL,2026-03-20,247.619,2026-03-27,248.759,0.004604,0.46%,flat,2026-03-20,2026-03-27,False,False,10,10
AAPL,2026-03-27,248.759,2026-04-03,255.744,0.028079,2.81%,up,2026-03-27,2026-04-02,False,True,10,10
AAPL,2026-04-03,255.744,2026-04-10,260.1245,0.017128,1.71%,up,2026-04-02,2026-04-10,True,False,10,10
AAPL,2026-04-10,260.1245,2026-04-17,270.1215,0.038432,3.84%,up,2026-04-10,2026-04-17,False,False,10,10
AAPL,2026-04-17,270.1215,2026-04-24,271.0945,0.003602,0.36%,flat,2026-04-17,2026-04-24,False,False,10,10
AAPL,2026-04-24,271.0945,2026-05-01,280.088,0.033175,3.32%,up,2026-04-24,2026-05-01,False,False,10,10
AAPL,2026-05-01,280.088,2026-05-08,293.73,0.048706,4.87%,up,2026-05-01,2026-05-08,False,False,10,10
AAPL,2026-05-08,293.73,2026-05-15,300.1395,0.021821,2.18%,up,2026-05-08,2026-05-15,False,False,10,10
AAPL,2026-05-15,300.1395,2026-05-22,308.6625,0.028397,2.84%,up,2026-05-15,2026-05-22,False,False,10,10
AAPL,2026-05-22,308.6625,2026-05-29,312.336,0.011901,1.19%,flat,2026-05-22,2026-05-29,False,False,10,10
AAPL,2026-05-29,312.336,2026-06-05,308.202,-0.013236,-1.32%,flat,2026-05-29,2026-06-05,False,False,10,10
AAPL,2026-06-05,308.202,2026-06-12,291.0795,-0.055556,-5.56%,down,2026-06-05,2026-06-12,False,False,10,10
AAPL,2026-06-12,291.0795,2026-06-19,298.317,0.024864,2.49%,up,2026-06-12,2026-06-18,False,True,10,10
AAPL,2026-06-19,298.317,2026-06-26,284.535,-0.046199,-4.62%,down,2026-06-18,2026-06-26,True,False,10,10
NVDA,2024-06-28,124.0925,2024-07-05,126.2555,0.017431,1.74%,up,2024-06-28,2024-07-05,False,False,10,10
NVDA,2024-07-05,126.2555,2024-07-12,129.329,0.024343,2.43%,up,2024-07-05,2024-07-12,False,False,10,10
NVDA,2024-07-12,129.329,2024-07-19,117.923,-0.088194,-8.82%,down,2024-07-12,2024-07-19,False,False,10,10
NVDA,2024-07-19,117.923,2024-07-26,112.637,-0.044826,-4.48%,down,2024-07-19,2024-07-26,False,False,10,10
NVDA,2024-07-26,112.637,2024-08-02,106.5635,-0.053921,-5.39%,down,2024-07-26,2024-08-02,False,False,10,10
